Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
177,356.34,361.46,366.6,370.67,371.73,377.64,401.58,382.98,377.03,362.91,0,,,,,,,,,,,0,,,,,,,,,,
178,356.32,361.45,366.59,370.67,371.74,377.65,402.87,382.98,376.88,362.91,0,,,,,,,,,,,0,,,,,,,,,,
179,356.31,361.46,366.59,370.68,371.75,377.67,404.48,383.01,376.72,362.9,0,,,,,,,,,,,0,,,,,,,,,,
180,356.29,361.45,366.58,370.7,371.76,377.68,405.26,383.04,376.94,362.87,0,,,,,,,,,,,0,,,,,,,,,,
181,356.29,361.45,366.58,370.7,371.77,377.69,405.45,383.12,377.14,362.89,0,,,,,,,,,,,0,,,,,,,,,,
182,356.28,361.46,366.58,370.71,371.77,377.7,405.21,383.23,377.29,362.94,0,,,,,,,,,,,0,,,,,,,,,,
183,356.27,361.45,366.57,370.71,371.78,377.71,404.66,383.36,377.36,363.02,0,,,,,,,,,,,0,,,,,,,,,,
184,356.26,361.45,366.57,370.71,371.79,377.72,403.96,383.45,377.39,363.1,0,,,,,,,,,,,0,,,,,,,,,,
185,356.24,361.44,366.57,370.72,371.8,377.74,403.16,383.48,377.38,363.16,0,,,,,,,,,,,0,,,,,,,,,,
186,356.23,361.43,366.58,370.72,371.81,377.74,402.32,383.46,377.35,363.14,0,,,,,,,,,,,0,,,,,,,,,,
187,356.21,361.41,366.58,370.73,371.81,377.74,401.51,383.4,377.33,363.13,0,,,,,,,,,,,0,,,,,,,,,,
188,356.19,361.39,366.58,370.74,371.82,377.76,401.37,383.32,377.21,363.06,0,,,,,,,,,,,0,,,,,,,,,,
189,356.18,361.38,366.59,370.74,371.83,377.76,402.28,383.25,377.06,362.97,0,,,,,,,,,,,0,,,,,,,,,,
