Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
1047,346.24,347.98,352.1,354.42,354.66,357.94,357.49,362.6,386.92,386.68,385.2,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.257653462572,461.988183531128,372.028166109465,321.754780416461,305.285204185553,301.152938459192,300.241784886449,300.050182529647,300.010457050971,300.002668440418,300.002683970319
1048,346.23,347.96,352.08,354.41,354.65,357.93,357.49,362.62,386.97,386.71,385.25,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.317493592914,462.075356225911,372.099554922458,321.787240171322,305.295192347448,301.15536544321,300.242313055495,300.050293221992,300.010480243909,300.002674580581,300.002689195974
1049,346.21,347.95,352.08,354.41,354.64,357.94,357.5,362.64,387.02,386.74,385.29,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.37725617256,462.16244047846,372.170915217027,321.819711080499,305.305191188299,301.157796268181,300.24284219458,300.050404127561,300.010503482229,300.002680733023,300.002694432134
1050,346.19,347.92,352.06,354.39,354.64,357.93,357.51,362.67,387.05,386.77,385.35,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.436941344084,462.2494363991,372.242246972194,321.852193106852,305.315200703669,301.160230937401,300.243372305253,300.050515246767,300.010526766021,300.00268689777,300.002699678821
1051,346.18,347.92,352.05,354.39,354.63,357.94,357.51,362.69,387.09,386.81,385.41,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.496549250682,462.336344098534,372.313550167205,321.884686213256,305.325220889086,301.162669454157,300.243903389063,300.050626580022,300.010550095378,300.002693074847,300.002704936055
1052,346.15,347.89,352.03,354.38,354.63,357.94,357.52,362.71,387.13,386.85,385.46,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.55608002744,462.423163694877,372.384824783309,321.917190362978,305.335251740091,301.165111821732,300.24443544756,300.050738127741,300.010573470395,300.002699264279,300.00271020386
1053,346.13,347.87,352.02,354.37,354.62,357.93,357.53,362.73,387.17,386.9,385.53,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.615533796235,462.509895323368,372.456070805663,321.949705519821,305.34529325224,301.167558043403,300.244968482297,300.050849890336,300.010596891164,300.002705466093,300.002715482257
1054,346.11,347.86,352.01,354.35,354.61,357.93,357.54,362.75,387.2,386.95,385.58,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.674910706654,462.596539084193,372.527288211748,321.982231646511,305.355345420963,301.170008122435,300.245502494825,300.050961868222,300.010620357779,300.002711680313,300.002720771267
1055,346.09,347.84,351.99,354.34,354.6,357.93,357.55,362.79,387.27,387.01,385.68,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.734210896337,462.683095091321,372.598476982378,322.014768706317,305.36540824171,301.172462062088,300.246037486698,300.051074061816,300.010643870334,300.002717906965,300.002726070913
1056,346.06,347.81,351.97,354.33,354.59,357.93,357.56,362.82,387.32,387.08,385.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.793434485785,462.769563480235,372.669637103378,322.047316663222,305.375481709967,301.174919865619,300.246573459469,300.051186471532,300.010667428922,300.002724146076,300.002731381217
1057,346.03,347.79,351.96,354.32,354.58,357.92,357.57,362.84,387.36,387.13,385.83,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.852581631891,462.855944340638,372.740768550378,322.079875479767,305.385565821057,301.177381536269,300.247110414693,300.051299097787,300.010691033639,300.00273039767,300.0027367022
1058,346.01,347.78,351.95,354.3,354.58,357.92,357.57,362.85,387.41,387.18,385.89,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.911652452222,462.942237809626,372.811871309993,322.112445120143,305.395660570431,301.179847077281,300.247648353925,300.051411940999,300.010714684577,300.002736661773,300.002742033884
1059,346,347.77,351.93,354.29,354.58,357.92,357.58,362.87,387.45,387.24,385.94,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.970647084744,463.028443999233,372.88294536327,322.145025547734,305.405765953432,301.182316491887,300.248187278722,300.051525001586,300.010738381832,300.002742938412,300.002747376293
1060,345.97,347.75,351.92,354.28,354.58,357.93,357.6,362.9,387.49,387.28,386.01,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.029565676257,463.114563009759,372.953990688855,322.177616725621,305.415881965348,301.184789783308,300.24872719064,300.051638279967,300.010762125499,300.002749227612,300.002752729447
1061,345.96,347.74,351.91,354.27,354.56,357.92,357.59,362.92,387.52,387.33,386.06,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.088408344002,463.200594978331,373.025007273856,322.210218618106,305.426008601547,301.187266954764,300.249268091237,300.05175177656,300.010785915671,300.0027555294,300.00275809337
1062,345.93,347.71,351.89,354.26,354.55,357.92,357.6,362.94,387.56,387.38,386.09,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.147175220418,463.286540021904,373.09599510102,322.242831188928,305.436145857325,301.189748009469,300.249809982072,300.051865491785,300.010809752446,300.0027618438,300.002763468082
1063,345.91,347.7,351.88,354.25,354.54,357.91,357.62,362.94,387.6,387.4,386.13,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.205866461885,463.372398227208,373.16695414639,322.275454400864,305.446293727851,301.192232950618,300.250352864704,300.051979426065,300.010833635917,300.00276817084,300.002768853608
1064,345.89,347.67,351.85,354.23,354.54,357.91,357.63,362.98,387.67,387.47,386.2,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.264482169778,463.458169749164,373.237884401793,322.308088219021,305.456452208488,301.194721781415,300.250896740693,300.052093579819,300.01085756618,300.002774510546,300.002774249968
1065,345.86,347.65,351.83,354.21,354.52,357.91,357.64,363.01,387.72,387.52,386.24,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.323022509272,463.543854662858,373.308785840858,322.340732605865,305.46662129432,301.19721450504,300.2514416116,300.05220795347,300.010881543331,300.002780862943,300.002779657186
1066,345.84,347.63,351.83,354.22,354.51,357.91,357.64,363.04,387.75,387.55,386.24,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.381487578643,463.629453125722,373.379658456356,322.373387526706,305.476800980674,301.199711124685,300.251987478987,300.052322547441,300.010905567466,300.002787228058,300.002785075284
1067,345.82,347.61,351.8,354.22,354.5,357.91,357.65,363.06,387.79,387.56,386.26,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.4398775578,463.71496519367,373.45050221796,322.406052943485,305.486991262524,301.202211643509,300.252534344415,300.052437362154,300.010929638682,300.002793605918,300.002790504284
1068,345.8,347.59,351.79,354.2,354.5,357.91,357.65,363.09,387.82,387.56,386.26,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.498192532148,463.800294475228,373.521317122246,322.43872882215,305.497192135202,301.204716064692,300.253082209447,300.052552398035,300.010953757073,300.002799996548,300.002795944209
1069,345.78,347.58,351.78,354.2,354.5,357.9,357.66,363.1,387.86,387.55,386.28,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.556432676014,463.885101248284,373.592103140458,322.471415124897,305.507403593651,301.207224391383,300.253631075647,300.052667655507,300.010977922738,300.002806399975,300.002801395081
1070,345.76,347.55,351.77,354.19,354.49,357.9,357.67,363.13,387.9,387.56,386.3,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.614598068516,463.969821968405,373.662860271287,322.50411181806,305.517625633182,301.209736626747,300.254180944581,300.052783134997,300.011002135772,300.002812816226,300.002806856924
1071,345.75,347.54,351.75,354.17,354.48,357.9,357.69,363.14,387.93,387.57,386.34,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.672688883845,464.054456696155,373.733588485927,322.5368188639,305.52785824869,301.212252773917,300.254731817812,300.052898836929,300.011026396272,300.002819245327,300.00281232976
1072,345.71,347.51,351.72,354.17,354.47,357.9,357.69,363.17,387.97,387.57,386.37,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.730705226279,464.139005581102,373.804287776086,322.569536227764,305.538101435334,301.214772836038,300.255283696906,300.053014761732,300.011050704336,300.002825687304,300.002817813612
1073,345.69,347.49,351.71,354.15,354.46,357.9,357.7,363.2,388.01,387.58,386.41,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.7886472373,464.22346872447,373.874958122622,322.602263873417,305.548355188097,301.217296816236,300.255836583431,300.053130909832,300.011075060062,300.002832142185,300.002823308501
1074,345.66,347.46,351.68,354.15,354.45,357.9,357.7,363.23,388.07,387.57,386.45,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.846515065002,464.307846218786,373.945599504476,322.635001764336,305.558619501901,301.219824717631,300.256390478952,300.053247281657,300.011099463545,300.002838609997,300.002828814453
1075,345.63,347.43,351.67,354.13,354.43,357.9,357.72,363.25,388.11,387.54,386.47,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.904308827578,464.392138193816,374.016211909414,322.667749865388,305.568894371779,301.222356543338,300.256945385038,300.053363877637,300.011123914885,300.002845090765,300.002834331489
1076,345.63,347.44,351.66,354.13,354.44,357.9,357.73,363.28,388.16,387.48,386.5,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.963049308888,464.47503528027,374.08649515726,322.700463132783,305.57917539454,301.224891988364,300.257501285506,300.053480697444,300.011148414219,300.00285158454,300.002839859649
1077,345.61,347.42,351.66,354.12,354.44,357.9,357.75,363.31,388.19,387.42,386.5,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.025567579706,464.552899244592,374.155613083816,322.733015703601,305.589450205304,301.227430182272,300.258058130563,300.053597739143,300.01117296172,300.002858091405,300.002845399001
1078,345.6,347.4,351.64,354.11,354.43,357.9,357.75,363.32,388.23,387.36,386.51,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.088010737382,464.630669474661,374.224696461675,322.765576801064,305.599735296256,301.22997227872,300.258615987387,300.053715005839,300.011197557305,300.002864611292,300.002850949493
1079,345.57,347.38,351.62,354.1,354.42,357.9,357.75,363.35,388.25,387.32,386.52,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.150378912896,464.708346087852,374.29374527351,322.798146386308,305.610030661153,301.232518280596,300.25917485752,300.053832497961,300.011222201072,300.002871144229,300.002856511148
1080,345.54,347.36,351.6,354.1,354.41,357.9,357.76,363.36,388.29,387.29,386.54,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.212672236944,464.78592920162,374.362827057793,322.830724420571,305.620336293731,301.235068190779,300.259734742506,300.053950215937,300.011246893118,300.002877690243,300.002862083991
1081,345.52,347.34,351.59,354.07,354.4,357.89,357.78,363.4,388.34,387.26,386.57,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.274890839937,464.863418933344,374.432094283507,322.863310865117,305.6306521877,301.237622012142,300.26029564389,300.054068160194,300.011271633543,300.00288424936,300.002867668043
1082,345.49,347.31,351.57,354.06,354.39,357.9,357.78,363.43,388.4,387.26,386.62,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.337034852006,464.940815399902,374.501326558042,322.895905681257,305.640978336745,301.240179747548,300.260857563215,300.054186331163,300.011296422444,300.002890821607,300.002873263328
1083,345.48,347.29,351.56,354.06,354.38,357.9,357.8,363.46,388.44,387.25,386.64,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.371092118842,465.054270064416,374.578630641653,322.929777439301,305.651440882645,301.242750499822,300.261421061482,300.054304759172,300.011321260152,300.00289740668,300.002878869634
1084,345.44,347.27,351.54,354.05,354.37,357.9,357.8,363.47,388.46,387.25,386.68,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.428293477912,465.137702125481,374.649200612189,322.962611564489,305.66181002677,301.245317738171,300.261985129352,300.054423391535,300.011346146575,300.002904005266,300.002884487459
1085,345.42,347.25,351.52,354.04,354.37,357.89,357.81,363.5,388.5,387.27,386.73,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.485421984466,465.221049764308,374.719741133033,322.995455524842,305.672189671568,301.24788893106,300.262550223439,300.054542252369,300.011371081841,300.00291061708,300.0028901166
1086,345.4,347.23,351.51,354.03,354.37,357.89,357.82,363.52,388.55,387.29,386.78,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.542477766385,465.304313093841,374.790252189802,323.028309285192,305.682579811755,301.250464081517,300.263116345316,300.054661342109,300.01139606605,300.002917242149,300.002895757081
1087,345.4,347.22,351.5,354.02,354.36,357.89,357.83,363.54,388.58,387.31,386.83,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.599460948798,465.387492228556,374.860733768624,323.06117281051,305.692980442036,301.253043192568,300.263683496559,300.054780661192,300.011421099302,300.002923880501,300.002901408925
1088,345.37,347.21,351.49,354,354.35,357.88,357.84,363.55,388.61,387.35,386.86,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.656371660497,465.470587279185,374.931185855002,323.094046065682,305.70339155708,301.255626267227,300.264251678744,300.054900210055,300.011446181698,300.002930532164,300.002907072155
1089,345.35,347.19,351.48,354,354.35,357.88,357.84,363.57,388.64,387.37,386.9,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.713210028795,465.553598356982,375.001608434683,323.126929015675,305.713813151535,301.258213308501,300.264820893447,300.055019989136,300.011471313337,300.002937197165,300.002912746796
1090,345.32,347.16,351.46,353.98,354.34,357.9,357.86,363.61,388.7,387.42,386.95,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.769976176569,465.636525578838,375.072001494851,323.159821625693,305.724245220049,301.260804319391,300.265391142244,300.055139998875,300.011496494321,300.002943875532,300.002918432871
1091,345.3,347.14,351.44,353.97,354.33,357.89,357.87,363.64,388.77,387.47,387.02,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.82667023294,465.719369052975,375.142365020969,323.192723860724,305.734687757219,301.26339930289,300.265962426712,300.055260239711,300.011521724751,300.002950567292,300.002924130404
1092,345.28,347.13,351.43,353.96,354.32,357.89,357.88,363.65,388.8,387.5,387.06,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.883292321479,465.802128893228,375.212698999811,323.225635685989,305.745140757643,301.265998261982,300.26653474843,300.055380712083,300.011547004727,300.002957272474,300.002929839418
1093,345.26,347.11,351.42,353.95,354.31,357.89,357.89,363.7,388.84,387.54,387.08,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.939842568456,465.884805212094,375.28300341815,323.258557066699,305.755604215884,301.268601199646,300.267108108976,300.055501416432,300.011572334352,300.002963991105,300.002935559938
1094,345.24,347.09,351.4,353.94,354.3,357.88,357.89,363.7,388.87,387.58,387.11,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.996321100755,465.967398117753,375.35327826184,323.291487968007,305.766078126483,301.27120811885,300.267682509929,300.0556223532,300.011597713726,300.002970723213,300.002941291987
1095,345.22,347.07,351.38,353.93,354.29,357.9,357.9,363.73,388.9,387.62,387.15,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.052728039658,466.049907727384,375.423523519053,323.324428355428,305.776562483979,301.273819022558,300.268257952868,300.055743522829,300.011623142952,300.002977468827,300.00294703559
1096,345.21,347.05,351.37,353.93,354.29,357.89,357.9,363.75,388.94,387.65,387.19,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.109063512138,466.13233414892,375.493739175915,323.357378194199,305.787057282867,301.276433913722,300.268834439373,300.055864925762,300.011648622131,300.002984227974,300.00295279077
1097,345.19,347.04,351.37,353.92,354.3,357.9,357.93,363.77,388.97,387.68,387.22,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.165327642354,466.214677494014,375.563925219636,323.390353055556,305.797562517628,301.279052795292,300.269411971026,300.055986562442,300.011674151366,300.002991000683,300.002958557552
1098,345.16,347.02,351.36,353.91,354.29,357.9,357.93,363.79,389.02,387.72,387.24,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.221520556875,466.296937870644,375.634081636721,323.423463926767,305.808078182716,301.281675670204,300.269990549406,300.056108433313,300.011699730759,300.002997786982,300.002964335959
1099,345.14,347.01,351.34,353.9,354.28,357.89,357.94,363.82,389.05,387.76,387.29,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.277642374365,466.379115396367,375.704208416032,323.456584211049,305.818604272595,301.284302541391,300.270570176096,300.056230538819,300.011725360413,300.003004586898,300.002970126017
1100,345.12,346.99,351.32,353.89,354.27,357.9,357.96,363.85,389.1,387.84,387.36,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.33369322111,466.461210179011,375.7743055444,323.489713873331,305.829140781669,301.286933411777,300.271150852677,300.056352879407,300.01175104043,300.003011400461,300.002975927748
1101,345.1,346.97,351.3,353.89,354.27,357.9,357.97,363.89,389.16,387.92,387.42,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.389673221555,466.543222327581,375.844373009005,323.52285287865,305.839687704335,301.289568284279,300.271732580732,300.056475455523,300.011776770914,300.003018227699,300.002981741177
1102,345.08,346.95,351.3,353.88,354.25,357.91,357.98,363.91,389.2,387.98,387.46,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.445582496466,466.625151954932,375.914410798203,323.556001192261,305.850245034983,301.292207161803,300.272315361844,300.056598267612,300.011802551968,300.00302506864,300.00298756633
1103,345.05,346.93,351.28,353.86,354.25,357.91,358,363.93,389.22,388.04,387.5,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.501421170684,466.70699916986,375.984418899466,323.589158779274,305.860812767959,301.294850047252,300.272899197597,300.056721316122,300.011828383695,300.003031923313,300.002993403229
1104,345.04,346.92,351.27,353.85,354.24,357.91,358,363.96,389.26,388.11,387.54,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.557189364822,466.788764084489,376.054397301253,323.62232560503,305.871390897611,301.297496943518,300.273484089574,300.056844601502,300.011854266198,300.003038791746,300.002999251901
1105,345.02,346.9,351.25,353.85,354.24,357.9,358,363.97,389.29,388.15,387.58,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.612887202583,466.870446807218,376.124345991286,323.655501634756,305.881979418248,301.300147853488,300.27407003936,300.056968124201,300.011880199583,300.003045673968,300.003005112368
1106,345.01,346.9,351.25,353.83,354.24,357.9,358.03,363.99,389.34,388.2,387.6,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.668514807368,466.952047445686,376.194264957353,323.688686833772,305.89257832416,301.302802780035,300.274657048539,300.057091884667,300.011906183952,300.003052570008,300.003010984656
1107,344.99,346.88,351.23,353.82,354.23,357.9,358.03,364.01,389.37,388.24,387.64,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.724072299222,467.033566113023,376.264154188541,323.721881167554,305.903187609634,301.305461726033,300.275245118697,300.057215883351,300.011932219411,300.003059479894,300.003016868789
1108,344.97,346.87,351.22,353.81,354.22,357.92,358.04,364.03,389.4,388.3,387.66,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.779559798955,467.115002918729,376.334013673354,323.755084601582,305.913807268925,301.308124694343,300.275834251421,300.057340120703,300.011958306063,300.003066403656,300.003022764793
1109,344.95,346.84,351.2,353.8,354.22,357.9,358.06,364.07,389.46,388.38,387.72,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.834977428583,467.196357971444,376.403843400277,323.788297101364,305.924437296272,301.310791687819,300.276424448295,300.057464597174,300.011984444013,300.003073341322,300.003028672691
1110,344.93,346.82,351.19,353.78,354.22,357.9,358.08,364.1,389.51,388.46,387.77,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.890325306212,467.277631384392,376.473643358926,323.821518632585,305.9350776859,301.313462709307,300.277015710907,300.057589313218,300.012010633367,300.003080292921,300.003034592509
1111,344.92,346.81,351.18,353.78,354.21,357.91,358.09,364.13,389.56,388.52,387.78,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.945603560285,467.358823256959,376.543413535937,323.854749160526,305.945728431968,301.316137761646,300.277608040843,300.057714269286,300.012036874229,300.003087258482,300.003040524271
1112,344.89,346.79,351.17,353.77,354.2,357.91,358.09,364.14,389.59,388.58,387.79,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,447.000812302232,467.439933709767,376.613153923005,323.88798865127,305.956389528701,301.318816847669,300.278201439692,300.057839465832,300.012063166705,300.003094238035,300.003046468003
1113,344.88,346.78,351.15,353.75,354.2,357.9,358.11,364.17,389.61,388.61,387.79,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,447.05595165859,467.520962843242,376.682864507291,323.921237070255,305.96706097022,301.321499970196,300.278795909041,300.057964903309,300.0120895109,300.003101231609,300.003052423729
1114,344.85,346.75,351.13,353.75,354.19,357.9,358.11,364.18,389.66,388.67,387.8,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,447.111021748395,467.601910767343,376.752545278313,323.954494383293,305.977742750667,301.324187132043,300.279391450477,300.058090582174,300.012115906919,300.003108239232,300.003058391474
1115,344.83,346.74,351.12,353.74,354.17,357.91,358.12,364.21,389.69,388.72,387.82,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,447.166022689649,467.682777592945,376.822196226015,323.987760556313,305.988434864169,301.326878336019,300.279988065591,300.05821650288,300.012142354871,300.003115260934,300.003064371264
1116,344.82,346.72,351.11,353.73,354.17,357.91,358.13,364.23,389.71,388.78,387.83,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,447.220954601106,467.763563429545,376.891817340138,324.021035555243,305.99913730483,301.329573584922,300.280585755971,300.058342665884,300.012168854859,300.003122296745,300.003070363123
1117,344.8,346.71,351.08,353.73,354.16,357.91,358.13,364.26,389.75,388.83,387.85,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,447.275817605735,467.84426838039,376.961408609122,324.054319345834,306.009850066705,301.332272881544,300.281184523205,300.058469071643,300.012195406991,300.003129346693,300.003076367077
1118,344.77,346.68,351.06,353.71,354.15,357.92,358.15,364.29,389.79,388.91,387.89,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,447.330611821129,467.92489255565,377.030970023168,324.087611894149,306.020573143861,301.334976228669,300.281784368885,300.058595720613,300.012222011373,300.003136410809,300.003082383151
1119,344.75,346.65,351.05,353.7,354.15,357.91,358.16,364.32,389.84,389,387.95,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,447.385337360807,468.005436069313,377.100501573549,324.120913166464,306.031306530369,301.337683629075,300.2823852946,300.058722613253,300.012248668112,300.003143489122,300.00308841137
1120,344.72,346.63,351.03,353.69,354.12,357.92,358.17,364.35,389.86,389.06,387.97,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,447.43999435107,468.085899019934,377.170003248038,324.154223128518,306.042054735941,301.340395085528,300.282987301942,300.058849750022,300.012275377315,300.003150581662,300.00309445176
