Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
652,358.07,357.73,358.18,358.89,358.23,360.39,357.91,358.59,362.09,355.7,347.84,411.771754248204,419.096523603658,342.116777752023,310.254825508119,302.192219845743,300.455691613728,300.094365953144,300.019533396483,300.004054757339,300.000989558186,300.001258742596,0.1575,25900,100,0.98
653,358.02,357.7,358.15,358.87,358.22,360.37,357.9,358.58,362.26,355.87,348.28,411.876753259547,419.230230312956,342.195008356074,310.279523217492,302.197969912032,300.456903668523,300.094617189675,300.019585392644,300.004065595323,300.000992352975,300.00126110386,0.1575,25900,100,0.98
654,358.0,357.68,358.14,358.87,358.2,360.37,357.88,358.58,362.35,356.03,348.56,411.981587672101,419.363792591083,342.273237491176,310.304247483338,302.20372973677,300.458117988249,300.094868902589,300.019637487643,300.004076454097,300.000995153421,300.001263469976,0.1575,25900,100,0.98
655,357.95,357.66,358.12,358.86,358.2,360.36,357.89,358.59,362.46,356.18,348.85,412.086257823198,419.497210605004,342.351465015686,310.328998271163,302.209499329754,300.459334577078,300.095121092852,300.019689681684,300.004087333703,300.000997959535,300.001265840956,0.1575,25900,100,0.98
656,357.93,357.65,358.11,358.84,358.19,360.34,357.88,358.58,362.56,356.43,349.14,412.190764051776,419.630484519557,342.429690788252,310.353775546343,302.215278700749,300.460553439187,300.095373761432,300.01974197497,300.004098234185,300.001000771328,300.001268216809,0.1575,25900,100,0.98
657,357.9,357.62,358.09,358.82,358.18,360.32,357.87,358.58,362.66,356.67,349.43,412.29510670513,419.763614492274,342.507914667237,310.378579274069,302.221067859481,300.461774578759,300.0956269093,300.019794367706,300.004109155585,300.001003588811,300.001270597544,0.1575,25900,100,0.98
658,357.86,357.6,358.08,358.81,358.17,360.32,357.85,358.57,362.77,356.85,349.72,412.399286114968,419.896600692668,342.586136512975,310.403409419498,302.226866815628,300.462997999975,300.095880537428,300.019846860097,300.004120097948,300.001006411997,300.001272983172,0.1575,25900,100,0.98
659,357.82,357.58,358.07,358.8,358.16,360.31,357.84,358.57,362.87,357.03,350.0,412.503302627631,420.029443277309,342.664356184834,310.428265947588,302.232675578846,300.464223707029,300.09613464679,300.019899452348,300.004131061316,300.001009240897,300.001275373702,0.1575,25900,100,0.98
660,357.79,357.55,358.06,358.78,358.15,360.3,357.84,358.57,362.97,357.19,350.28,412.607156576956,420.162142412665,342.742573543893,310.453148823233,302.238494158739,300.465451704113,300.096389238363,300.019952144665,300.004142045734,300.001012075522,300.001277769145,0.1575,25900,100,0.98
661,357.73,357.52,358.03,358.76,358.13,360.29,357.81,358.56,363.12,357.36,350.71,412.710848301498,420.294698260054,342.820788451193,310.478058011197,302.244322564889,300.466681995428,300.096644313126,300.020004937255,300.004153051245,300.001014915885,300.001280169509,0.1575,25900,100,0.98
