Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
686,361.42,360.51,361.71,362.24,361.55,364.28,363.11,363.86,362.61,341.06,310.422409755721,331.466146523412,331.466146523412,331.466146523412,331.466146523412,331.466146523412,331.466146523412,331.466146523412,331.466146523412,331.466146523412,373.408651321703,0.1575,25900,3,0.98
687,361.43,360.54,361.68,362.25,361.57,364.27,363.11,363.93,362.65,341.12,310.462574167667,331.510657361649,331.510657361649,331.510657361649,331.510657361649,331.510657361649,331.510657361649,331.510657361649,331.510657361649,331.510657361649,373.45316215994,0.1575,25900,3,0.98
688,361.44,360.56,361.67,362.28,361.61,364.26,363.07,364.0,362.69,341.19,310.502734380398,331.555164144597,331.555164144597,331.555164144597,331.555164144597,331.555164144597,331.555164144597,331.555164144597,331.555164144597,331.555164144597,373.497668942887,0.1575,25900,3,0.98
689,361.44,360.56,361.66,362.3,361.65,364.26,362.98,364.05,362.71,341.27,310.542890393675,331.599666871842,331.599666871842,331.599666871842,331.599666871842,331.599666871842,331.599666871842,331.599666871842,331.599666871842,331.599666871842,373.542171670133,0.1575,25900,3,0.98
690,361.47,360.58,361.68,362.33,361.69,364.26,362.89,364.05,362.74,341.37,310.583042207257,331.644165542972,331.644165542972,331.644165542972,331.644165542972,331.644165542972,331.644165542972,331.644165542972,331.644165542972,331.644165542972,373.586670341263,0.1575,25900,3,0.98
691,361.49,360.57,361.69,362.36,361.73,364.26,362.77,363.99,362.78,341.46,310.623189820904,331.688660157573,331.688660157573,331.688660157573,331.688660157573,331.688660157573,331.688660157573,331.688660157573,331.688660157573,331.688660157573,373.631164955864,0.1575,25900,3,0.98
692,361.54,360.57,361.7,362.4,361.76,364.26,362.56,363.87,362.87,341.66,310.663333234374,331.733150715233,331.733150715233,331.733150715233,331.733150715233,331.733150715233,331.733150715233,331.733150715233,331.733150715233,331.733150715233,373.675655513523,0.1575,25900,3,0.98
693,361.59,360.57,361.71,362.44,361.74,364.23,362.48,363.74,362.95,341.89,310.703472447429,331.777637215538,331.777637215538,331.777637215538,331.777637215538,331.777637215538,331.777637215538,331.777637215538,331.777637215538,331.777637215538,373.720142013829,0.1575,25900,3,0.98
694,361.62,360.59,361.69,362.48,361.73,364.21,362.52,363.6,363.0,342.05,310.743607459828,331.822119658078,331.822119658078,331.822119658078,331.822119658078,331.822119658078,331.822119658078,331.822119658078,331.822119658078,331.822119658078,373.764624456368,0.1575,25900,3,0.98
695,361.65,360.6,361.69,362.5,361.72,364.2,362.55,363.51,363.01,342.2,310.783738271332,331.866598042438,331.866598042438,331.866598042438,331.866598042438,331.866598042438,331.866598042438,331.866598042438,331.866598042438,331.866598042438,373.809102840729,0.1575,25900,3,0.98
696,361.65,360.59,361.69,362.48,361.7,364.17,362.5,363.43,363.0,342.31,310.8238648817,331.911072368207,331.911072368207,331.911072368207,331.911072368207,331.911072368207,331.911072368207,331.911072368207,331.911072368207,331.911072368207,373.853577166497,0.1575,25900,3,0.98
697,361.65,360.58,361.71,362.45,361.7,364.17,362.39,363.4,362.99,342.41,310.863987290694,331.955542634973,331.955542634973,331.955542634973,331.955542634973,331.955542634973,331.955542634973,331.955542634973,331.955542634973,331.955542634973,373.898047433264,0.1575,25900,3,0.98
