Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
471,358.54,356.51,359.7,360.12,359.46,361.45,360.98,361.92,361.31,348.32,317.03775716648,338.805477595428,338.805477595428,338.805477595428,338.805477595428,338.805477595428,338.805477595428,338.805477595428,338.805477595428,338.805477595428,374.963006380316,0.1575,21250,3,0.98
472,358.58,356.51,359.71,360.14,359.48,361.42,361.01,361.91,361.32,348.32,317.067645810716,338.83867437004,338.83867437004,338.83867437004,338.83867437004,338.83867437004,338.83867437004,338.83867437004,338.83867437004,338.83867437004,374.996203154928,0.1575,21250,3,0.98
473,358.58,356.5,359.71,360.14,359.47,361.39,361.04,361.9,361.33,348.31,317.097531342878,338.871868023225,338.871868023225,338.871868023225,338.871868023225,338.871868023225,338.871868023225,338.871868023225,338.871868023225,338.871868023225,375.029396808114,0.1575,21250,3,0.98
474,358.55,356.49,359.74,360.14,359.47,361.36,361.05,361.87,361.33,348.3,317.127413762911,338.905058554835,338.905058554835,338.905058554835,338.905058554835,338.905058554835,338.905058554835,338.905058554835,338.905058554835,338.905058554835,375.062587339723,0.1575,21250,3,0.98
475,358.53,356.49,359.76,360.14,359.48,361.32,361.07,361.83,361.3,348.29,317.157293070759,338.938245964719,338.938245964719,338.938245964719,338.938245964719,338.938245964719,338.938245964719,338.938245964719,338.938245964719,338.938245964719,375.095774749608,0.1575,21250,3,0.98
476,358.5,356.51,359.78,360.12,359.49,361.28,361.09,361.8,361.23,348.25,317.187169266367,338.97143025273,338.97143025273,338.97143025273,338.97143025273,338.97143025273,338.97143025273,338.97143025273,338.97143025273,338.97143025273,375.128959037619,0.1575,21250,3,0.98
477,358.49,356.52,359.81,360.11,359.51,361.26,361.06,361.72,361.18,348.23,317.217042349681,339.004611418718,339.004611418718,339.004611418718,339.004611418718,339.004611418718,339.004611418718,339.004611418718,339.004611418718,339.004611418718,375.162140203607,0.1575,21250,3,0.98
478,358.5,356.41,359.82,360.12,359.54,361.23,361.02,361.64,361.14,348.2,317.246912320645,339.037789462535,339.037789462535,339.037789462535,339.037789462535,339.037789462535,339.037789462535,339.037789462535,339.037789462535,339.037789462535,375.195318247423,0.1575,21250,3,0.98
479,358.55,356.31,359.83,360.14,359.54,361.2,361.0,361.54,361.11,348.19,317.276779179203,339.070964384031,339.070964384031,339.070964384031,339.070964384031,339.070964384031,339.070964384031,339.070964384031,339.070964384031,339.070964384031,375.228493168919,0.1575,21250,3,0.98
480,358.6,356.27,359.81,360.14,359.54,361.2,360.97,361.48,361.06,348.2,317.306642925303,339.104136183059,339.104136183059,339.104136183059,339.104136183059,339.104136183059,339.104136183059,339.104136183059,339.104136183059,339.104136183059,375.261664967947,0.1575,21250,3,0.98
