Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
725,354.09,353.5,354.15,354.17,353.44,355.26,353.53,353.91,349.44,324.54,316.264958020401,337.947259918716,337.947259918716,337.947259918716,337.947259918716,337.947259918716,337.947259918716,337.947259918716,337.947259918716,337.947259918716,371.717242550452,0.1575,19400,3,0.98
726,354.07,353.5,354.13,354.13,353.41,355.24,353.5,353.92,349.38,324.46,316.291116620525,337.976306203757,337.976306203757,337.976306203757,337.976306203757,337.976306203757,337.976306203757,337.976306203757,337.976306203757,337.976306203757,371.746288835493,0.1575,19400,3,0.98
727,354.07,353.5,354.11,354.11,353.38,355.22,353.47,353.92,349.24,324.37,316.317272539208,338.005349767688,338.005349767688,338.005349767688,338.005349767688,338.005349767688,338.005349767688,338.005349767688,338.005349767688,338.005349767688,371.775332399424,0.1575,19400,3,0.98
728,354.06,353.49,354.08,354.1,353.35,355.19,353.44,353.92,348.8,324.23,316.343425776435,338.034390610427,338.034390610427,338.034390610427,338.034390610427,338.034390610427,338.034390610427,338.034390610427,338.034390610427,338.034390610427,371.804373242163,0.1575,19400,3,0.98
729,354.05,353.49,354.06,354.07,353.32,355.18,353.41,353.91,348.32,324.14,316.369576332191,338.063428731889,338.063428731889,338.063428731889,338.063428731889,338.063428731889,338.063428731889,338.063428731889,338.063428731889,338.063428731889,371.833411363625,0.1575,19400,3,0.98
730,354.05,353.48,354.03,354.05,353.28,355.15,353.39,353.87,348.08,324.11,316.395724206463,338.092464131992,338.092464131992,338.092464131992,338.092464131992,338.092464131992,338.092464131992,338.092464131992,338.092464131992,338.092464131992,371.862446763727,0.1575,19400,3,0.98
731,354.04,353.48,354.02,354.02,353.26,355.13,353.39,353.84,347.94,324.08,316.421869399237,338.121496810652,338.121496810652,338.121496810652,338.121496810652,338.121496810652,338.121496810652,338.121496810652,338.121496810652,338.121496810652,371.891479442388,0.1575,19400,3,0.98
732,354.04,353.46,354.01,354.0,353.24,355.12,353.37,353.79,347.88,324.07,316.448011910498,338.150526767787,338.150526767787,338.150526767787,338.150526767787,338.150526767787,338.150526767787,338.150526767787,338.150526767787,338.150526767787,371.920509399523,0.1575,19400,3,0.98
733,354.02,353.46,353.98,353.97,353.21,355.09,353.36,353.71,347.9,324.04,316.474151740232,338.179554003313,338.179554003313,338.179554003313,338.179554003313,338.179554003313,338.179554003313,338.179554003313,338.179554003313,338.179554003313,371.949536635049,0.1575,19400,3,0.98
734,354.01,353.45,353.94,353.92,353.2,355.08,353.35,353.64,347.97,323.99,316.500288888426,338.208578517148,338.208578517148,338.208578517148,338.208578517148,338.208578517148,338.208578517148,338.208578517148,338.208578517148,338.208578517148,371.978561148884,0.1575,19400,3,0.98
735,353.99,353.44,353.91,353.89,353.18,355.06,353.33,353.59,348.01,323.89,316.526423355066,338.237600309209,338.237600309209,338.237600309209,338.237600309209,338.237600309209,338.237600309209,338.237600309209,338.237600309209,338.237600309209,372.007582940944,0.1575,19400,3,0.98
736,353.96,353.42,353.9,353.86,353.16,355.05,353.29,353.54,347.93,323.79,316.552555140138,338.266619379412,338.266619379412,338.266619379412,338.266619379412,338.266619379412,338.266619379412,338.266619379412,338.266619379412,338.266619379412,372.036602011148,0.1575,19400,3,0.98
737,353.89,353.4,353.85,353.83,353.13,355.04,353.22,353.52,347.71,323.66,316.578684243628,338.295635727677,338.295635727677,338.295635727677,338.295635727677,338.295635727677,338.295635727677,338.295635727677,338.295635727677,338.295635727677,372.065618359413,0.1575,19400,3,0.98
738,353.86,353.37,353.82,353.8,353.11,355.02,353.23,353.5,347.57,323.67,316.604810665523,338.324649353919,338.324649353919,338.324649353919,338.324649353919,338.324649353919,338.324649353919,338.324649353919,338.324649353919,338.324649353919,372.094631985655,0.1575,19400,3,0.98
739,353.84,353.35,353.8,353.8,353.11,355.01,353.25,353.47,347.64,323.75,316.630934405809,338.353660258057,338.353660258057,338.353660258057,338.353660258057,338.353660258057,338.353660258057,338.353660258057,338.353660258057,338.353660258057,372.123642889793,0.1575,19400,3,0.98
740,353.82,353.33,353.79,353.8,353.11,355.0,353.26,353.47,347.85,323.84,316.657055464472,338.382668440008,338.382668440008,338.382668440008,338.382668440008,338.382668440008,338.382668440008,338.382668440008,338.382668440008,338.382668440008,372.152651071744,0.1575,19400,3,0.98
741,353.79,353.3,353.76,353.79,353.1,354.99,353.24,353.47,348.03,323.92,316.683173841501,338.411673899689,338.411673899689,338.411673899689,338.411673899689,338.411673899689,338.411673899689,338.411673899689,338.411673899689,338.411673899689,372.181656531425,0.1575,19400,3,0.98
742,353.76,353.27,353.75,353.78,353.09,354.98,353.23,353.47,348.17,323.99,316.70928953688,338.440676637019,338.440676637019,338.440676637019,338.440676637019,338.440676637019,338.440676637019,338.440676637019,338.440676637019,338.440676637019,372.210659268755,0.1575,19400,3,0.98
