Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
15,358.22,357.88,358.89,359.5,358.78,361.16,359.36,360.5,359.27,331.49,318.767699765974,340.72938707573,340.731559171023,338.536521166686,329.68706763547,321.790010453979,316.17476286959,314.138933626897,314.138933626897,314.138933626897,319.770473731965
16,358.23,357.88,358.86,359.5,358.81,361.2,359.43,360.57,359.37,331.56,318.827966898189,340.796391683536,340.798594500067,338.602470394803,329.741147121106,321.830364047253,316.205469181174,314.166776996302,314.166776996302,314.166776996302,319.798317101371
17,358.25,357.89,358.84,359.52,358.85,361.24,359.5,360.64,359.47,331.63,318.888212075133,340.863373436137,340.865607172918,338.668404378317,329.795225352942,321.870720823784,316.236180853173,314.194627048493,314.194627048493,314.194627048493,319.826167153562
18,358.26,357.9,358.83,359.53,358.87,361.28,359.55,360.69,359.54,331.68,318.948435305544,340.930332341472,340.932597197039,338.734323114621,329.849302319229,321.911080782099,316.266897885159,314.222483779826,314.222483779826,314.222483779826,319.854023884895
19,358.29,357.91,358.8,359.55,358.91,361.31,359.6,360.68,359.6,331.76,319.008636598122,340.997268407527,340.99956458004,338.800226601199,329.903378008242,321.951443920716,316.297620276699,314.25034718667,314.25034718667,314.25034718667,319.881887291738
20,358.29,357.91,358.79,359.57,358.94,361.35,359.66,360.63,359.67,331.85,319.068815961565,341.064181642288,341.066509329536,338.866114835551,329.95745240827,321.991810238137,316.328348027353,314.278217265401,314.278217265401,314.278217265401,319.909757370469
21,358.32,357.91,358.78,359.6,358.99,361.38,359.74,360.64,359.77,331.98,319.128973404649,341.131072053612,341.133431452765,338.931987815007,330.011525507601,322.032179732854,316.359081136677,314.306094012408,314.306094012408,314.306094012408,319.937634117476
22,358.34,357.91,358.76,359.61,359.05,361.42,359.81,360.73,359.87,332.13,319.189238966459,341.197738159484,341.199742372604,338.997548967569,330.065570522058,322.072551027272,316.389819393089,314.333977432785,314.333977432785,314.333977432785,319.965517537854
23,358.35,357.92,358.76,359.63,359.08,361.46,359.83,360.83,359.91,332.2,319.249767464189,341.263940822614,341.264742926891,339.062444347616,330.119555085766,322.112922418553,316.420562536139,314.361867532989,314.361867532989,314.361867532989,319.993407638057
24,358.36,357.92,358.75,359.65,359.13,361.5,359.85,360.94,359.92,332.28,319.310274969277,341.330479070696,341.330479070696,339.127321099751,330.173537395111,322.153296876479,316.451311021831,314.389764290288,314.389764290288,314.389764290288,320.021304395357
25,358.36,357.91,358.74,359.67,359.16,361.54,359.85,361.04,359.92,332.32,319.370761487797,341.397712364817,341.397712364817,339.1921792283,330.227517436038,322.193674398735,316.482064849615,314.417667701108,314.417667701108,314.417667701108,320.049207806176
26,358.35,357.9,358.72,359.68,359.19,361.57,359.85,361.11,359.91,332.39,319.431227025827,341.464923715484,341.464923715484,339.257018737599,330.281495194519,322.234054982996,316.512824018935,314.445577761882,314.445577761882,314.445577761882,320.077117866951
27,358.34,357.9,358.73,359.69,359.22,361.61,359.86,361.18,359.89,332.46,319.491671589441,341.532113128159,341.532113128159,339.321839632003,330.335470656555,322.274438626921,316.543588529231,314.473494469056,314.473494469056,314.473494469056,320.105034574124
28,358.33,357.89,358.72,359.7,359.26,361.65,359.86,361.26,359.87,332.54,319.552095184717,341.599280608306,341.599280608306,339.38664191588,330.389443808172,322.314825328157,316.574358379937,314.501417819083,314.501417819083,314.501417819083,320.132957924151
29,358.32,357.89,358.71,359.71,359.31,361.69,359.88,361.32,359.88,332.63,319.612497817733,341.666426161387,341.666426161387,339.451425593615,330.443414635429,322.355215084341,316.605133570481,314.529347808427,314.529347808427,314.529347808427,320.160887913495
30,358.3,357.88,358.7,359.72,359.35,361.73,359.93,361.37,359.92,332.74,319.672879494566,341.73354979287,341.73354979287,339.516190669606,330.497383124408,322.395607893093,316.635914100289,314.557284433563,314.557284433563,314.557284433563,320.188824538631
