Time,TC1_tip,TC_9_5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
202,362.79,23.97,362.92,357.53,202.78,141.45,159.63,374.75,363.3,272.04,164.86,23.79,24.66,360.3,344.856283755843,369.850294041967,369.850294041967,369.850294041967,369.850294041967,369.850294041967,369.850294041967,369.850294041967,369.850294041967,369.850294041967,419.334700568412
203,362.85,23.94,362.93,357.48,203.25,141.8,159.89,374.76,363.29,272.09,165.17,23.78,24.66,360.32,344.924357624596,369.92663015465,369.92663015465,369.92663015465,369.92663015465,369.92663015465,369.92663015465,369.92663015465,369.92663015465,369.92663015465,419.411036681094
204,362.98,23.98,362.94,357.37,204.05,142.23,160.3,374.78,363.24,272.12,165.41,23.78,24.66,360.33,344.992416219674,370.002950959877,370.002950959877,370.002950959877,370.002950959877,370.002950959877,370.002950959877,370.002950959877,370.002950959877,370.002950959877,419.487357486321
205,363.15,24.0,362.96,357.29,204.84,142.6,160.71,374.81,363.17,272.13,165.68,23.79,24.66,360.4,345.06045954054,370.079256456026,370.079256456026,370.079256456026,370.079256456026,370.079256456026,370.079256456026,370.079256456026,370.079256456026,370.079256456026,419.56366298247
206,363.15,24.07,362.96,357.25,205.11,142.76,160.94,374.85,363.13,272.06,165.8,23.79,24.67,360.46,345.128487586666,370.155546641476,370.155546641476,370.155546641476,370.155546641476,370.155546641476,370.155546641476,370.155546641476,370.155546641476,370.155546641476,419.63995316792
207,363.14,23.97,362.95,357.23,205.26,142.88,161.18,374.87,363.13,272.01,165.97,23.79,24.67,360.45,345.196500357522,370.231821514611,370.231821514611,370.231821514611,370.231821514611,370.231821514611,370.231821514611,370.231821514611,370.231821514611,370.231821514611,419.716228041055
208,363.12,24.04,362.93,357.23,205.45,143.0,161.41,374.9,363.11,272.04,166.13,23.79,24.67,360.43,345.264497852583,370.308081073814,370.308081073814,370.308081073814,370.308081073814,370.308081073814,370.308081073814,370.308081073814,370.308081073814,370.308081073814,419.792487600258
209,363.09,24.05,362.9,357.26,205.62,143.13,161.64,374.93,363.09,272.09,166.38,23.8,24.67,360.36,345.332480071324,370.384325317473,370.384325317473,370.384325317473,370.384325317473,370.384325317473,370.384325317473,370.384325317473,370.384325317473,370.384325317473,419.868731843917
210,363.06,24.0,362.89,357.28,205.82,143.21,161.88,374.96,363.05,272.1,166.32,23.8,24.67,360.33,345.400447013224,370.460554243979,370.460554243979,370.460554243979,370.460554243979,370.460554243979,370.460554243979,370.460554243979,370.460554243979,370.460554243979,419.944960770423
211,362.97,24.01,362.92,357.28,205.98,143.28,162.1,374.99,362.98,272.09,166.12,23.79,24.67,360.31,345.468398677762,370.536767851722,370.536767851722,370.536767851722,370.536767851722,370.536767851722,370.536767851722,370.536767851722,370.536767851722,370.536767851722,420.021174378166
212,362.85,23.92,362.97,357.27,206.03,143.34,162.33,375.02,362.89,272.03,166.03,23.8,24.67,360.28,345.536335064422,370.612966139098,370.612966139098,370.612966139098,370.612966139098,370.612966139098,370.612966139098,370.612966139098,370.612966139098,370.612966139098,420.097372665542
213,362.74,23.89,363.02,357.27,206.1,143.41,162.65,375.02,362.79,272.0,165.86,23.79,24.67,360.05,345.604256172688,370.689149104503,370.689149104503,370.689149104503,370.689149104503,370.689149104503,370.689149104503,370.689149104503,370.689149104503,370.689149104503,420.173555630947
214,362.68,23.87,363.02,357.26,206.13,143.48,162.95,375.03,362.72,271.98,165.66,23.79,24.66,359.96,345.672162002046,370.765316746337,370.765316746337,370.765316746337,370.765316746337,370.765316746337,370.765316746337,370.765316746337,370.765316746337,370.765316746337,420.249723272781
215,362.76,23.95,363.02,357.25,206.25,143.52,163.15,375.06,362.72,271.9,165.64,23.79,24.67,359.94,345.740052551987,370.841469063002,370.841469063002,370.841469063002,370.841469063002,370.841469063002,370.841469063002,370.841469063002,370.841469063002,370.841469063002,420.325875589446
216,362.88,23.88,363.0,357.26,206.27,143.6,163.33,375.1,362.76,271.8,165.77,23.79,24.68,359.93,345.807927822002,370.917606052901,370.917606052901,370.917606052901,370.917606052901,370.917606052901,370.917606052901,370.917606052901,370.917606052901,370.917606052901,420.402012579346
217,363.01,23.92,362.96,357.27,206.43,143.72,163.51,375.13,362.78,271.79,166.01,23.79,24.67,359.94,345.875787811583,370.993727714442,370.993727714442,370.993727714442,370.993727714442,370.993727714442,370.993727714442,370.993727714442,370.993727714442,370.993727714442,420.478134240886
218,363.14,23.89,362.91,357.31,206.7,143.86,163.71,375.16,362.78,271.7,166.19,23.79,24.67,360.03,345.943632520228,371.069834046033,371.069834046033,371.069834046033,371.069834046033,371.069834046033,371.069834046033,371.069834046033,371.069834046033,371.069834046033,420.554240572477
219,363.21,24.02,362.84,357.36,206.94,144.06,163.89,375.18,362.81,271.61,166.54,23.8,24.67,360.15,346.011461947432,371.145925046085,371.145925046085,371.145925046085,371.145925046085,371.145925046085,371.145925046085,371.145925046085,371.145925046085,371.145925046085,420.630331572529
220,363.26,24.08,362.78,357.4,207.07,144.24,164.07,375.21,362.88,271.48,166.58,23.8,24.67,360.25,346.079276092697,371.222000713013,371.222000713013,371.222000713013,371.222000713013,371.222000713013,371.222000713013,371.222000713013,371.222000713013,371.222000713013,420.706407239457
221,363.19,24.05,362.74,357.42,207.17,144.35,164.23,375.24,362.96,271.35,166.63,23.79,24.68,360.33,346.147074955525,371.298061045233,371.298061045233,371.298061045233,371.298061045233,371.298061045233,371.298061045233,371.298061045233,371.298061045233,371.298061045233,420.782467571677
222,363.07,24.17,362.73,357.43,207.19,144.45,164.41,375.26,363.04,271.2,166.74,23.79,24.68,360.36,346.214858535421,371.374106041163,371.374106041163,371.374106041163,371.374106041163,371.374106041163,371.374106041163,371.374106041163,371.374106041163,371.374106041163,420.858512567607
223,362.96,24.05,362.7,357.38,207.26,144.6,164.67,375.29,363.08,271.08,166.73,23.79,24.66,360.39,346.282626831891,371.450135699225,371.450135699225,371.450135699225,371.450135699225,371.450135699225,371.450135699225,371.450135699225,371.450135699225,371.450135699225,420.934542225669
224,362.86,24.22,362.67,357.32,207.31,144.74,164.91,375.29,363.09,271.02,166.71,23.8,24.67,360.47,346.350379844444,371.526150017841,371.526150017841,371.526150017841,371.526150017841,371.526150017841,371.526150017841,371.526150017841,371.526150017841,371.526150017841,421.010556544285
225,362.75,24.27,362.67,357.31,207.35,144.82,165.07,375.31,363.07,270.93,166.66,23.8,24.68,360.52,346.418117572591,371.602148995438,371.602148995438,371.602148995438,371.602148995438,371.602148995438,371.602148995438,371.602148995438,371.602148995438,371.602148995438,421.086555521882
226,362.73,24.25,362.7,357.29,207.36,144.91,165.22,375.32,363.03,270.82,166.61,23.8,24.69,360.54,346.485840015845,371.678132630445,371.678132630445,371.678132630445,371.678132630445,371.678132630445,371.678132630445,371.678132630445,371.678132630445,371.678132630445,421.162539156889
227,362.73,24.13,362.75,357.28,207.23,144.99,165.35,375.31,362.98,270.7,166.61,23.8,24.68,360.53,346.553547173722,371.754100921291,371.754100921291,371.754100921291,371.754100921291,371.754100921291,371.754100921291,371.754100921291,371.754100921291,371.754100921291,421.238507447735
228,362.77,24.13,362.83,357.29,207.21,145.1,165.48,375.34,362.98,270.59,166.75,23.8,24.68,360.52,346.621239045738,371.83005386641,371.83005386641,371.83005386641,371.83005386641,371.83005386641,371.83005386641,371.83005386641,371.83005386641,371.83005386641,421.314460392854
229,362.82,24.27,362.93,357.31,207.22,145.25,165.64,375.35,363.04,270.49,166.79,23.8,24.69,360.51,346.688915631416,371.905991464238,371.905991464238,371.905991464238,371.905991464238,371.905991464238,371.905991464238,371.905991464238,371.905991464238,371.905991464238,421.390397990682
230,362.87,24.18,363.04,357.34,207.23,145.38,165.78,375.36,363.1,270.35,166.78,23.81,24.68,360.5,346.756576930276,371.981913713213,371.981913713213,371.981913713213,371.981913713213,371.981913713213,371.981913713213,371.981913713213,371.981913713213,371.981913713213,421.466320239657
231,362.92,24.23,363.1,357.37,207.25,145.5,165.92,375.38,363.13,270.28,166.85,23.8,24.69,360.48,346.824222941841,372.057820611774,372.057820611774,372.057820611774,372.057820611774,372.057820611774,372.057820611774,372.057820611774,372.057820611774,372.057820611774,421.542227138218
232,362.93,24.13,363.15,357.46,207.24,145.79,166.14,375.41,363.17,270.2,167.01,23.8,24.69,360.45,346.89185366564,372.133712158365,372.133712158365,372.133712158365,372.133712158365,372.133712158365,372.133712158365,372.133712158365,372.133712158365,372.133712158365,421.618118684809
233,362.98,24.01,363.19,357.51,207.19,145.99,166.37,375.46,363.2,270.1,167.0,23.8,24.68,360.45,346.9594691012,372.209588351431,372.209588351431,372.209588351431,372.209588351431,372.209588351431,372.209588351431,372.209588351431,372.209588351431,372.209588351431,421.693994877876
234,362.96,24.15,363.22,357.49,207.04,146.05,166.5,375.5,363.24,270.06,167.02,23.81,24.69,360.48,347.027069248053,372.285449189421,372.285449189421,372.285449189421,372.285449189421,372.285449189421,372.285449189421,372.285449189421,372.285449189421,372.285449189421,421.769855715865
235,362.93,24.2,363.22,357.46,206.91,146.03,166.62,375.51,363.29,270.05,166.8,23.81,24.69,360.51,347.094654105731,372.361294670782,372.361294670782,372.361294670782,372.361294670782,372.361294670782,372.361294670782,372.361294670782,372.361294670782,372.361294670782,421.845701197226
236,362.87,24.18,363.25,357.43,206.73,146.0,166.75,375.56,363.35,270.09,166.55,23.8,24.69,360.55,347.162223673769,372.437124793969,372.437124793969,372.437124793969,372.437124793969,372.437124793969,372.437124793969,372.437124793969,372.437124793969,372.437124793969,421.921531320413
237,362.88,24.21,363.27,357.44,206.66,146.01,166.89,375.58,363.42,270.13,166.48,23.81,24.69,360.58,347.229777951704,372.512939557436,372.512939557436,372.512939557436,372.512939557436,372.512939557436,372.512939557436,372.512939557436,372.512939557436,372.512939557436,421.997346083881
238,362.87,24.17,363.28,357.44,206.71,146.13,167.01,375.61,363.42,270.17,166.64,23.81,24.69,360.48,347.297316939077,372.588738959641,372.588738959641,372.588738959641,372.588738959641,372.588738959641,372.588738959641,372.588738959641,372.588738959641,372.588738959641,422.073145486085
239,362.87,24.1,363.25,357.45,206.73,146.3,167.15,375.61,363.39,270.25,166.65,23.8,24.68,360.41,347.364840635429,372.664522999043,372.664522999043,372.664522999043,372.664522999043,372.664522999043,372.664522999043,372.664522999043,372.664522999043,372.664522999043,422.148929525487
240,362.91,24.29,363.21,357.46,206.62,146.43,167.34,375.58,363.38,270.32,166.53,23.81,24.69,360.34,347.432349040304,372.740291674105,372.740291674105,372.740291674105,372.740291674105,372.740291674105,372.740291674105,372.740291674105,372.740291674105,372.740291674105,422.224698200549
241,362.92,24.26,363.21,357.48,206.43,146.6,167.53,375.56,363.38,270.47,166.61,23.81,24.68,360.27,347.499842153248,372.81604498329,372.81604498329,372.81604498329,372.81604498329,372.81604498329,372.81604498329,372.81604498329,372.81604498329,372.81604498329,422.300451509734
242,362.87,24.19,363.22,357.5,206.31,146.71,167.67,375.55,363.42,270.68,166.77,23.8,24.67,360.26,347.56731997381,372.891782925066,372.891782925066,372.891782925066,372.891782925066,372.891782925066,372.891782925066,372.891782925066,372.891782925066,372.891782925066,422.37618945151
243,362.85,24.13,363.25,357.54,206.25,146.73,167.8,375.54,363.47,270.92,166.85,23.81,24.67,360.31,347.634782501539,372.967505497903,372.967505497903,372.967505497903,372.967505497903,372.967505497903,372.967505497903,372.967505497903,372.967505497903,372.967505497903,422.451912024348
244,362.84,24.07,363.27,357.59,206.03,146.73,167.91,375.54,363.49,271.12,166.8,23.8,24.66,360.37,347.702229735988,373.043212700273,373.043212700273,373.043212700273,373.043212700273,373.043212700273,373.043212700273,373.043212700273,373.043212700273,373.043212700273,422.527619226717
245,362.82,24.12,363.29,357.65,205.97,146.83,168.03,375.53,363.47,271.26,166.98,23.81,24.66,360.43,347.769661676713,373.118904530648,373.118904530648,373.118904530648,373.118904530648,373.118904530648,373.118904530648,373.118904530648,373.118904530648,373.118904530648,422.603311057093
246,362.8,24.02,363.32,357.71,206.07,147.01,168.16,375.53,363.45,271.48,167.36,23.81,24.66,360.48,347.837078323271,373.194580987508,373.194580987508,373.194580987508,373.194580987508,373.194580987508,373.194580987508,373.194580987508,373.194580987508,373.194580987508,422.678987513952
247,362.8,23.96,363.36,357.75,206.25,147.22,168.27,375.52,363.41,271.59,167.7,23.82,24.66,360.51,347.904479675221,373.270242069329,373.270242069329,373.270242069329,373.270242069329,373.270242069329,373.270242069329,373.270242069329,373.270242069329,373.270242069329,422.754648595774
248,362.86,23.92,363.4,357.77,206.48,147.36,168.38,375.51,363.41,271.63,167.81,23.82,24.66,360.56,347.971865732123,373.345887774595,373.345887774595,373.345887774595,373.345887774595,373.345887774595,373.345887774595,373.345887774595,373.345887774595,373.345887774595,422.83029430104
249,362.9,24.02,363.52,357.8,206.91,147.64,168.58,375.54,363.42,271.6,167.99,23.82,24.67,360.57,348.039236493543,373.421518101789,373.421518101789,373.421518101789,373.421518101789,373.421518101789,373.421518101789,373.421518101789,373.421518101789,373.421518101789,422.905924628233
250,362.91,24.01,363.63,357.8,207.2,148.03,168.77,375.58,363.42,271.56,168.28,23.81,24.66,360.53,348.106591959045,373.497133049397,373.497133049397,373.497133049397,373.497133049397,373.497133049397,373.497133049397,373.497133049397,373.497133049397,373.497133049397,422.981539575841
251,362.91,23.97,363.68,357.77,207.3,148.31,168.89,375.62,363.4,271.52,168.52,23.82,24.67,360.54,348.173932128198,373.572732615908,373.572732615908,373.572732615908,373.572732615908,373.572732615908,373.572732615908,373.572732615908,373.572732615908,373.572732615908,423.057139142352
252,362.91,24.12,363.7,357.76,207.55,148.65,169.01,375.66,363.37,271.5,168.7,23.82,24.66,360.57,348.241257000572,373.648316799813,373.648316799813,373.648316799813,373.648316799813,373.648316799813,373.648316799813,373.648316799813,373.648316799813,373.648316799813,423.132723326257
253,362.94,24.04,363.71,357.77,207.69,149.02,169.14,375.68,363.31,271.45,169.12,23.82,24.66,360.56,348.308566575739,373.723885599606,373.723885599606,373.723885599606,373.723885599606,373.723885599606,373.723885599606,373.723885599606,373.723885599606,373.723885599606,423.20829212605
254,362.94,23.91,363.69,357.76,207.74,149.34,169.31,375.7,363.24,271.43,169.34,23.81,24.66,360.56,348.375860853274,373.799439013784,373.799439013784,373.799439013784,373.799439013784,373.799439013784,373.799439013784,373.799439013784,373.799439013784,373.799439013784,423.283845540228
255,362.87,23.97,363.68,357.74,207.45,149.6,169.47,375.71,363.15,271.48,169.34,23.82,24.66,360.57,348.443139832753,373.874977040844,373.874977040844,373.874977040844,373.874977040844,373.874977040844,373.874977040844,373.874977040844,373.874977040844,373.874977040844,423.359383567288
256,362.85,23.97,363.63,357.68,207.1,149.8,169.63,375.71,363.08,271.59,169.4,23.82,24.66,360.59,348.510403513756,373.950499679287,373.950499679287,373.950499679287,373.950499679287,373.950499679287,373.950499679287,373.950499679287,373.950499679287,373.950499679287,423.434906205731
257,362.86,24.03,363.6,357.67,206.88,150.0,169.83,375.74,363.01,271.8,169.51,23.82,24.66,360.63,348.577651895864,374.026006927618,374.026006927618,374.026006927618,374.026006927618,374.026006927618,374.026006927618,374.026006927618,374.026006927618,374.026006927618,423.510413454062
258,362.85,23.79,363.56,357.66,206.76,150.18,170.02,375.75,362.98,272.04,169.6,23.82,24.66,360.62,348.644884978659,374.101498784341,374.101498784341,374.101498784341,374.101498784341,374.101498784341,374.101498784341,374.101498784341,374.101498784341,374.101498784341,423.585905310785
259,362.83,24.01,363.57,357.64,207.24,150.46,170.34,375.8,362.98,272.19,169.76,23.82,24.67,360.61,348.712102761728,374.176975247964,374.176975247964,374.176975247964,374.176975247964,374.176975247964,374.176975247964,374.176975247964,374.176975247964,374.176975247964,423.661381774408
260,362.8,23.96,363.61,357.64,207.82,150.67,170.65,375.84,362.99,272.24,169.75,23.82,24.67,360.64,348.779305244658,374.252436316999,374.252436316999,374.252436316999,374.252436316999,374.252436316999,374.252436316999,374.252436316999,374.252436316999,374.252436316999,423.736842843444
261,362.8,23.96,363.66,357.63,208.11,150.75,170.84,375.88,363.0,272.23,169.68,23.83,24.67,360.67,348.84649242704,374.327881989959,374.327881989959,374.327881989959,374.327881989959,374.327881989959,374.327881989959,374.327881989959,374.327881989959,374.327881989959,423.812288516403
262,362.82,23.87,363.71,357.64,208.08,150.89,171.06,375.9,363.04,272.23,169.73,23.82,24.68,360.7,348.913664308464,374.403312265359,374.403312265359,374.403312265359,374.403312265359,374.403312265359,374.403312265359,374.403312265359,374.403312265359,374.403312265359,423.887718791803
263,362.83,24.03,363.74,357.65,208.16,151.02,171.27,375.91,363.09,272.3,169.9,23.83,24.68,360.72,348.980820888525,374.478727141716,374.478727141716,374.478727141716,374.478727141716,374.478727141716,374.478727141716,374.478727141716,374.478727141716,374.478727141716,423.96313366816
264,362.87,24.07,363.78,357.65,208.26,151.1,171.48,375.93,363.15,272.37,169.98,23.83,24.69,360.72,349.04796216682,374.554126617552,374.554126617552,374.554126617552,374.554126617552,374.554126617552,374.554126617552,374.554126617552,374.554126617552,374.554126617552,424.038533143996
265,362.93,24.17,363.79,357.68,208.34,151.18,171.68,375.93,363.18,272.44,170.16,23.83,24.69,360.77,349.115088142949,374.629510691388,374.629510691388,374.629510691388,374.629510691388,374.629510691388,374.629510691388,374.629510691388,374.629510691388,374.629510691388,424.113917217832
266,362.99,24.19,363.77,357.7,208.33,151.23,171.87,375.94,363.25,272.57,170.23,23.83,24.69,360.82,349.182198816509,374.704879361751,374.704879361751,374.704879361751,374.704879361751,374.704879361751,374.704879361751,374.704879361751,374.704879361751,374.704879361751,424.189285888195
267,363.08,24.09,363.75,357.74,208.4,151.25,172.04,375.97,363.37,272.72,170.38,23.83,24.68,360.82,349.249294187106,374.780232627167,374.780232627167,374.780232627167,374.780232627167,374.780232627167,374.780232627167,374.780232627167,374.780232627167,374.780232627167,424.264639153611
268,363.21,24.11,363.72,357.8,208.49,151.38,172.27,376.01,363.47,272.83,170.47,23.83,24.68,360.82,349.316374254345,374.855570486166,374.855570486166,374.855570486166,374.855570486166,374.855570486166,374.855570486166,374.855570486166,374.855570486166,374.855570486166,424.339977012611
269,363.2,24.13,363.7,357.87,208.71,151.72,172.52,376.06,363.63,273.03,170.82,23.83,24.68,360.78,349.383439017832,374.930892937282,374.930892937282,374.930892937282,374.930892937282,374.930892937282,374.930892937282,374.930892937282,374.930892937282,374.930892937282,424.415299463727
270,363.21,24.08,363.68,357.93,209.04,151.99,172.69,376.09,363.77,273.18,171.18,23.83,24.69,360.76,349.450488477177,375.006199979049,375.006199979049,375.006199979049,375.006199979049,375.006199979049,375.006199979049,375.006199979049,375.006199979049,375.006199979049,424.490606505493
271,363.23,24.11,363.65,358.01,209.14,152.17,172.85,376.12,363.84,273.17,170.96,23.83,24.67,360.75,349.517522631992,375.081491610004,375.081491610004,375.081491610004,375.081491610004,375.081491610004,375.081491610004,375.081491610004,375.081491610004,375.081491610004,424.565898136449
272,363.24,23.99,363.64,358.07,208.84,152.28,173.01,376.13,363.91,273.13,170.71,23.83,24.67,360.78,349.584541481891,375.156767828687,375.156767828687,375.156767828687,375.156767828687,375.156767828687,375.156767828687,375.156767828687,375.156767828687,375.156767828687,424.641174355132
273,363.25,24.05,363.67,358.13,208.56,152.39,173.16,376.14,363.97,273.15,170.68,23.83,24.67,360.8,349.65154502649,375.232028633641,375.232028633641,375.232028633641,375.232028633641,375.232028633641,375.232028633641,375.232028633641,375.232028633641,375.232028633641,424.716435160085
274,363.23,24.07,363.7,358.19,208.47,152.51,173.33,376.15,364.06,273.23,170.7,23.83,24.67,360.81,349.718533265407,375.307274023409,375.307274023409,375.307274023409,375.307274023409,375.307274023409,375.307274023409,375.307274023409,375.307274023409,375.307274023409,424.791680549853
275,363.21,24.0,363.72,358.27,208.46,152.63,173.51,376.17,364.13,273.35,170.78,23.83,24.67,360.86,349.785506198263,375.382503996539,375.382503996539,375.382503996539,375.382503996539,375.382503996539,375.382503996539,375.382503996539,375.382503996539,375.382503996539,424.866910522983
276,363.24,24.11,363.71,358.36,208.22,152.74,173.67,376.17,364.21,273.52,170.83,23.83,24.66,360.94,349.85246382468,375.457718551579,375.457718551579,375.457718551579,375.457718551579,375.457718551579,375.457718551579,375.457718551579,375.457718551579,375.457718551579,424.942125078023
277,363.32,23.99,363.67,358.46,208.01,152.93,173.91,376.19,364.27,273.69,170.88,23.83,24.66,361.08,349.919406144283,375.532917687083,375.532917687083,375.532917687083,375.532917687083,375.532917687083,375.532917687083,375.532917687083,375.532917687083,375.532917687083,425.017324213527
278,363.45,23.99,363.67,358.54,207.84,153.12,174.12,376.2,364.33,273.84,170.93,23.82,24.66,361.15,349.986333156699,375.608101401604,375.608101401604,375.608101401604,375.608101401604,375.608101401604,375.608101401604,375.608101401604,375.608101401604,375.608101401604,425.092507928049
279,363.5,24.06,363.71,358.61,207.91,153.26,174.26,376.21,364.36,274.04,170.95,23.82,24.66,361.16,350.053244861558,375.683269693699,375.683269693699,375.683269693699,375.683269693699,375.683269693699,375.683269693699,375.683269693699,375.683269693699,375.683269693699,425.167676220144
280,363.51,24.08,363.76,358.65,208.2,153.38,174.41,376.23,364.38,274.16,170.94,23.83,24.66,361.17,350.12014125849,375.758422561928,375.758422561928,375.758422561928,375.758422561928,375.758422561928,375.758422561928,375.758422561928,375.758422561928,375.758422561928,425.242829088372
281,363.51,24.09,363.8,358.64,208.36,153.47,174.55,376.24,364.39,274.18,170.96,23.83,24.65,361.17,350.187022347129,375.833560004851,375.833560004851,375.833560004851,375.833560004851,375.833560004851,375.833560004851,375.833560004851,375.833560004851,375.833560004851,425.317966531295
282,363.52,23.89,363.83,358.59,208.47,153.61,174.71,376.26,364.39,274.21,171.03,23.83,24.65,361.15,350.253888127111,375.908682021033,375.908682021033,375.908682021033,375.908682021033,375.908682021033,375.908682021033,375.908682021033,375.908682021033,375.908682021033,425.393088547477
283,363.52,23.94,363.84,358.56,208.53,153.76,174.87,376.29,364.38,274.25,171.22,23.83,24.65,361.11,350.320738598074,375.98378860904,375.98378860904,375.98378860904,375.98378860904,375.98378860904,375.98378860904,375.98378860904,375.98378860904,375.98378860904,425.468195135484
284,363.56,23.93,363.87,358.52,208.64,153.86,175.03,376.31,364.36,274.34,171.49,23.83,24.66,361.08,350.387573759657,376.05887976744,376.05887976744,376.05887976744,376.05887976744,376.05887976744,376.05887976744,376.05887976744,376.05887976744,376.05887976744,425.543286293885
285,363.76,24.02,363.85,358.51,208.85,154.09,175.25,376.34,364.3,274.49,171.81,23.83,24.66,361.03,350.454393611504,376.133955494807,376.133955494807,376.133955494807,376.133955494807,376.133955494807,376.133955494807,376.133955494807,376.133955494807,376.133955494807,425.618362021251
286,363.85,24.04,363.8,358.5,208.94,154.39,175.46,376.37,364.24,274.67,172.14,23.82,24.66,361.03,350.521198153258,376.209015789712,376.209015789712,376.209015789712,376.209015789712,376.209015789712,376.209015789712,376.209015789712,376.209015789712,376.209015789712,425.693422316156
287,363.82,24.06,363.76,358.5,208.96,154.56,175.6,376.39,364.22,274.86,172.3,23.84,24.66,361.05,350.587987384566,376.284060650732,376.284060650732,376.284060650732,376.284060650732,376.284060650732,376.284060650732,376.284060650732,376.284060650732,376.284060650732,425.768467177177
288,363.8,24.11,363.74,358.5,209.07,154.69,175.75,376.41,364.23,274.96,172.35,23.84,24.66,361.06,350.654761305077,376.359090076447,376.359090076447,376.359090076447,376.359090076447,376.359090076447,376.359090076447,376.359090076447,376.359090076447,376.359090076447,425.843496602891
289,363.76,24.07,363.74,358.51,209.19,154.76,175.91,376.4,364.25,274.95,172.27,23.84,24.66,361.03,350.721519914443,376.434104065436,376.434104065436,376.434104065436,376.434104065436,376.434104065436,376.434104065436,376.434104065436,376.434104065436,376.434104065436,425.91851059188
290,363.71,24.06,363.74,358.53,209.29,154.86,176.07,376.4,364.28,274.97,172.25,23.84,24.66,361.02,350.788263212315,376.509102616283,376.509102616283,376.509102616283,376.509102616283,376.509102616283,376.509102616283,376.509102616283,376.509102616283,376.509102616283,425.993509142727
291,363.7,24.26,363.73,358.56,209.2,155.05,176.24,376.4,364.32,275.03,172.45,23.84,24.67,361.07,350.85499119835,376.584085727574,376.584085727574,376.584085727574,376.584085727574,376.584085727574,376.584085727574,376.584085727574,376.584085727574,376.584085727574,426.068492254018
292,363.73,24.08,363.75,358.61,209.0,155.23,176.38,376.41,364.31,275.16,172.62,23.84,24.67,361.16,350.921703872204,376.659053397897,376.659053397897,376.659053397897,376.659053397897,376.659053397897,376.659053397897,376.659053397897,376.659053397897,376.659053397897,426.143459924341
293,363.72,24.05,363.78,358.67,208.89,155.37,176.5,376.41,364.26,275.33,172.81,23.84,24.67,361.28,350.988401233538,376.734005625843,376.734005625843,376.734005625843,376.734005625843,376.734005625843,376.734005625843,376.734005625843,376.734005625843,376.734005625843,426.218412152288
294,363.81,24.11,363.86,358.71,209.04,155.62,176.73,376.44,364.22,275.51,173.06,23.84,24.66,361.28,351.055083282014,376.808942410006,376.808942410006,376.808942410006,376.808942410006,376.808942410006,376.808942410006,376.808942410006,376.808942410006,376.808942410006,426.29334893645
295,363.81,24.13,364.0,358.73,209.31,155.92,176.97,376.45,364.18,275.69,173.19,23.84,24.66,361.24,351.121750017296,376.88386374898,376.88386374898,376.88386374898,376.88386374898,376.88386374898,376.88386374898,376.88386374898,376.88386374898,376.88386374898,426.368270275424
296,363.77,24.12,364.06,358.73,209.59,156.05,177.16,376.49,364.16,275.76,173.05,23.84,24.66,361.25,351.188401439049,376.958769641364,376.958769641364,376.958769641364,376.958769641364,376.958769641364,376.958769641364,376.958769641364,376.958769641364,376.958769641364,426.443176167808
297,363.75,24.06,364.12,358.71,209.93,156.2,177.34,376.5,364.11,275.85,173.21,23.84,24.67,361.28,351.255037546942,377.033660085759,377.033660085759,377.033660085759,377.033660085759,377.033660085759,377.033660085759,377.033660085759,377.033660085759,377.033660085759,426.518066612203
298,363.69,24.25,364.14,358.7,210.37,156.38,177.52,376.53,364.08,275.87,173.44,23.85,24.67,361.29,351.321658340646,377.108535080767,377.108535080767,377.108535080767,377.108535080767,377.108535080767,377.108535080767,377.108535080767,377.108535080767,377.108535080767,426.592941607211
299,363.67,24.04,364.18,358.68,210.72,156.55,177.68,376.55,364.07,275.79,173.47,23.85,24.67,361.3,351.388263819833,377.183394624993,377.183394624993,377.183394624993,377.183394624993,377.183394624993,377.183394624993,377.183394624993,377.183394624993,377.183394624993,426.667801151437
300,363.64,24.17,364.2,358.67,211.07,156.67,177.86,376.57,364.08,275.71,173.54,23.84,24.66,361.31,351.454853984179,377.258238717044,377.258238717044,377.258238717044,377.258238717044,377.258238717044,377.258238717044,377.258238717044,377.258238717044,377.258238717044,426.742645243488
301,363.59,24.04,364.19,358.68,211.4,156.85,178.0,376.59,364.06,275.65,173.77,23.84,24.66,361.34,351.52142883336,377.333067355533,377.333067355533,377.333067355533,377.333067355533,377.333067355533,377.333067355533,377.333067355533,377.333067355533,377.333067355533,426.817473881977
302,363.56,23.94,364.16,358.72,211.57,156.99,178.16,376.61,364.05,275.6,173.87,23.84,24.66,361.35,351.587988367056,377.40788053907,377.40788053907,377.40788053907,377.40788053907,377.40788053907,377.40788053907,377.40788053907,377.40788053907,377.40788053907,426.892287065514
303,363.47,24.07,364.12,358.78,211.74,157.2,178.4,376.65,364.03,275.63,174.09,23.85,24.66,361.28,351.654532584948,377.482678266271,377.482678266271,377.482678266271,377.482678266271,377.482678266271,377.482678266271,377.482678266271,377.482678266271,377.482678266271,426.967084792715
