Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
444,369.5,367.44,368.57,369.58,362.5,272.3,199.3,345.807927822002,370.917606052901,370.917606052901,370.917606052901,370.917606052901,370.917606052901,370.917606052901,370.917606052901,370.917606052901,370.917606052901,420.402012579346,0.084,25900,3,0.98
445,369.49,367.48,368.51,369.58,362.55,272.4,199.28,345.875787811583,370.993727714442,370.993727714442,370.993727714442,370.993727714442,370.993727714442,370.993727714442,370.993727714442,370.993727714442,370.993727714442,420.478134240886,0.084,25900,3,0.98
446,369.46,367.53,368.46,369.56,362.57,272.45,199.49,345.943632520228,371.069834046033,371.069834046033,371.069834046033,371.069834046033,371.069834046033,371.069834046033,371.069834046033,371.069834046033,371.069834046033,420.554240572477,0.084,25900,3,0.98
447,369.47,367.58,368.44,369.53,362.61,272.43,199.61,346.011461947432,371.145925046085,371.145925046085,371.145925046085,371.145925046085,371.145925046085,371.145925046085,371.145925046085,371.145925046085,371.145925046085,420.630331572529,0.084,25900,3,0.98
448,369.5,367.64,368.45,369.49,362.65,272.46,199.73,346.079276092697,371.222000713013,371.222000713013,371.222000713013,371.222000713013,371.222000713013,371.222000713013,371.222000713013,371.222000713013,371.222000713013,420.706407239457,0.084,25900,3,0.98
449,369.55,367.71,368.46,369.45,362.64,272.52,199.72,346.147074955525,371.298061045233,371.298061045233,371.298061045233,371.298061045233,371.298061045233,371.298061045233,371.298061045233,371.298061045233,371.298061045233,420.782467571677,0.084,25900,3,0.98
450,369.58,367.81,368.4,369.42,362.6,272.61,199.7,346.214858535421,371.374106041163,371.374106041163,371.374106041163,371.374106041163,371.374106041163,371.374106041163,371.374106041163,371.374106041163,371.374106041163,420.858512567607,0.084,25900,3,0.98
451,369.64,367.94,368.37,369.39,362.54,272.69,199.87,346.282626831891,371.450135699225,371.450135699225,371.450135699225,371.450135699225,371.450135699225,371.450135699225,371.450135699225,371.450135699225,371.450135699225,420.934542225669,0.084,25900,3,0.98
452,369.68,368.03,368.38,369.37,362.45,272.74,200.01,346.350379844444,371.526150017841,371.526150017841,371.526150017841,371.526150017841,371.526150017841,371.526150017841,371.526150017841,371.526150017841,371.526150017841,421.010556544285,0.084,25900,3,0.98
453,369.63,368.07,368.4,369.34,362.37,272.79,199.85,346.418117572591,371.602148995438,371.602148995438,371.602148995438,371.602148995438,371.602148995438,371.602148995438,371.602148995438,371.602148995438,371.602148995438,421.086555521882,0.084,25900,3,0.98
