Time,TC1_tip,TC2,TC3,TC4,TC_9_5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
44,359.58,359.87,349.53,208.13,371.23,330.360967824015,353.63846911764,353.251364278605,346.003270707662,335.516269742728,326.041947608005,319.205447461984,315.738445775615,315.481966789002,315.481966789002,319.072962841485,0.0375,25900,100,0.98
45,359.54,359.94,349.99,208.28,371.65,330.613909681728,353.92097193619,353.533796737644,346.266486561422,335.740136956386,326.221294872319,319.349079441791,315.864169339875,315.606461214168,315.606461214168,319.197457266651,0.0375,25900,100,0.98
46,359.52,359.99,350.3,208.4,371.8,330.866308017811,354.202913446438,353.815721433836,346.529375492448,335.96391438014,326.400756559076,319.492952209616,315.990185612836,315.731251656549,315.731251656549,319.322247709033,0.0375,25900,100,0.98
47,359.5,360.04,350.59,208.64,372.14,331.118164545808,354.48429532785,354.09713981483,346.791937918825,336.187601245112,326.580331418223,319.637064661914,316.116493700352,315.856337239027,315.856337239027,319.447333291511,0.0375,25900,100,0.98
48,359.48,360.08,350.9,208.83,372.76,331.369480969318,354.765119253215,354.378053326595,347.054174262898,336.411196794957,326.760018208486,319.781415695237,316.243092704048,315.981717079991,315.981717079991,319.572713132474,0.0375,25900,100,0.98
49,359.46,360.12,351.2,209.01,373.18,331.620258995909,355.045386885915,354.658463390344,347.31608494106,336.634700281799,326.939815696059,319.926004205959,316.369981721286,316.107390293312,316.107390293312,319.698386345795,0.0375,25900,100,0.98
50,359.43,360.17,351.48,209.19,373.31,331.870500322939,355.325099882853,354.93837142634,347.57767037402,336.858110969935,327.119722655793,320.070829090681,316.497159845335,316.233355988498,316.233355988498,319.824352040982,0.0375,25900,100,0.98
51,359.41,360.21,351.75,209.38,373.47,332.120206636662,355.604259894691,355.217778855545,347.838930987515,337.081428135987,327.29973787127,320.215889246369,316.624626165483,316.359613270805,316.359613270805,319.950609323288,0.0375,25900,100,0.98
52,359.38,360.26,352.03,209.7,373.52,332.36937963151,355.882868562076,355.496687067584,348.099867197987,337.304651063162,327.479860132875,320.361183569839,316.752379766895,316.486161241106,316.486161241106,320.07715729359,0.0375,25900,100,0.98
53,359.36,360.33,352.42,209.98,373.59,332.618020986206,356.16092752048,355.775097460766,348.360479430221,337.52777904793,327.660088240031,320.506710958522,316.880419730936,316.612998996198,316.612998996198,320.203995048681,0.0375,25900,100,0.98
54,359.33,360.4,352.8,210.41,373.78,332.873883811483,356.441748625413,356.040203357452,348.615055344901,337.74857944474,327.839670811931,320.652243267571,317.008664724739,316.740054637594,316.740054637594,320.331050690077,0.0375,25900,100,0.98
55,359.31,360.45,353.07,210.73,374.13,333.133953350014,356.73218049797,356.297773467526,348.866324401007,337.968025453653,328.018631352968,320.797354520105,317.136526335441,316.866729298602,316.866729298602,320.457725351086,0.0375,25900,100,0.98
56,359.28,360.49,353.32,211.04,374.61,333.366270945138,356.991692871227,356.600380490138,349.137792249577,338.195379239043,328.200195036994,320.943156894071,317.264530965466,316.993511759125,316.993511759125,320.584507811609,0.0375,25900,100,0.98
57,359.26,360.53,353.57,211.26,375.02,333.613578452193,357.267968662299,356.876790704847,349.397416253709,338.418122908443,328.380361403956,321.08876748906,317.392703658899,317.120485388363,317.120485388363,320.711481440847,0.0375,25900,100,0.98
58,359.23,360.57,353.83,211.39,375.35,333.860365415464,357.543703247425,357.152705469288,349.656714084169,338.640767332193,328.560628163478,321.234605013485,317.521156241355,317.247742305168,317.247742305168,320.838738357652,0.0375,25900,100,0.98
59,359.21,360.6,354.08,211.49,375.69,334.106633453601,357.818898235294,357.428126215548,349.915686214336,338.863311833192,328.740994117074,321.380668356977,317.649887787563,317.375281599975,317.375281599975,320.966277652458,0.0375,25900,100,0.98
