Time,TC1_tip,TC_9.5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2
Seconds,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C
,,,,,,,,,,,,,,
149,375.3,371.62,376.83,372.35,180.7,62.57,50.37,367.87,376.93,275.01,116.84,24.93,27.61,376.12
150,375.14,371.71,376.82,372.44,180.71,62.61,50.45,367.86,376.92,275.05,116.87,24.93,27.62,376.13
151,375,370.55,376.82,372.5,180.84,62.66,50.52,367.85,376.93,275.12,116.94,24.94,27.63,376.11
152,374.9,370.7,376.8,372.55,181.03,62.75,50.6,367.86,376.95,275.16,116.99,24.94,27.62,376.1
153,374.84,370.89,376.79,372.58,181.17,62.81,50.68,367.84,376.97,275.12,116.96,24.94,27.63,376.09
154,374.8,371.34,376.78,372.61,181.28,62.87,50.75,367.82,376.99,275.05,116.93,24.94,27.62,376.07
155,374.76,371.66,376.74,372.63,181.37,62.91,50.82,367.81,377,275.02,116.93,24.94,27.63,376.04
156,374.7,372.03,376.73,372.63,181.42,62.96,50.9,367.79,377.02,274.98,116.9,24.93,27.62,375.99
157,374.63,372.2,376.73,372.65,181.53,63.02,51,367.76,377.04,274.93,116.89,24.93,27.61,375.96
158,374.57,372.16,376.74,372.73,181.6,63.08,51.1,367.74,377.06,274.87,116.93,24.93,27.61,375.92
159,374.53,372.07,376.75,372.8,181.57,63.12,51.15,367.73,377.08,274.83,117.03,24.93,27.61,375.92
160,374.47,371.54,376.76,372.88,181.61,63.18,51.2,367.7,377.11,274.84,117.14,24.94,27.61,375.9
161,374.4,371.12,376.75,372.96,181.63,63.25,51.25,367.68,377.14,274.88,117.22,24.94,27.6,375.88
162,374.34,371.28,376.76,373.05,181.64,63.31,51.3,367.66,377.16,274.87,117.31,24.93,27.61,375.86
163,374.29,371.91,376.75,373.13,181.7,63.38,51.34,367.63,377.18,274.87,117.42,24.94,27.61,375.85
164,374.24,372.28,376.76,373.19,181.77,63.45,51.39,367.61,377.19,274.85,117.41,24.94,27.61,375.83
165,374.18,372.03,376.76,373.26,181.77,63.53,51.48,367.58,377.21,274.8,117.4,24.94,27.6,375.82
166,374.12,372.31,376.76,373.33,181.74,63.61,51.55,367.56,377.23,274.79,117.41,24.93,27.6,375.8
167,374.09,372.08,376.77,373.4,181.72,63.67,51.6,367.53,377.25,274.78,117.39,24.94,27.6,375.8
168,374.04,371.68,376.77,373.46,181.7,63.71,51.66,367.51,377.27,274.76,117.44,24.94,27.6,375.79
169,373.98,371.51,376.79,373.5,181.58,63.76,51.7,367.49,377.29,274.74,117.45,24.94,27.6,375.79
170,373.93,371.67,376.79,373.55,181.47,63.79,51.75,367.48,377.31,274.75,117.46,24.94,27.6,375.79
171,373.86,371.89,376.79,373.61,181.36,63.84,51.8,367.45,377.35,274.77,117.54,24.94,27.59,375.79
172,373.8,371.76,376.79,373.67,181.34,63.86,51.84,367.44,377.39,274.86,117.74,24.93,27.59,375.79
