Time,TC1_tip,TC2,TC3,TC4,TC5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
15,359.33,357.96,358.53,358.36,352.6,393.277461668037,424.619188463057,399.046160424018,360.346102341299,332.083762056186,315.865934045912,307.597649488256,303.646199350269,301.95330788975,301.64225812458,301.848485881208,0.084,25900,90,0.98
16,359.31,357.96,358.52,358.39,352.68,393.402127428478,424.761795283863,399.193573527485,360.46083833939,332.156410724373,315.905742777718,307.617710078542,303.656159645692,301.958963548644,301.647163997473,301.853391754102,0.084,25900,90,0.98
17,359.3,357.97,358.53,358.42,352.76,393.526602761722,424.904186200413,399.340844196676,360.57553168473,332.229079353576,315.94558527926,307.637795761071,303.666134942381,301.964628825645,301.652078502588,301.858306259217,0.084,25900,90,0.98
18,359.28,357.96,358.51,358.45,352.82,393.650888051486,425.046361462995,399.487972535434,360.690182230232,332.301767771528,315.985461476023,307.657906531623,303.676125254894,301.97030373465,301.657001652963,301.863229409591,0.084,25900,90,0.98
19,359.25,357.96,358.51,358.47,352.9,393.774983681585,425.193114192771,399.634958647004,360.804789829523,332.374475806376,316.025371293356,307.678042385784,303.686130597723,301.97598828956,301.661933461648,301.868161218276,0.084,25900,90,0.98
20,359.24,357.97,358.51,358.5,352.99,393.898890035173,425.334726880548,399.781802634697,360.919354337175,332.447203286754,316.065314656487,307.69820331894,303.696150985294,301.981682504278,301.666873941709,301.873101698337,0.084,25900,90,0.98
21,359.22,357.97,358.5,358.52,353.09,394.022607492943,425.476133487221,399.928504603234,361.033875609102,332.519950041874,316.105291490531,307.718389326274,303.706186431949,301.987386392702,301.671823106216,301.878050862845,0.084,25900,90,0.98
22,359.22,357.97,358.51,358.53,353.19,394.14613643576,425.617334388761,400.075064656612,361.14835350189,332.592715901355,316.145301720483,307.738600402784,303.716236951977,301.99309996874,301.676780968263,301.883008724891,0.084,25900,90,0.98
23,359.21,357.97,358.51,358.56,353.32,394.269477242907,425.758329961534,400.221482899602,361.262787873271,332.665500695358,316.185345271228,307.758836543271,303.726302559589,301.998823246296,301.681747540948,301.887975297576,0.084,25900,90,0.98
24,359.19,357.98,358.51,358.58,353.53,394.392630290502,425.899120585131,400.367759438832,361.37717858244,332.738304254646,316.225422067555,307.779097742333,303.736383268921,302.00455623927,301.68672283738,301.892950594009,0.084,25900,90,0.98
25,359.19,358.0,358.52,358.6,353.75,394.515595959722,426.039706627114,400.513894376819,361.491525488205,332.811126410146,316.26553203409,307.799383994382,303.746479094045,302.010298961571,301.691706870685,301.897934627314,0.084,25900,90,0.98
26,359.16,358.0,358.52,358.63,353.86,394.638374626358,426.180088462329,400.659887819489,361.605828451312,332.883966993517,316.3056750954,307.81969529364,303.756590048961,302.016051427103,301.696699653999,301.902927410627,0.084,25900,90,0.98
27,359.15,358.01,358.52,358.66,353.98,394.760966661285,426.320266471916,400.80573987581,361.720087334312,332.956825837099,316.345851175973,307.840031634137,303.766716147595,302.021813649771,301.701701200465,301.907928957094,0.084,25900,90,0.98
28,359.14,358.02,358.53,358.69,354.09,394.883372446634,426.460241014017,400.951450646358,361.834301998066,333.029702773103,316.386060200093,307.860393009704,303.776857403806,302.027585643479,301.706711523244,301.912939279873,0.084,25900,90,0.98
29,359.14,358.03,358.52,358.72,354.18,395.005592347477,426.600012475105,401.097020243328,361.948472307845,333.102597635046,316.426302092084,307.880779413993,303.787013831373,302.033367422129,301.711730635499,301.917958392128,0.084,25900,90,0.98
30,359.11,358.02,358.52,358.77,354.28,395.127626744278,426.73958121126,401.242448767632,362.062598126349,333.1755102561,316.46657677603,307.901190840457,303.797185444009,302.039158999623,301.716758550411,301.922986307039,0.084,25900,90,0.98
31,359.1,358.03,358.51,358.83,354.38,395.249476003212,426.878947601774,401.387736329791,362.176679320066,333.24844047061,316.506884176044,307.921627282375,303.807372255357,302.044960389861,301.721795281167,301.928023037796,0.084,25900,90,0.98
32,359.09,358.03,358.5,358.88,354.49,395.371140496283,427.018112012898,401.532883035797,362.29071575495,333.321388113051,316.547224216076,307.942088732824,303.817574278978,302.050771606742,301.726840840965,301.933068597594,0.084,25900,90,0.98
33,359.07,358.03,358.5,358.93,354.69,395.492620593595,427.157074811848,401.677888992594,362.404707298098,333.394353018442,316.587596820004,307.962575184708,303.827791528371,302.056592664164,301.731895243016,301.938122999645,0.084,25900,90,0.98
34,359.05,358.03,358.5,358.98,354.9,395.613916662579,427.295836367818,401.822754308384,362.518653817839,333.467335022368,316.628001911633,307.983086630743,303.838024016959,302.062423576023,301.736958500537,301.943186257166,0.084,25900,90,0.98
35,359.04,358.03,358.5,359.02,355.05,395.73502907318,427.434397043535,401.967479089489,362.632555182762,333.540333960736,316.668439414646,308.003623063449,303.848271758085,302.068264356207,301.742030626754,301.948258383382,0.084,25900,90,0.98
36,359.01,358.03,358.49,359.06,355.19,395.855958190319,427.572757207749,402.112063445056,362.746411263154,333.613349670129,316.708909252683,308.024184475176,303.858534765026,302.074115018607,301.747111634904,301.953339391532,0.084,25900,90,0.98
37,359.0,358.01,358.48,359.1,355.37,395.976704379979,427.71091722499,402.256507483127,362.860221929785,333.686381987518,316.74941134929,308.044770858092,303.868813050984,302.079975577112,301.752201538233,301.958429294862,0.084,25900,90,0.98
38,359.0,358.02,358.49,359.14,355.55,396.097268006728,427.848877459945,402.400811312401,362.973987054485,333.759430750398,316.789945627934,308.065382204172,303.879106629083,302.085846045601,301.757300349994,301.963528106622,0.084,25900,90,0.98
39,358.98,358.01,358.5,359.18,355.71,396.217649435431,427.986638274091,402.544975040774,363.087706509623,333.832495796666,316.830512011997,308.086018505225,303.889415512381,302.091726437958,301.76240808345,301.968635840079,0.084,25900,90,0.98
40,358.97,358.01,358.5,359.22,355.87,396.337849028326,428.124200031334,402.688998777669,363.201380168863,333.905576964787,316.871110424801,308.106679752869,303.899739713855,302.097616768056,301.767524751873,301.973752508502,0.084,25900,90,0.98
41,358.96,358.01,358.51,359.26,356.01,396.457867147684,428.261563093034,402.832882632051,363.315007906556,333.978674093677,316.911740789588,308.127365938548,303.910079246409,302.103517049766,301.77265036854,301.978878125168,0.084,25900,90,0.98
42,358.94,358.0,358.5,359.3,356.21,396.57770415693,428.398727815971,402.976626711528,363.428589597411,334.051787022601,316.952403029509,308.148077053524,303.920434122873,302.109427296957,301.777784946738,301.984012703366,0.084,25900,90,0.98
43,358.92,358.0,358.5,359.33,356.41,396.697360410509,428.535694570633,403.120231129766,363.542125118848,334.124915591755,316.993097067732,308.168813088897,303.930804356006,302.115347523493,301.782928499761,301.98915625639,0.084,25900,90,0.98
44,358.91,357.99,358.51,359.38,356.54,396.816836272383,428.672463708023,403.263695993133,363.655614346804,334.198059641247,317.033822827251,308.189574035572,303.941189958486,302.121277743229,301.788081040911,301.99430879754,0.084,25900,90,0.98
45,358.88,357.98,358.5,359.42,356.66,396.936132100008,428.809035588426,403.407021412236,363.769057159319,334.271219011955,317.074580231049,308.210359884286,303.951590942918,302.127217970019,301.793242583495,301.999470340124,0.084,25900,90,0.98
46,358.87,357.98,358.5,359.49,356.8,397.055248248623,428.945410573597,403.550207498793,363.882453435588,334.344393545326,317.115369202071,308.23117062561,303.962007321836,302.133168217711,301.79841314083,302.004640897459,0.084,25900,90,0.98
47,358.85,357.97,358.51,359.55,356.93,397.174185079712,429.081589011806,403.693254359591,363.995803054032,334.417583082877,317.156189663121,308.252006249926,303.972439107693,302.139128500147,301.803592726237,302.009820482866,0.084,25900,90,0.98
48,358.84,357.97,358.5,359.59,357.07,397.292942942826,429.21757127024,403.836162109594,364.109105896433,334.490787467228,317.197041537064,308.272866747462,303.98288631287,302.145098831162,301.808781353044,302.015009109672,0.084,25900,90,0.98
49,358.83,357.97,358.5,359.64,357.19,397.4115221968,429.353357697101,403.978930856557,364.222361843059,334.564006540887,317.237924746601,308.29375210826,303.993348949671,302.151079224586,301.813979034585,302.020206791213,0.084,25900,90,0.98
50,358.82,357.98,358.51,359.68,357.33,397.529923193874,429.488948650044,404.121560712604,364.335570776353,334.637240147178,317.27883921444,308.314662322198,304.003827030324,302.157069694242,301.8191857842,302.025413540829,0.084,25900,90,0.98
51,358.79,357.96,358.5,359.71,357.52,397.648146286803,429.624344483403,404.264051788999,364.44873257924,334.710488129813,317.319784863227,308.335597378987,304.014320566984,302.163070253947,301.824401615236,302.030629371865,0.084,25900,90,0.98
52,358.76,357.96,358.5,359.76,357.7,397.766191828262,429.75954554934,404.406404196622,364.561847135288,334.78375033293,317.360761615541,308.356557268164,304.024829571726,302.16908091751,301.829626541044,302.035854297672,0.084,25900,90,0.98
53,358.74,357.96,358.51,359.81,357.85,397.884060168513,429.89455220194,404.548618047638,364.674914329235,334.857026601232,317.40176939394,308.377541979103,304.035354056552,302.175101698735,301.83486057498,302.041088331608,0.084,25900,90,0.98
54,358.72,357.96,358.51,359.85,357.98,398.001751659558,430.029364789943,404.690693452519,364.787934046023,334.930316779736,317.442808120895,308.398551501004,304.045894033386,302.181132611415,301.840103730405,302.046331487034,0.084,25900,90,0.98
55,358.71,357.95,358.51,359.89,358.12,398.119266647332,430.163983670352,404.832630525612,364.900906172614,335.00362071425,317.483877718908,308.419585822916,304.056449514079,302.187173669339,301.845356020686,302.051583777314,0.084,25900,90,0.98
56,358.7,357.95,358.51,359.94,358.27,398.236605481619,430.298409191255,404.974429378104,365.013830595665,335.076938250756,317.524978110369,308.440644933712,304.067020510401,302.193224886286,301.850617459193,302.056845215822,0.084,25900,90,0.98
57,358.68,357.94,358.51,359.97,358.4,398.353768510237,430.432641701811,405.116090122119,365.126707202901,335.150269235783,317.566109217648,308.461728822098,304.077607034048,302.199286276026,301.855888059301,302.06211581593,0.084,25900,90,0.98
58,358.66,357.94,358.51,360.0,358.54,398.470756083809,430.566681544029,405.257612867291,365.239535881978,335.223613516108,317.607270963029,308.482837476617,304.088209096637,302.205357852322,301.861167834388,302.067395591017,0.084,25900,90,0.98
