Time,TC1_tip,TC2,TC3,TC4,TC5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
517,364.64,361.6,365.49,365.07,359.3,376.740565594108,405.807115583721,405.807115583721,405.807115583721,405.807115583721,405.807115583721,405.807115583721,405.807115583721,405.807115583721,405.807115583721,455.291522110165,0.084,25900,3,0.98
518,364.48,361.45,365.34,364.94,359.12,376.80104203997,405.875709139785,405.875709139785,405.875709139785,405.875709139785,405.875709139785,405.875709139785,405.875709139785,405.875709139785,405.875709139785,455.360115666229,0.084,25900,3,0.98
519,364.33,361.26,365.11,364.74,358.83,376.861503211593,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,455.42869340843,0.084,25900,3,0.98
520,364.16,361.11,364.9,364.53,358.54,376.921949109493,406.012848809903,406.012848809903,406.012848809903,406.012848809903,406.012848809903,406.012848809903,406.012848809903,406.012848809903,406.012848809903,455.497255336347,0.084,25900,3,0.98
521,364.09,361.04,364.77,364.34,358.39,376.982379734188,406.081394923122,406.081394923122,406.081394923122,406.081394923122,406.081394923122,406.081394923122,406.081394923122,406.081394923122,406.081394923122,455.565801449566,0.084,25900,3,0.98
522,364.03,360.98,364.65,364.17,358.25,377.042795086197,406.149925221226,406.149925221226,406.149925221226,406.149925221226,406.149925221226,406.149925221226,406.149925221226,406.149925221226,406.149925221226,455.63433174767,0.084,25900,3,0.98
523,363.95,360.91,364.53,364.02,358.12,377.103195166043,406.218439703806,406.218439703806,406.218439703806,406.218439703806,406.218439703806,406.218439703806,406.218439703806,406.218439703806,406.218439703806,455.70284623025,0.084,25900,3,0.98
524,363.83,360.85,364.42,363.87,358.0,377.16357997425,406.28693837045,406.28693837045,406.28693837045,406.28693837045,406.28693837045,406.28693837045,406.28693837045,406.28693837045,406.28693837045,455.771344896894,0.084,25900,3,0.98
525,363.7,360.77,364.31,363.77,357.87,377.223949511343,406.355421220752,406.355421220752,406.355421220752,406.355421220752,406.355421220752,406.355421220752,406.355421220752,406.355421220752,406.355421220752,455.839827747196,0.084,25900,3,0.98
526,363.59,360.72,364.21,363.63,357.77,377.28430377785,406.423888254307,406.423888254307,406.423888254307,406.423888254307,406.423888254307,406.423888254307,406.423888254307,406.423888254307,406.423888254307,455.908294780751,0.084,25900,3,0.98
527,363.5,360.65,364.12,363.51,357.66,377.3446427743,406.492339470712,406.492339470712,406.492339470712,406.492339470712,406.492339470712,406.492339470712,406.492339470712,406.492339470712,406.492339470712,455.976745997156,0.084,25900,3,0.98
528,363.47,360.57,364.02,363.4,357.56,377.404966501226,406.560774869569,406.560774869569,406.560774869569,406.560774869569,406.560774869569,406.560774869569,406.560774869569,406.560774869569,406.560774869569,456.045181396013,0.084,25900,3,0.98
529,363.42,360.49,363.91,363.29,357.44,377.465274959161,406.629194450479,406.629194450479,406.629194450479,406.629194450479,406.629194450479,406.629194450479,406.629194450479,406.629194450479,406.629194450479,456.113600976923,0.084,25900,3,0.98
530,363.37,360.48,363.85,363.2,357.37,377.52556814864,406.697598213046,406.697598213046,406.697598213046,406.697598213046,406.697598213046,406.697598213046,406.697598213046,406.697598213046,406.697598213046,456.18200473949,0.084,25900,3,0.98
531,363.35,360.46,363.8,363.13,357.3,377.585846070203,406.765986156879,406.765986156879,406.765986156879,406.765986156879,406.765986156879,406.765986156879,406.765986156879,406.765986156879,406.765986156879,456.250392683323,0.084,25900,3,0.98
532,363.32,360.45,363.74,363.05,357.23,377.646108724388,406.834358281587,406.834358281587,406.834358281587,406.834358281587,406.834358281587,406.834358281587,406.834358281587,406.834358281587,406.834358281587,456.318764808031,0.084,25900,3,0.98
533,363.29,360.42,363.7,362.99,357.17,377.706356111736,406.902714586781,406.902714586781,406.902714586781,406.902714586781,406.902714586781,406.902714586781,406.902714586781,406.902714586781,406.902714586781,456.387121113225,0.084,25900,3,0.98
534,363.27,360.37,363.66,362.96,357.1,377.766588232793,406.971055072077,406.971055072077,406.971055072077,406.971055072077,406.971055072077,406.971055072077,406.971055072077,406.971055072077,406.971055072077,456.455461598521,0.084,25900,3,0.98
535,363.25,360.33,363.62,362.92,357.05,377.826805088103,407.03937973709,407.03937973709,407.03937973709,407.03937973709,407.03937973709,407.03937973709,407.03937973709,407.03937973709,407.03937973709,456.523786263534,0.084,25900,3,0.98
