time,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC9.5,TC10
606,343.63,344.12,350.26,353.54,354.36,359.18,360.85,367.55,369.23,347.38,347.5
607,343.61,344.13,350.27,353.56,354.36,359.2,360.86,367.55,369.12,346.9,347.25
608,343.59,344.14,350.26,353.55,354.36,359.21,360.87,367.53,369.05,346.08,346.97
609,343.58,344.14,350.25,353.55,354.35,359.22,360.89,367.52,368.99,345.78,346.7
610,343.56,344.14,350.25,353.55,354.37,359.23,360.9,367.51,368.91,345.84,346.42
611,343.55,344.14,350.23,353.55,354.35,359.24,360.91,367.5,368.76,345.91,346.16
612,343.53,344.16,350.24,353.55,354.37,359.26,360.94,367.51,368.52,346.66,345.8
613,343.5,344.17,350.22,353.54,354.37,359.27,360.95,367.53,368.32,347.06,345.47
614,343.48,344.17,350.23,353.55,354.38,359.28,360.96,367.52,368.22,347.01,345.23
615,343.47,344.17,350.22,353.55,354.38,359.28,360.96,367.51,368.14,347.09,345.0
616,343.46,344.18,350.22,353.55,354.39,359.3,360.97,367.48,368.02,346.13,344.75
617,343.44,344.18,350.21,353.56,354.39,359.31,361.0,367.44,367.87,345.26,344.49
618,343.42,344.19,350.21,353.56,354.38,359.32,361.01,367.44,367.73,344.97,344.23
619,343.41,344.19,350.2,353.55,354.4,359.33,361.03,367.46,367.65,344.7,343.97
620,343.39,344.21,350.2,353.56,354.41,359.34,361.04,367.49,367.56,344.81,343.7
621,343.38,344.21,350.19,353.56,354.41,359.36,361.04,367.5,367.45,345.45,343.45
622,343.36,344.21,350.19,353.57,354.41,359.36,361.05,367.5,367.27,345.49,343.09
