Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
609,366.87,365.88,340.5,206.13,146.73,103.46,86.51,74.77,64.87,23.13,64.97,378.077143374088,407.323440539269,407.323440539269,407.323440539268,407.323440539268,407.323440539268,407.323440539268,407.323440539268,407.323440539268,407.323440539268,436.917862815316
610,366.96,365.89,340.58,206.31,146.94,103.61,86.62,74.77,65.03,23.14,65.28,378.211831505691,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,437.070705219899
611,367.03,365.89,340.71,206.42,147.14,103.75,86.67,74.75,65.15,23.39,65.59,378.346443060457,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,437.22346823078
612,367.07,365.94,340.8,206.54,147.23,103.86,86.75,74.86,65.28,23.17,65.8,378.480978044718,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,437.376151843892
613,367.11,365.99,340.87,206.63,147.34,103.99,86.8,74.92,65.4,23.21,66.0,378.615436464859,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,437.528756055228
614,367.14,366.07,340.94,206.73,147.45,104.11,86.9,75.04,65.5,23.42,66.19,378.749818327313,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,437.681280860841
615,367.15,366.17,340.99,206.79,147.56,104.23,87.03,75.14,65.59,23.65,66.4,378.884123638563,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,437.833726256846
616,367.13,366.25,341.05,206.85,147.66,104.32,87.13,75.22,65.67,23.79,66.59,379.01835240514,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,437.986092239416
617,367.11,366.27,341.1,206.98,147.78,104.45,87.19,75.31,65.77,23.83,66.77,379.152504633629,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,438.138378804784
618,367.15,366.25,341.09,207.15,147.92,104.58,87.33,75.49,65.9,24.04,66.96,379.286580330661,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,438.290585949242
619,367.21,366.22,341.13,207.36,148.14,104.74,87.63,75.82,66.2,23.91,67.25,379.420579502917,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,438.442713669144
620,367.24,366.17,341.2,207.58,148.37,104.91,87.91,76.15,66.57,23.83,67.55,379.554502157128,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,438.594761960902
621,367.28,366.19,341.23,207.75,148.54,105.1,88.08,76.37,66.79,23.93,67.75,379.688348300074,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,438.746730820988
622,367.31,366.23,341.27,207.97,148.73,105.29,88.23,76.56,67.0,24.03,67.96,379.822117938586,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,438.898620245935
623,367.33,366.31,341.33,208.09,148.9,105.41,88.39,76.62,67.17,24.08,68.17,379.955811079543,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,439.050430232333
624,367.35,366.4,341.37,208.25,149.06,105.59,88.57,76.77,67.34,23.89,68.38,380.089427729874,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,439.202160776835
625,367.39,366.51,341.46,208.45,149.23,105.78,88.75,76.99,67.52,23.94,68.58,380.222967896557,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,439.353811876151
626,367.43,366.63,341.57,208.64,149.38,105.96,88.96,77.17,67.72,23.77,68.78,380.35643158662,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,439.505383527052
627,367.45,366.71,341.64,208.74,149.56,106.13,89.07,77.19,67.87,23.69,68.98,380.489818807138,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,439.656875726368
628,367.51,366.84,341.77,208.74,149.77,106.26,89.11,77.26,68.04,23.45,69.28,380.623129565238,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,439.808288470989
629,367.56,366.92,341.88,208.69,149.96,106.4,89.12,77.27,68.19,23.49,69.55,380.756363868096,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,439.959621757864
630,367.58,366.94,341.98,208.65,150.05,106.47,89.17,77.28,68.28,23.32,69.73,380.889521722935,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,440.110875584002
