Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
133,361.71,360.44,341.82,197.9,134.45,92.1,75.16,63.95,52.13,24.19,47.67,305.271204900497,325.762444983761,325.762444983761,325.762444983761,325.762444983761,325.762444983761,325.762444983761,325.762444983761,325.762444983761,325.762444983761,355.356867259808
134,361.75,360.55,341.63,197.84,134.52,92.17,75.33,64.11,52.39,24.13,47.82,305.44210581436,325.951519066336,325.951519066336,325.951519066336,325.951519066336,325.951519066336,325.951519066336,325.951519066336,325.951519066336,325.951519066336,355.545941342383
135,361.79,360.66,341.51,197.81,134.61,92.23,75.38,64.2,52.52,24.11,47.93,305.612933205291,326.14052254252,326.14052254252,326.14052254252,326.14052254252,326.14052254252,326.14052254252,326.14052254252,326.14052254252,326.14052254252,355.734944818567
136,361.81,360.74,341.48,197.85,134.69,92.31,75.54,64.39,52.69,24.15,48.05,305.783687053888,326.329455380149,326.329455380149,326.329455380149,326.329455380149,326.329455380149,326.329455380149,326.329455380149,326.329455380149,326.329455380149,355.923877656196
137,361.83,360.8,341.47,197.83,134.74,92.4,75.67,64.58,52.84,24.18,48.16,305.954367340799,326.518317547116,326.518317547116,326.518317547116,326.518317547116,326.518317547116,326.518317547116,326.518317547116,326.518317547116,326.518317547116,356.112739823163
138,361.87,360.83,341.41,197.86,134.82,92.47,75.82,64.71,53.01,24.42,48.29,306.124974046727,326.707109011365,326.707109011365,326.707109011365,326.707109011365,326.707109011365,326.707109011365,326.707109011365,326.707109011365,326.707109011365,356.301531287412
139,361.92,360.88,341.34,197.93,134.92,92.59,76.03,64.95,53.21,24.41,48.43,306.295507152426,326.895829740889,326.895829740889,326.895829740889,326.895829740889,326.895829740889,326.895829740889,326.895829740889,326.895829740889,326.895829740889,356.490252016936
140,361.98,360.95,341.24,198.02,135.05,92.71,76.18,65.14,53.41,24.46,48.57,306.465966638707,327.084479703737,327.084479703737,327.084479703737,327.084479703737,327.084479703737,327.084479703737,327.084479703737,327.084479703737,327.084479703737,356.678901979784
141,362.03,361.02,341.18,198.16,135.21,92.87,76.33,65.34,53.59,24.33,48.73,306.636352486432,327.273058868007,327.273058868007,327.273058868007,327.273058868007,327.273058868007,327.273058868007,327.273058868007,327.273058868007,327.273058868007,356.867481144054
142,362.1,361.16,341.23,198.23,135.44,93.01,76.67,65.58,53.85,24.24,48.97,306.806664676518,327.461567201852,327.461567201852,327.461567201852,327.461567201852,327.461567201852,327.461567201852,327.461567201852,327.461567201852,327.461567201852,357.055989477899
143,362.17,361.29,341.32,198.21,135.64,93.16,76.94,65.73,54.08,24.17,49.21,306.976903189932,327.650004673474,327.650004673474,327.650004673474,327.650004673474,327.650004673474,327.650004673474,327.650004673474,327.650004673474,327.650004673474,357.244426949522
144,362.22,361.38,341.35,198.19,135.77,93.32,77.14,65.95,54.23,24.37,49.38,307.147068007699,327.838371251131,327.838371251131,327.838371251131,327.838371251131,327.838371251131,327.838371251131,327.838371251131,327.838371251131,327.838371251131,357.432793527178
145,362.29,361.5,341.39,198.22,135.93,93.44,77.35,66.1,54.4,24.42,49.56,307.317159110894,328.026666903129,328.026666903129,328.026666903129,328.026666903129,328.026666903129,328.026666903129,328.026666903129,328.026666903129,328.026666903129,357.621089179176
146,362.35,361.63,341.39,198.29,136.13,93.64,77.59,66.33,54.58,24.29,49.75,307.487176480649,328.214891597831,328.214891597831,328.214891597831,328.214891597831,328.214891597831,328.214891597831,328.214891597831,328.214891597831,328.214891597831,357.809313873878
147,362.4,361.73,341.35,198.39,136.3,93.83,77.84,66.65,54.8,24.37,49.93,307.657120098146,328.403045303649,328.403045303649,328.403045303649,328.403045303649,328.403045303649,328.403045303649,328.403045303649,328.403045303649,328.403045303649,357.997467579696
148,362.45,361.84,341.32,198.57,136.47,94.02,78.1,66.95,55.05,24.36,50.14,307.826989944623,328.591127989048,328.591127989048,328.591127989048,328.591127989048,328.591127989048,328.591127989048,328.591127989048,328.591127989048,328.591127989048,358.185550265095
149,362.5,361.92,341.3,198.76,136.66,94.22,78.29,67.17,55.25,24.35,50.35,307.996786001369,328.779139622548,328.779139622548,328.779139622548,328.779139622548,328.779139622548,328.779139622548,328.779139622548,328.779139622548,328.779139622548,358.373561898595
150,362.55,362.0,341.31,198.89,136.83,94.41,78.5,67.32,55.44,24.32,50.56,308.16650824973,328.967080172718,328.967080172718,328.967080172718,328.967080172718,328.967080172718,328.967080172718,328.967080172718,328.967080172718,328.967080172718,358.561502448765
151,362.62,362.11,341.32,199.12,137.12,94.6,78.78,67.52,55.74,24.32,50.88,308.336156671104,329.154949608182,329.154949608182,329.154949608182,329.154949608182,329.154949608182,329.154949608182,329.154949608182,329.154949608182,329.154949608182,358.74937188423
152,362.69,362.21,341.28,199.31,137.45,94.75,79.11,67.7,56.11,24.38,51.22,308.505731246942,329.342747897618,329.342747897618,329.342747897618,329.342747897618,329.342747897618,329.342747897618,329.342747897618,329.342747897618,329.342747897618,358.937170173665
153,362.74,362.29,341.25,199.6,137.64,94.95,79.34,67.94,56.33,24.35,51.46,308.675231958749,329.530475009752,329.530475009752,329.530475009752,329.530475009752,329.530475009752,329.530475009752,329.530475009752,329.530475009752,329.530475009752,359.124897285799
154,362.78,362.35,341.21,199.76,137.79,95.13,79.55,68.1,56.58,24.39,51.69,308.844658788085,329.718130913368,329.718130913368,329.718130913368,329.718130913368,329.718130913368,329.718130913368,329.718130913368,329.718130913368,329.718130913368,359.312553189415
155,362.84,362.42,341.17,199.86,137.94,95.32,79.76,68.33,56.81,24.3,51.93,309.014011716563,329.9057155773,329.9057155773,329.9057155773,329.9057155773,329.9057155773,329.9057155773,329.9057155773,329.9057155773,329.9057155773,359.500137853347
156,362.89,362.5,341.14,199.96,138.13,95.52,79.87,68.5,57.01,24.16,52.17,309.183290725849,330.093228970435,330.093228970435,330.093228970435,330.093228970435,330.093228970435,330.093228970435,330.093228970435,330.093228970435,330.093228970435,359.687651246483
157,362.94,362.58,341.12,200.14,138.32,95.74,80.01,68.71,57.18,24.25,52.41,309.352495797663,330.280671061715,330.280671061715,330.280671061715,330.280671061715,330.280671061715,330.280671061715,330.280671061715,330.280671061715,330.280671061715,359.875093337762
158,362.98,362.69,341.11,200.4,138.53,95.96,80.15,68.89,57.4,24.24,52.66,309.521626913781,330.468041820133,330.468041820133,330.468041820133,330.468041820133,330.468041820133,330.468041820133,330.468041820133,330.468041820133,330.468041820133,360.06246409618
159,363.02,362.78,341.11,200.57,138.75,96.11,80.29,69.01,57.59,24.38,52.91,309.690684056029,330.655341214735,330.655341214735,330.655341214735,330.655341214735,330.655341214735,330.655341214735,330.655341214735,330.655341214735,330.655341214735,360.249763490782
160,363.07,362.92,341.07,200.8,139.04,96.32,80.61,69.2,57.88,24.38,53.28,309.85966720629,330.842569214621,330.842569214621,330.842569214621,330.842569214621,330.842569214621,330.842569214621,330.842569214621,330.842569214621,330.842569214621,360.436991490668
161,363.13,363.1,341.07,200.99,139.33,96.53,80.98,69.38,58.15,24.45,53.66,310.028576346499,331.029725788944,331.029725788944,331.029725788944,331.029725788944,331.029725788944,331.029725788944,331.029725788944,331.029725788944,331.029725788944,360.624148064992
