Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
501,359.63,357.49,360.16,360.26,359.94,361.78,361.46,362.05,361.05,349.64,314.395376358814,335.871955737037,335.871955737037,335.871955737037,335.871955737037,335.871955737037,335.871955737037,335.871955737037,335.871955737037,335.871955737037,372.029484521925,0.1575,21250,3,0.98
502,359.62,357.47,360.17,360.28,359.94,361.82,361.47,362.01,361.1,349.68,314.425538637238,335.905426600393,335.905426600393,335.905426600393,335.905426600393,335.905426600393,335.905426600393,335.905426600393,335.905426600393,335.905426600393,372.062955385282,0.1575,21250,3,0.98
503,359.58,357.44,360.16,360.29,359.95,361.84,361.51,362.01,361.15,349.72,314.455697808843,335.938894355869,335.938894355869,335.938894355869,335.938894355869,335.938894355869,335.938894355869,335.938894355869,335.938894355869,335.938894355869,372.096423140757,0.1575,21250,3,0.98
504,359.49,357.44,360.17,360.3,359.96,361.87,361.57,362.03,361.19,349.74,314.485853873566,335.972359003305,335.972359003305,335.972359003305,335.972359003305,335.972359003305,335.972359003305,335.972359003305,335.972359003305,335.972359003305,372.129887788193,0.1575,21250,3,0.98
505,359.31,357.46,360.15,360.31,359.96,361.89,361.65,362.08,361.27,349.78,314.516006831341,336.005820542543,336.005820542543,336.005820542543,336.005820542543,336.005820542543,336.005820542543,336.005820542543,336.005820542543,336.005820542543,372.163349327432,0.1575,21250,3,0.98
506,359.16,357.5,360.14,360.32,359.98,361.92,361.71,362.15,361.36,349.8,314.546156682106,336.039278973426,336.039278973426,336.039278973426,336.039278973426,336.039278973426,336.039278973426,336.039278973426,336.039278973426,336.039278973426,372.196807758315,0.1575,21250,3,0.98
507,359.12,357.5,360.11,360.33,359.98,361.93,361.73,362.2,361.43,349.82,314.576303425797,336.072734295794,336.072734295794,336.072734295794,336.072734295794,336.072734295794,336.072734295794,336.072734295794,336.072734295794,336.072734295794,372.230263080683,0.1575,21250,3,0.98
508,359.11,357.48,360.07,360.33,359.98,361.95,361.71,362.24,361.49,349.83,314.606447062351,336.10618650949,336.10618650949,336.10618650949,336.10618650949,336.10618650949,336.10618650949,336.10618650949,336.10618650949,336.10618650949,372.263715294379,0.1575,21250,3,0.98
509,359.11,357.44,360.07,360.33,359.99,361.95,361.7,362.28,361.55,349.82,314.636587591703,336.139635614356,336.139635614356,336.139635614356,336.139635614356,336.139635614356,336.139635614356,336.139635614356,336.139635614356,336.139635614356,372.297164399245,0.1575,21250,3,0.98
510,359.11,357.39,360.04,360.34,359.98,361.96,361.72,362.32,361.59,349.8,314.66672501379,336.173081610234,336.173081610234,336.173081610234,336.173081610234,336.173081610234,336.173081610234,336.173081610234,336.173081610234,336.173081610234,372.330610395122,0.1575,21250,3,0.98
511,359.08,357.35,360.04,360.34,359.98,361.99,361.74,362.36,361.64,349.78,314.69685932855,336.206524496965,336.206524496965,336.206524496965,336.206524496965,336.206524496965,336.206524496965,336.206524496965,336.206524496965,336.206524496965,372.364053281854,0.1575,21250,3,0.98
512,359.06,357.35,360.05,360.34,359.98,361.99,361.77,362.36,361.66,349.75,314.726990535919,336.239964274393,336.239964274393,336.239964274393,336.239964274393,336.239964274393,336.239964274393,336.239964274393,336.239964274393,336.239964274393,372.397493059282,0.1575,21250,3,0.98
513,359.03,357.34,360.06,360.33,359.97,361.99,361.78,362.31,361.67,349.75,314.757118635834,336.27340094236,336.27340094236,336.27340094236,336.27340094236,336.27340094236,336.27340094236,336.27340094236,336.27340094236,336.27340094236,372.430929727249,0.1575,21250,3,0.98
