Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
53,369.12,367.35,344.45,205.9,143.9,94.81,79.27,64.7,56.48,-2.85,62.22,369.437171748037,397.534532331475,397.534532331475,397.534532331475,397.534532331475,397.534532331475,397.534532331475,397.534532331475,397.534532331475,397.534532331475,427.128954607522,0.0375,25900,25,0.98
54,369.17,367.46,344.43,206.15,144.11,95.04,79.44,64.91,56.76,-2.6,62.8,369.576694788991,397.692365710679,397.692365710679,397.692365710679,397.692365710679,397.692365710679,397.692365710679,397.692365710679,397.692365710678,397.692365710679,427.286787986725,0.0375,25900,25,0.98
55,369.16,367.54,344.49,206.28,144.34,95.34,79.69,65.17,57.08,-4.35,63.42,369.716140955985,397.850120073972,397.850120073972,397.850120073972,397.850120073972,397.850120073972,397.850120073972,397.850120073972,397.850120073972,397.850120073972,427.444542350019,0.0375,25900,25,0.98
56,369.13,367.59,344.61,206.41,144.57,95.61,79.95,65.37,57.4,-3.0,64.0,369.855510252146,398.007795413478,398.007795413478,398.007795413478,398.007795413478,398.007795413478,398.007795413478,398.007795413478,398.007795413478,398.007795413478,427.602217689525,0.0375,25900,25,0.98
57,369.1,367.58,344.72,206.56,144.79,95.93,80.21,65.67,57.73,-2.8,64.61,369.994802680653,398.16539172138,398.16539172138,398.16539172138,398.16539172138,398.16539172138,398.16539172138,398.16539172138,398.16539172138,398.16539172138,427.759813997427,0.0375,25900,25,0.98
58,369.14,367.53,344.82,206.52,144.97,96.02,80.45,65.82,58.08,-2.45,65.21,370.134018244737,398.322908989922,398.322908989922,398.322908989922,398.322908989922,398.322908989922,398.322908989922,398.322908989922,398.322908989922,398.322908989922,427.917331265969,0.0375,25900,25,0.98
59,369.16,367.47,344.85,206.65,145.14,96.29,80.65,66.06,58.43,-2.5,65.82,370.273156947683,398.480347211408,398.480347211408,398.480347211408,398.480347211408,398.480347211408,398.480347211408,398.480347211408,398.480347211408,398.480347211408,428.074769487455,0.0375,25900,25,0.98
60,369.19,367.5,344.87,206.66,145.32,96.63,80.85,66.27,58.76,-1.94,66.42,370.412218792824,398.637706378206,398.637706378206,398.637706378206,398.637706378206,398.637706378206,398.637706378206,398.637706378206,398.637706378206,398.637706378206,428.232128654253,0.0375,25900,25,0.98
61,369.22,367.56,344.93,206.84,145.62,96.93,81.14,66.6,59.28,-2.18,67.32,370.551203783548,398.794986482742,398.794986482742,398.794986482742,398.794986482742,398.794986482742,398.794986482742,398.794986482742,398.794986482742,398.794986482742,428.389408758789,0.0375,25900,25,0.98
62,369.25,367.59,344.96,206.98,145.96,97.23,81.41,66.86,59.83,-2.82,68.23,370.690111923293,398.952187517504,398.952187517504,398.952187517504,398.952187517504,398.952187517504,398.952187517503,398.952187517503,398.952187517503,398.952187517503,428.54660979355,0.0375,25900,25,0.98
63,369.28,367.58,344.96,207.09,146.2,97.38,81.6,66.88,60.15,-2.18,68.83,370.828943215549,399.10930947504,399.10930947504,399.10930947504,399.10930947504,399.10930947504,399.10930947504,399.10930947504,399.10930947504,399.10930947504,428.703731751087,0.0375,25900,25,0.98
64,369.3,367.62,344.99,207.37,146.46,97.67,81.86,67.15,60.51,-2.33,69.45,370.967697663859,399.266352347961,399.266352347961,399.266352347961,399.266352347961,399.266352347961,399.266352347961,399.266352347961,399.266352347961,399.266352347961,428.860774624008,0.0375,25900,25,0.98
65,369.32,367.68,345.05,207.58,146.71,97.98,82.12,67.37,60.89,-1.31,70.05,371.106375271816,399.423316128938,399.423316128938,399.423316128938,399.423316128938,399.423316128938,399.423316128938,399.423316128938,399.423316128938,399.423316128938,429.017738404985,0.0375,25900,25,0.98
66,369.34,367.73,345.1,207.88,146.97,98.29,82.38,67.76,61.27,-1.07,70.67,371.244976043064,399.580200810701,399.580200810701,399.580200810701,399.580200810701,399.580200810701,399.580200810701,399.580200810701,399.580200810701,399.580200810701,429.174623086748,0.0375,25900,25,0.98
67,369.37,367.76,345.11,208.18,147.19,98.5,82.61,67.92,61.63,-1.27,71.26,371.383499981302,399.737006386042,399.737006386042,399.737006386042,399.737006386042,399.737006386042,399.737006386042,399.737006386042,399.737006386042,399.737006386042,429.331428662089,0.0375,25900,25,0.98
68,369.4,367.79,345.15,208.31,147.37,98.88,82.83,68.23,61.99,-1.26,71.88,371.521947090276,399.893732847816,399.893732847816,399.893732847816,399.893732847816,399.893732847816,399.893732847816,399.893732847816,399.893732847816,399.893732847816,429.488155123863,0.0375,25900,25,0.98
69,369.43,367.79,345.23,208.67,147.57,99.13,83.01,68.65,62.38,-1.73,72.49,371.660317373787,400.050380188935,400.050380188935,400.050380188935,400.050380188935,400.050380188935,400.050380188935,400.050380188935,400.050380188935,400.050380188935,429.644802464982,0.0375,25900,25,0.98
70,369.49,367.81,345.37,208.94,147.94,99.35,83.32,68.88,62.99,-1.96,73.41,371.798610835687,400.206948402375,400.206948402375,400.206948402375,400.206948402375,400.206948402375,400.206948402375,400.206948402375,400.206948402375,400.206948402375,429.801370678422,0.0375,25900,25,0.98
71,369.62,367.86,345.5,209.36,148.33,99.74,83.73,69.23,63.59,-3.1,74.34,371.936827479876,400.363437481171,400.363437481171,400.363437481171,400.363437481171,400.363437481171,400.363437481171,400.363437481171,400.363437481171,400.363437481171,429.957859757218,0.0375,25900,25,0.98
72,369.71,367.88,345.57,209.55,148.59,99.8,84.05,69.5,64.01,-3.52,74.96,372.074967310312,400.519847418419,400.519847418419,400.519847418419,400.519847418419,400.519847418419,400.519847418419,400.519847418419,400.519847418419,400.519847418419,430.114269694466,0.0375,25900,25,0.98
73,369.76,367.91,345.63,209.86,148.84,100.3,84.32,69.78,64.4,-2.75,75.57,372.213030330998,400.676178207276,400.676178207276,400.676178207276,400.676178207276,400.676178207276,400.676178207276,400.676178207276,400.676178207276,400.676178207276,430.270600483323,0.0375,25900,25,0.98
