Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
2367,375.77,374.15,376.93,377.49,376.97,378.79,378.58,378.97,377.65,369.09,389.564207580297,420.385968961106,420.385968961106,420.385968961106,420.385968961106,420.385968961106,420.385968961106,420.385968961106,420.385968961106,420.385968961106,462.328473759396,0.1575,25900,3,0.98
2368,375.81,374.2,376.92,377.5,376.99,378.8,378.47,378.93,377.64,369.13,389.594695966448,420.42071240206,420.42071240206,420.42071240206,420.42071240206,420.42071240206,420.42071240206,420.42071240206,420.42071240206,420.42071240206,462.363217200351,0.1575,25900,3,0.98
2369,375.84,374.26,376.91,377.51,377.0,378.83,378.43,378.91,377.63,369.15,389.625180052876,420.455451334725,420.455451334725,420.455451334725,420.455451334725,420.455451334725,420.455451334725,420.455451334725,420.455451334725,420.455451334725,462.397956133016,0.1575,25900,3,0.98
2370,375.86,374.34,376.91,377.53,377.0,378.87,378.49,378.94,377.62,369.19,389.655659839723,420.490185759115,420.490185759115,420.490185759115,420.490185759115,420.490185759115,420.490185759115,420.490185759115,420.490185759115,420.490185759115,462.432690557405,0.1575,25900,3,0.98
2371,375.87,374.41,376.9,377.53,377.0,378.9,378.59,378.89,377.6,369.24,389.68613532713,420.524915675242,420.524915675242,420.524915675242,420.524915675242,420.524915675242,420.524915675242,420.524915675242,420.524915675242,420.524915675242,462.467420473533,0.1575,25900,3,0.98
2372,375.87,374.48,376.92,377.51,376.99,378.94,378.68,378.71,377.61,369.3,389.71660651524,420.559641083122,420.559641083122,420.559641083122,420.559641083122,420.559641083122,420.559641083122,420.559641083122,420.559641083122,420.559641083122,462.502145881413,0.1575,25900,3,0.98
2373,375.84,374.53,376.94,377.5,376.97,378.97,378.72,378.64,377.66,369.33,389.747073404194,420.594361982768,420.594361982768,420.594361982768,420.594361982768,420.594361982768,420.594361982768,420.594361982768,420.594361982768,420.594361982768,462.536866781059,0.1575,25900,3,0.98
2374,375.84,374.56,377.0,377.49,376.96,378.98,378.77,378.65,377.76,369.42,389.777535994134,420.629078374196,420.629078374196,420.629078374196,420.629078374196,420.629078374196,420.629078374196,420.629078374196,420.629078374196,420.629078374196,462.571583172486,0.1575,25900,3,0.98
2375,375.85,374.57,377.07,377.48,376.97,378.99,378.77,378.66,377.84,369.44,389.807994285203,420.663790257418,420.663790257418,420.663790257418,420.663790257418,420.663790257418,420.663790257418,420.663790257418,420.663790257418,420.663790257418,462.606295055709,0.1575,25900,3,0.98
2376,375.88,374.58,377.1,377.5,376.97,379.01,378.77,378.68,377.89,369.45,389.838448277543,420.69849763245,420.69849763245,420.69849763245,420.69849763245,420.69849763245,420.69849763245,420.69849763245,420.69849763245,420.69849763245,462.641002430741,0.1575,25900,3,0.98
