Time,TC_Bottom_rec_groove,TC_botm_Ind,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC_wall_ins_ext,TC_bottom_ins_groove
Seconds,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C
,,,,,,,,,,,,,,
709,363.57,22.45,364.9,364.17,364.25,364.66,364.05,365.93,363.5,364.05,362.61,345.67,23.77,31.28
710,363.54,22.46,364.88,364.15,364.23,364.63,364.02,365.89,363.47,363.98,362.53,345.7,23.77,31.29
711,363.51,22.47,364.88,364.13,364.19,364.6,363.98,365.85,363.45,363.93,362.48,345.76,23.77,31.27
712,363.48,22.48,364.87,364.13,364.17,364.57,363.95,365.81,363.42,363.89,362.43,345.82,23.78,31.27
713,363.46,22.49,364.86,364.11,364.15,364.55,363.91,365.76,363.4,363.85,362.38,345.89,23.78,31.27
714,363.41,22.48,364.85,364.09,364.12,364.53,363.86,365.73,363.36,363.86,362.39,346.01,23.78,31.27
715,363.37,22.48,364.84,364.06,364.09,364.5,363.82,365.69,363.33,363.83,362.43,346.12,23.78,31.26
716,363.33,22.47,364.83,364.04,364.06,364.47,363.77,365.64,363.29,363.79,362.45,346.16,23.78,31.26
717,363.3,22.46,364.81,364.03,364.03,364.43,363.74,365.59,363.25,363.78,362.45,346.19,23.78,31.26
718,363.26,22.46,364.79,364.01,364.01,364.39,363.68,365.55,363.19,363.76,362.46,346.2,23.78,31.27
719,363.24,22.46,364.77,364,363.98,364.35,363.63,365.5,363.15,363.75,362.43,346.21,23.78,31.27
720,363.21,22.48,364.75,363.98,363.96,364.3,363.58,365.44,363.13,363.75,362.41,346.18,23.79,31.26
721,363.19,22.48,364.74,363.97,363.94,364.27,363.53,365.41,363.12,363.74,362.39,346.13,23.79,31.26
722,363.15,22.48,364.7,363.95,363.89,364.22,363.47,365.35,363.07,363.74,362.27,345.97,23.79,31.26
723,363.12,22.47,364.63,363.92,363.84,364.18,363.41,365.31,363.03,363.72,362.09,345.73,23.79,31.27
724,363.1,22.48,364.55,363.91,363.77,364.14,363.37,365.28,363.02,363.68,361.99,345.53,23.79,31.27
725,363.07,22.49,364.49,363.89,363.71,364.1,363.35,365.25,363,363.6,361.88,345.3,23.78,31.27
726,363.04,22.49,364.42,363.84,363.64,364.06,363.34,365.22,363.01,363.47,361.79,345.07,23.79,31.28
727,363.02,22.49,364.4,363.79,363.6,364.03,363.31,365.22,363.01,363.4,361.62,344.88,23.8,31.29
728,363,22.5,364.4,363.74,363.57,363.99,363.31,365.2,363.02,363.41,361.46,344.75,23.79,31.28
729,362.96,22.52,364.39,363.68,363.54,363.96,363.29,365.2,363.03,363.43,361.3,344.67,23.8,31.29
730,362.93,22.5,364.35,363.63,363.51,363.92,363.28,365.18,363.02,363.36,361.15,344.59,23.79,31.27
731,362.9,22.52,364.34,363.62,363.5,363.9,363.28,365.18,362.95,363.28,361.07,344.51,23.8,31.29
732,362.86,22.53,364.29,363.59,363.48,363.87,363.26,365.17,362.86,363.19,360.99,344.37,23.8,31.28
733,362.81,22.53,364.25,363.57,363.47,363.84,363.21,365.14,362.85,363.14,360.95,344.26,23.8,31.28
734,362.78,22.55,364.23,363.54,363.46,363.8,363.16,365.1,362.82,363.1,360.9,344.23,23.8,31.28
735,362.76,22.55,364.22,363.53,363.45,363.77,363.12,365.08,362.75,363.08,360.9,344.22,23.81,31.29
736,362.73,22.56,364.2,363.52,363.42,363.71,363.07,365.02,362.71,363.04,360.87,344.18,23.8,31.29
737,362.69,22.54,364.17,363.46,363.38,363.66,363.02,364.96,362.64,363.04,360.93,344.17,23.8,31.28
738,362.67,22.52,364.12,363.37,363.35,363.61,362.97,364.91,362.59,363.05,361.08,344.21,23.79,31.29
739,362.65,22.53,364.07,363.31,363.31,363.58,362.94,364.87,362.56,363.03,361.23,344.29,23.8,31.29
740,362.6,22.52,364,363.23,363.25,363.54,362.89,364.83,362.49,362.99,361.33,344.4,23.8,31.29
741,362.56,22.51,363.93,363.16,363.19,363.5,362.85,364.77,362.44,362.91,361.38,344.43,23.8,31.3
742,362.54,22.51,363.89,363.14,363.16,363.47,362.81,364.73,362.4,362.86,361.42,344.43,23.81,31.3
743,362.51,22.51,363.86,363.11,363.13,363.44,362.78,364.7,362.36,362.82,361.4,344.43,23.8,31.31
744,362.48,22.48,363.83,363.07,363.1,363.41,362.75,364.66,362.31,362.83,361.37,344.43,23.79,31.3
745,362.44,22.48,363.81,363.05,363.07,363.39,362.73,364.63,362.26,362.81,361.33,344.42,23.8,31.3
746,362.42,22.48,363.78,363.02,363.04,363.36,362.71,364.6,362.23,362.78,361.31,344.39,23.81,31.3
747,362.39,22.48,363.77,363.01,363.03,363.33,362.69,364.56,362.2,362.75,361.27,344.34,23.8,31.3
748,362.36,22.47,363.75,362.99,363.01,363.3,362.66,364.51,362.17,362.68,361.21,344.3,23.8,31.3
749,362.34,22.47,363.72,362.97,362.97,363.29,362.64,364.49,362.11,362.62,361.15,344.25,23.79,31.3
750,362.3,22.46,363.7,362.95,362.96,363.26,362.61,364.45,362.03,362.59,361.1,344.19,23.8,31.3
751,362.26,22.46,363.67,362.92,362.92,363.25,362.57,364.41,361.98,362.56,361.04,344.15,23.79,31.3
752,362.23,22.46,363.66,362.92,362.89,363.22,362.54,364.38,361.94,362.47,360.99,344.14,23.8,31.31
753,362.2,22.47,363.64,362.89,362.88,363.21,362.52,364.34,361.9,362.41,360.96,344.11,23.81,31.3
754,362.18,22.47,363.62,362.88,362.86,363.18,362.49,364.3,361.88,362.37,360.95,344.07,23.81,31.31
755,362.15,22.47,363.6,362.85,362.84,363.16,362.46,364.26,361.87,362.37,360.93,344,23.81,31.31
756,362.12,22.49,363.59,362.84,362.82,363.15,362.43,364.24,361.85,362.36,360.89,343.93,23.81,31.3
757,362.1,22.48,363.58,362.82,362.8,363.12,362.41,364.21,361.85,362.32,360.84,343.89,23.81,31.31
758,362.06,22.5,363.55,362.8,362.77,363.09,362.37,364.17,361.83,362.25,360.72,343.79,23.81,31.3
759,362.02,22.49,363.54,362.78,362.76,363.08,362.34,364.14,361.8,362.21,360.6,343.65,23.81,31.29
760,361.99,22.49,363.53,362.78,362.74,363.06,362.3,364.1,361.76,362.16,360.52,343.51,23.81,31.3
761,361.96,22.49,363.52,362.77,362.72,363.05,362.26,364.06,361.69,362.02,360.4,343.34,23.81,31.29
762,361.94,22.48,363.51,362.75,362.71,363.03,362.23,364.03,361.6,361.96,360.26,343.15,23.82,31.3
763,361.92,22.49,363.49,362.76,362.71,363.01,362.2,364,361.51,361.93,360.09,342.96,23.81,31.29
764,361.9,22.48,363.49,362.75,362.69,362.96,362.17,363.97,361.46,361.97,359.93,342.78,23.82,31.29
765,361.87,22.47,363.48,362.74,362.69,362.92,362.14,363.95,361.45,362.01,359.75,342.59,23.82,31.29
766,361.84,22.46,363.47,362.74,362.67,362.87,362.1,363.92,361.48,362.02,359.57,342.43,23.81,31.29
767,361.8,22.46,363.45,362.65,362.64,362.83,362.06,363.9,361.52,362.07,359.43,342.24,23.81,31.29
768,361.77,22.46,363.44,362.57,362.62,362.79,362.01,363.89,361.55,362.1,359.32,342.01,23.81,31.29
769,361.75,22.47,363.43,362.53,362.61,362.77,361.98,363.87,361.53,362.14,359.23,341.78,23.81,31.3
770,361.72,22.47,363.41,362.5,362.58,362.75,361.95,363.83,361.51,362.17,359.12,341.55,23.82,31.31
771,361.7,22.47,363.39,362.5,362.57,362.72,361.95,363.78,361.48,362.16,358.91,341.34,23.82,31.3
772,361.68,22.48,363.37,362.46,362.55,362.7,361.94,363.75,361.46,362.15,358.64,341.17,23.81,31.3
773,361.66,22.47,363.36,362.44,362.54,362.7,361.93,363.72,361.44,362.14,358.44,341.01,23.82,31.3
774,361.62,22.46,363.31,362.36,362.49,362.68,361.9,363.67,361.41,362.13,358.3,340.89,23.82,31.31
775,361.61,22.45,363.28,362.29,362.48,362.64,361.89,363.62,361.37,362.11,358.24,340.76,23.83,31.31
776,361.55,22.45,363.19,362.23,362.42,362.6,361.86,363.58,361.33,362.01,358.08,340.55,23.83,31.3
777,361.52,22.45,363.03,362.13,362.35,362.57,361.81,363.55,361.29,361.92,358.25,340.48,23.83,31.31
778,361.49,22.43,362.88,362,362.29,362.54,361.77,363.52,361.24,361.89,358.58,340.62,23.83,31.31
779,361.46,22.42,362.76,361.94,362.23,362.49,361.74,363.49,361.18,361.82,358.91,340.86,23.83,31.32
780,361.43,22.41,362.69,361.9,362.16,362.45,361.71,363.47,361.13,361.77,359.22,341.1,23.83,31.32
781,361.4,22.41,362.64,361.86,362.11,362.41,361.67,363.44,361.1,361.72,359.46,341.35,23.83,31.32
782,361.36,22.41,362.6,361.84,362.06,362.37,361.65,363.4,361.08,361.68,359.64,341.58,23.82,31.31
783,361.35,22.42,362.57,361.82,362.02,362.33,361.62,363.36,361.06,361.62,359.78,341.78,23.84,31.31
784,361.31,22.41,362.56,361.81,361.99,362.31,361.59,363.33,361.01,361.56,359.86,341.97,23.83,31.3
785,361.26,22.41,362.53,361.79,361.93,362.27,361.54,363.3,360.96,361.5,359.91,342.21,23.83,31.31
786,361.21,22.4,362.5,361.76,361.89,362.23,361.5,363.26,360.94,361.5,359.96,342.4,23.83,31.3
787,361.18,22.4,362.49,361.75,361.86,362.21,361.47,363.24,360.9,361.44,359.92,342.44,23.82,31.29
788,361.15,22.38,362.47,361.72,361.83,362.18,361.44,363.2,360.82,361.33,359.85,342.44,23.83,31.29
789,361.13,22.38,362.45,361.71,361.81,362.14,361.42,363.16,360.78,361.27,359.78,342.43,23.82,31.28
790,361.1,22.38,362.44,361.7,361.77,362.11,361.39,363.13,360.78,361.24,359.74,342.43,23.83,31.28
791,361.07,22.37,362.42,361.67,361.75,362.09,361.36,363.1,360.75,361.23,359.71,342.41,23.82,31.28
792,361.03,22.38,362.4,361.64,361.71,362.06,361.33,363.07,360.72,361.17,359.66,342.4,23.82,31.28
793,361.01,22.4,362.37,361.63,361.68,362.03,361.31,363.03,360.7,361.08,359.59,342.39,23.83,31.28
794,360.97,22.42,362.35,361.59,361.64,362,361.26,363.02,360.64,361.14,359.52,342.31,23.84,31.29
795,360.93,22.43,362.31,361.55,361.6,361.97,361.22,362.98,360.55,361.16,359.41,342.21,23.83,31.29
796,360.9,22.42,362.29,361.5,361.56,361.93,361.18,362.95,360.53,361.13,359.31,342.11,23.84,31.29
797,360.87,22.42,362.26,361.48,361.51,361.89,361.15,362.91,360.51,361.06,359.24,342.03,23.83,31.29
798,360.84,22.43,362.24,361.45,361.48,361.87,361.11,362.89,360.45,361.03,359.15,341.98,23.83,31.28
799,360.83,22.45,362.22,361.43,361.45,361.84,361.08,362.85,360.4,360.97,359.05,341.9,23.84,31.29
800,360.8,22.46,362.21,361.42,361.42,361.81,361.05,362.82,360.37,360.96,358.94,341.8,23.84,31.3
801,360.78,22.44,362.2,361.41,361.42,361.78,361.03,362.79,360.38,360.96,358.82,341.68,23.84,31.29
802,360.75,22.44,362.18,361.39,361.4,361.75,361,362.76,360.39,360.94,358.72,341.53,23.84,31.3
803,360.73,22.44,362.17,361.37,361.38,361.72,360.98,362.73,360.4,360.91,358.63,341.29,23.83,31.3
804,360.7,22.45,362.16,361.36,361.36,361.67,360.93,362.71,360.39,360.88,358.48,340.82,23.84,31.31
805,360.67,22.45,362.14,361.35,361.35,361.62,360.89,362.71,360.38,360.85,358.29,340.32,23.84,31.31
806,360.65,22.46,362.13,361.34,361.33,361.57,360.87,362.7,360.33,360.81,358.14,339.99,23.84,31.32
807,360.62,22.47,362.12,361.34,361.31,361.53,360.84,362.68,360.28,360.8,357.99,339.66,23.84,31.32
808,360.59,22.48,362.12,361.35,361.28,361.49,360.82,362.63,360.25,360.78,357.87,339.31,23.84,31.33
809,360.57,22.5,362.1,361.33,361.25,361.47,360.8,362.57,360.23,360.66,357.72,338.97,23.85,31.33
810,360.54,22.5,362.08,361.32,361.22,361.46,360.78,362.52,360.22,360.65,357.55,338.62,23.84,31.33
811,360.52,22.47,362.07,361.32,361.2,361.44,360.76,362.48,360.18,360.66,357.33,338.31,23.84,31.32
812,360.49,22.48,362.05,361.32,361.18,361.43,360.71,362.43,360.12,360.69,357.11,337.92,23.85,31.33
813,360.46,22.46,362.03,361.32,361.16,361.42,360.67,362.38,360.11,360.71,357.1,337.65,23.85,31.32
814,360.44,22.47,362.02,361.31,361.14,361.4,360.64,362.35,360.07,360.7,357.05,337.53,23.84,31.33
815,360.42,22.48,362.03,361.32,361.14,361.39,360.63,362.3,360.04,360.61,356.99,337.42,23.85,31.32
816,360.39,22.49,362.01,361.3,361.13,361.37,360.62,362.26,360.01,360.47,356.91,337.34,23.85,31.32
817,360.36,22.5,361.99,361.27,361.11,361.35,360.59,362.22,359.98,360.36,356.82,337.24,23.85,31.32
818,360.34,22.49,361.94,361.25,361.1,361.34,360.58,362.19,359.92,360.27,356.74,337.13,23.84,31.31
819,360.31,22.48,361.89,361.22,361.1,361.31,360.55,362.15,359.85,360.2,356.66,337.04,23.85,31.32
820,360.29,22.47,361.84,361.19,361.08,361.27,360.52,362.11,359.81,360.2,356.58,336.98,23.86,31.32
821,360.24,22.47,361.76,361.1,361.04,361.24,360.46,362.09,359.73,360.23,356.8,337.08,23.85,31.33
822,360.19,22.48,361.69,360.99,360.97,361.19,360.39,362.07,359.72,360.29,357.24,337.37,23.85,31.33
823,360.16,22.48,361.64,360.92,360.92,361.11,360.35,362.05,359.73,360.25,357.47,337.62,23.86,31.33
824,360.14,22.5,361.59,360.84,360.87,361.05,360.31,362.02,359.69,360.21,357.66,337.89,23.86,31.33
825,360.1,22.5,361.53,360.78,360.82,361.02,360.26,362.01,359.63,360.21,357.81,338.13,23.85,31.32
826,360.07,22.51,361.47,360.72,360.76,360.98,360.23,361.98,359.56,360.19,357.89,338.37,23.87,31.33
827,360.04,22.51,361.43,360.67,360.72,360.94,360.17,361.94,359.56,360.16,357.98,338.57,23.86,31.34
828,360.01,22.49,361.39,360.64,360.68,360.89,360.14,361.9,359.54,360.13,358.05,338.8,23.87,31.34
829,359.99,22.49,361.37,360.62,360.65,360.85,360.11,361.86,359.52,360.08,358.13,339.03,23.86,31.34
830,359.95,22.51,361.34,360.58,360.61,360.82,360.05,361.82,359.5,360.04,358.21,339.23,23.86,31.34
831,359.92,22.52,361.31,360.54,360.56,360.79,360,361.78,359.51,360.02,358.23,339.27,23.86,31.34
832,359.88,22.52,361.3,360.51,360.53,360.76,359.98,361.74,359.54,360.01,358.21,339.22,23.86,31.33
833,359.86,22.52,361.29,360.48,360.49,360.73,359.96,361.72,359.55,360,358.15,339.06,23.86,31.33
834,359.82,22.51,361.26,360.43,360.46,360.71,359.94,361.71,359.52,359.98,358.03,338.87,23.87,31.33
835,359.8,22.5,361.24,360.4,360.43,360.69,359.92,361.7,359.51,359.94,357.88,338.69,23.87,31.32
836,359.78,22.49,361.21,360.37,360.41,360.66,359.91,361.68,359.49,359.91,357.71,338.54,23.87,31.32
837,359.74,22.5,361.19,360.36,360.39,360.65,359.89,361.66,359.44,359.88,357.5,338.44,23.87,31.31
838,359.72,22.49,361.17,360.34,360.36,360.64,359.88,361.65,359.38,359.86,357.32,338.38,23.86,31.31
839,359.67,22.46,361.14,360.32,360.33,360.63,359.86,361.63,359.31,359.84,357.09,338.33,23.86,31.3
840,359.64,22.46,361.12,360.26,360.31,360.61,359.84,361.61,359.25,359.8,356.9,338.26,23.86,31.3
841,359.6,22.47,361.08,360.22,360.28,360.6,359.83,361.6,359.21,359.76,356.85,338.16,23.87,31.3
842,359.59,22.47,361.06,360.19,360.26,360.6,359.83,361.59,359.21,359.73,356.85,338.06,23.88,31.31
843,359.57,22.45,361.03,360.18,360.25,360.59,359.82,361.55,359.2,359.68,356.73,337.91,23.86,31.29
844,359.54,22.43,360.99,360.14,360.24,360.57,359.82,361.51,359.18,359.62,356.54,337.74,23.85,31.29
845,359.51,22.44,360.96,360.12,360.22,360.56,359.82,361.47,359.17,359.57,356.33,337.54,23.86,31.3
846,359.48,22.45,360.91,360.1,360.2,360.54,359.82,361.42,359.14,359.44,356.11,337.36,23.87,31.31
847,359.45,22.45,360.84,360.06,360.17,360.52,359.78,361.39,359.05,359.39,356.13,337.26,23.87,31.31
848,359.43,22.45,360.79,360.01,360.15,360.48,359.75,361.35,358.99,359.37,356.33,337.25,23.87,31.31
849,359.38,22.44,360.7,359.93,360.07,360.43,359.67,361.3,358.93,359.38,356.69,337.48,23.86,31.3
850,359.33,22.44,360.63,359.87,360.01,360.38,359.61,361.26,358.9,359.35,357.03,337.84,23.87,31.3
851,359.31,22.44,360.6,359.84,359.97,360.33,359.57,361.23,358.88,359.31,357.17,338.07,23.86,31.31
852,359.28,22.45,360.56,359.8,359.91,360.27,359.52,361.2,358.86,359.25,357.24,338.24,23.88,31.32
853,359.25,22.46,360.54,359.78,359.89,360.23,359.5,361.18,358.86,359.22,357.28,338.3,23.87,31.31
854,359.22,22.46,360.52,359.76,359.85,360.19,359.46,361.15,358.86,359.21,357.25,338.24,23.88,31.32
855,359.19,22.46,360.5,359.73,359.82,360.15,359.43,361.11,358.85,359.19,357.19,338.05,23.87,31.33
856,359.17,22.44,360.47,359.69,359.79,360.13,359.39,361.09,358.83,359.18,357.11,337.74,23.88,31.33
857,359.13,22.45,360.43,359.65,359.75,360.09,359.35,361.05,358.81,359.19,357.01,337.26,23.87,31.32
858,359.09,22.47,360.41,359.61,359.7,360.06,359.31,361.03,358.79,359.21,357.01,336.82,23.88,31.33
859,359.06,22.46,360.39,359.6,359.67,360.03,359.28,361.01,358.8,359.22,357,336.52,23.89,31.33
860,359.03,22.47,360.36,359.58,359.64,360,359.26,360.99,358.79,359.23,356.94,336.21,23.89,31.34
861,359,22.48,360.34,359.58,359.63,359.99,359.24,360.98,358.79,359.23,356.89,335.88,23.89,31.33
862,358.97,22.48,360.33,359.57,359.6,359.97,359.22,360.97,358.75,359.21,356.82,335.53,23.88,31.33
863,358.95,22.49,360.32,359.56,359.58,359.94,359.21,360.95,358.71,359.19,356.78,335.17,23.87,31.33
864,358.91,22.51,360.3,359.55,359.56,359.92,359.19,360.94,358.67,359.18,356.76,334.85,23.87,31.33
865,358.9,22.51,360.29,359.54,359.55,359.89,359.18,360.93,358.65,359.15,356.75,334.58,23.86,31.33
866,358.88,22.51,360.29,359.54,359.53,359.88,359.17,360.89,358.63,359.17,356.73,334.35,23.87,31.34
867,358.84,22.49,360.28,359.53,359.51,359.86,359.13,360.83,358.59,359.16,356.7,334.05,23.87,31.34
868,358.8,22.49,360.23,359.53,359.49,359.84,359.06,360.78,358.57,359.13,356.75,333.78,23.87,31.34
869,358.77,22.46,360.26,359.61,359.53,359.85,359.02,360.75,358.7,359.29,356.94,333.69,23.87,31.34
870,358.75,22.46,360.33,359.74,359.6,359.89,359,360.75,358.83,359.51,357.16,333.67,23.87,31.34
871,358.76,22.46,360.4,359.87,359.65,359.91,358.99,360.78,358.95,359.69,357.4,333.71,23.87,31.34
872,358.77,22.48,360.5,360.01,359.67,359.95,359,360.83,359.06,359.85,357.66,333.77,23.87,31.35
873,358.8,22.46,360.61,360.14,359.69,359.99,359.03,360.88,359.22,360,357.91,333.83,23.88,31.35
874,358.82,22.45,360.72,360.26,359.71,360.05,359.04,360.93,359.35,360.11,358.12,333.86,23.88,31.34
875,358.88,22.48,360.85,360.38,359.75,360.1,359.08,360.99,359.51,360.12,358.35,333.9,23.88,31.35
876,358.96,22.49,360.93,360.48,359.8,360.16,359.13,361.05,359.62,360.11,358.5,333.92,23.88,31.35
877,359.02,22.5,360.97,360.54,359.84,360.19,359.17,361.09,359.71,360.16,358.57,333.94,23.88,31.35
878,359.08,22.5,361.02,360.56,359.89,360.23,359.22,361.16,359.82,360.24,358.65,333.95,23.88,31.35
879,359.14,22.5,361.03,360.54,359.94,360.28,359.25,361.23,359.94,360.31,358.72,333.94,23.88,31.35
880,359.2,22.52,361.06,360.55,360,360.33,359.3,361.3,360.06,360.37,358.76,333.96,23.88,31.35
881,359.27,22.52,361.08,360.57,360.06,360.37,359.36,361.38,360.15,360.49,358.8,333.96,23.88,31.36
882,359.34,22.53,361.12,360.6,360.12,360.41,359.41,361.47,360.23,360.66,358.83,333.91,23.88,31.35
883,359.39,22.52,361.15,360.63,360.17,360.45,359.47,361.54,360.3,360.8,358.84,333.88,23.88,31.35
884,359.5,22.51,361.19,360.65,360.25,360.5,359.54,361.59,360.41,360.9,358.87,333.85,23.88,31.35
885,359.6,22.53,361.22,360.68,360.32,360.56,359.61,361.67,360.49,361.03,358.96,333.84,23.88,31.35
886,359.66,22.53,361.28,360.71,360.36,360.61,359.65,361.73,360.53,361.15,359.06,333.84,23.88,31.34
887,359.73,22.54,361.36,360.77,360.41,360.67,359.69,361.8,360.55,361.22,359.18,333.81,23.88,31.34
888,359.8,22.55,361.42,360.83,360.45,360.72,359.73,361.86,360.52,361.27,359.27,333.81,23.88,31.33
889,359.86,22.55,361.5,360.9,360.5,360.78,359.78,361.93,360.47,361.34,359.33,333.8,23.89,31.34
890,359.93,22.56,361.58,360.95,360.54,360.83,359.8,362,360.4,361.37,359.36,333.78,23.89,31.34
891,359.99,22.57,361.65,360.99,360.56,360.85,359.83,362.05,360.36,361.37,359.39,333.73,23.9,31.33
892,360.04,22.58,361.71,361.04,360.58,360.87,359.87,362.11,360.38,361.38,359.41,333.68,23.9,31.33
893,360.14,22.58,361.72,361.09,360.61,360.93,359.94,362.16,360.45,361.4,359.42,333.61,23.89,31.32
894,360.24,22.57,361.66,361.11,360.65,360.99,360.02,362.2,360.48,361.43,359.4,333.58,23.9,31.32
895,360.3,22.55,361.62,361.11,360.65,361.04,360.08,362.22,360.45,361.46,359.34,333.58,23.89,31.32
896,360.37,22.56,361.58,361.11,360.67,361.07,360.15,362.21,360.4,361.48,359.15,333.59,23.89,31.32
897,360.42,22.56,361.53,361.1,360.66,361.13,360.22,362.19,360.37,361.5,358.76,333.61,23.89,31.32
898,360.48,22.58,361.48,361.09,360.66,361.17,360.29,362.16,360.33,361.5,358.4,333.61,23.89,31.32
899,360.53,22.58,361.45,361.11,360.65,361.2,360.37,362.15,360.29,361.5,358.21,333.63,23.9,31.33
900,360.59,22.57,361.44,361.12,360.65,361.22,360.43,362.13,360.28,361.48,358.14,333.66,23.89,31.32
901,360.64,22.6,361.44,361.13,360.66,361.22,360.49,362.12,360.26,361.42,358.08,333.71,23.9,31.32
902,360.72,22.62,361.46,361.15,360.65,361.23,360.55,362.1,360.28,361.33,357.9,333.8,23.9,31.33
903,360.8,22.58,361.49,361.15,360.64,361.24,360.59,362.1,360.27,361.26,357.78,333.92,23.9,31.32
904,360.85,22.57,361.51,361.16,360.64,361.23,360.6,362.1,360.23,361.16,357.81,334.06,23.89,31.32
905,360.89,22.57,361.53,361.16,360.63,361.23,360.61,362.1,360.24,361.1,357.9,334.23,23.89,31.32
906,360.94,22.59,361.51,361.16,360.63,361.24,360.61,362.11,360.27,361.07,357.98,334.41,23.89,31.32
907,360.99,22.57,361.51,361.17,360.64,361.24,360.62,362.1,360.32,361.03,358.1,334.58,23.89,31.32
908,361.03,22.57,361.51,361.16,360.65,361.25,360.62,362.11,360.36,360.95,358.21,334.71,23.9,31.32
909,361.09,22.58,361.5,361.16,360.66,361.25,360.62,362.11,360.43,360.84,358.31,334.87,23.89,31.32
910,361.13,22.59,361.52,361.14,360.69,361.24,360.62,362.13,360.48,360.74,358.36,335.06,23.9,31.32
911,361.19,22.59,361.53,361.12,360.74,361.23,360.61,362.15,360.5,360.63,358.39,335.37,23.89,31.32
912,361.26,22.59,361.57,361.14,360.77,361.22,360.59,362.16,360.48,360.61,358.42,335.7,23.9,31.32
913,361.31,22.6,361.61,361.16,360.79,361.2,360.58,362.17,360.48,360.64,358.47,335.9,23.9,31.33
914,361.35,22.61,361.63,361.17,360.79,361.17,360.56,362.17,360.5,360.65,358.53,336.08,23.9,31.32
915,361.4,22.64,361.64,361.22,360.8,361.16,360.56,362.17,360.56,360.68,358.59,336.25,23.9,31.32
916,361.43,22.66,361.62,361.23,360.78,361.15,360.56,362.17,360.64,360.73,358.66,336.4,23.9,31.33
917,361.48,22.66,361.58,361.21,360.76,361.15,360.55,362.18,360.72,360.78,358.72,336.54,23.9,31.32
918,361.52,22.66,361.54,361.16,360.73,361.15,360.53,362.18,360.78,360.87,358.77,336.68,23.9,31.32
919,361.56,22.68,361.48,361.07,360.71,361.14,360.51,362.19,360.82,360.99,358.78,336.81,23.9,31.33
920,361.62,22.7,361.41,360.9,360.66,361.13,360.51,362.19,360.78,361.08,358.8,336.96,23.91,31.34
921,361.67,22.71,361.3,360.76,360.62,361.14,360.51,362.19,360.7,361.11,358.76,337.05,23.91,31.35
922,361.71,22.72,361.24,360.68,360.58,361.14,360.52,362.19,360.66,361.1,358.63,337.1,23.91,31.34
923,361.74,22.73,361.18,360.61,360.55,361.11,360.5,362.17,360.62,361.06,358.51,337.15,23.91,31.34
924,361.77,22.73,361.12,360.58,360.51,361.1,360.49,362.13,360.61,360.92,358.46,337.24,23.91,31.34
925,361.81,22.74,361.07,360.6,360.46,361.1,360.51,362.06,360.61,360.74,358.47,337.35,23.91,31.34
926,361.85,22.71,361.01,360.65,360.41,361.09,360.51,362.01,360.61,360.63,358.51,337.47,23.91,31.35
927,361.88,22.72,360.98,360.68,360.35,361.08,360.51,361.95,360.59,360.5,358.56,337.58,23.92,31.35
928,361.91,22.73,360.98,360.65,360.28,361.06,360.5,361.89,360.57,360.44,358.64,337.7,23.91,31.36
929,361.95,22.74,361.01,360.58,360.18,361.04,360.47,361.86,360.54,360.41,358.72,337.85,23.92,31.36
930,361.99,22.73,361.03,360.49,360.1,361.03,360.42,361.84,360.49,360.37,358.78,337.97,23.9,31.36
931,362,22.73,361.01,360.47,360.06,361.05,360.4,361.81,360.46,360.32,358.8,338.04,23.91,31.36
932,362.01,22.73,360.97,360.44,360.02,361.05,360.38,361.8,360.43,360.24,358.83,338.09,23.91,31.36
933,362.03,22.73,360.9,360.42,359.97,361.04,360.36,361.78,360.43,360.19,358.88,338.11,23.92,31.37
934,362.04,22.73,360.81,360.39,359.96,360.99,360.35,361.76,360.46,360.11,358.94,338.12,23.92,31.38
935,362.05,22.73,360.73,360.36,359.93,360.95,360.34,361.73,360.5,360.1,359.01,338.12,23.92,31.38
936,362.07,22.72,360.66,360.33,359.92,360.89,360.32,361.69,360.53,360.21,359.01,338.1,23.92,31.37
937,362.08,22.72,360.6,360.31,359.92,360.81,360.3,361.66,360.53,360.35,358.9,338.07,23.92,31.38
938,362.1,22.73,360.52,360.26,359.93,360.73,360.29,361.66,360.49,360.39,358.55,338.02,23.92,31.38
939,362.13,22.71,360.48,360.21,359.96,360.65,360.27,361.66,360.43,360.36,358.25,338.02,23.91,31.37
940,362.13,22.7,360.46,360.2,359.97,360.6,360.26,361.66,360.4,360.32,358.21,338.09,23.91,31.37
941,362.15,22.69,360.48,360.2,359.97,360.53,360.23,361.66,360.41,360.33,358.22,338.16,23.92,31.37
942,362.16,22.69,360.5,360.19,359.99,360.47,360.19,361.66,360.42,360.34,358.28,338.22,23.92,31.38
943,362.18,22.7,360.5,360.19,359.99,360.44,360.15,361.68,360.44,360.35,358.31,338.29,23.92,31.38
944,362.2,22.72,360.52,360.21,359.99,360.42,360.11,361.71,360.48,360.37,358.37,338.39,23.92,31.38
945,362.22,22.73,360.54,360.21,359.99,360.43,360.08,361.73,360.51,360.4,358.43,338.48,23.92,31.39
946,362.25,22.74,360.56,360.25,359.99,360.43,360.05,361.74,360.52,360.41,358.52,338.58,23.92,31.38
947,362.27,22.74,360.53,360.27,359.99,360.43,360.04,361.73,360.52,360.41,358.59,338.66,23.92,31.37
