Time,TC_Bottom_rec_groove,TC_botm_Ind,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC_wall_ins_ext,TC_bottom_ins_groove
717,362.85,23.46,359.65,357.61,359.39,359.96,359.52,361.33,360.21,360.94,358.44,345.24,25.62,34
718,362.85,23.44,359.64,357.61,359.38,359.95,359.52,361.33,360.21,360.93,358.54,345.22,25.62,34.01
719,362.84,23.43,359.6,357.64,359.36,359.93,359.52,361.34,360.2,360.9,358.63,345.21,25.61,34.01
720,362.85,23.43,359.55,357.68,359.34,359.92,359.54,361.36,360.21,360.89,358.76,345.21,25.61,34.01
721,362.83,23.41,359.51,357.73,359.31,359.9,359.54,361.36,360.19,360.9,358.85,345.22,25.62,34
722,362.84,23.41,359.49,357.78,359.29,359.88,359.54,361.36,360.18,360.92,358.95,345.22,25.62,34
723,362.83,23.4,359.52,357.82,359.26,359.86,359.54,361.37,360.17,360.96,359.02,345.22,25.6,34.01
724,362.82,23.38,359.55,357.86,359.25,359.82,359.53,361.37,360.17,361.01,359.11,345.27,25.61,34.01
725,362.82,23.37,359.59,357.89,359.23,359.78,359.51,361.36,360.17,361.05,359.19,345.32,25.61,34.01
726,362.82,23.37,359.61,357.92,359.23,359.75,359.5,361.34,360.15,361.05,359.29,345.34,25.61,34
727,362.83,23.38,359.63,357.97,359.27,359.74,359.47,361.32,360.11,361.07,359.42,345.4,25.61,34
728,362.85,23.38,359.61,357.9,359.33,359.72,359.44,361.3,360.09,361.07,359.48,345.47,25.61,34
729,362.87,23.39,359.59,357.79,359.38,359.73,359.44,361.28,360.08,361.06,359.52,345.54,25.61,34.01
730,362.88,23.39,359.51,357.73,359.42,359.74,359.44,361.27,360.06,361.06,359.56,345.62,25.61,34.01
731,362.89,23.4,359.4,357.72,359.45,359.74,359.43,361.25,360.04,361.05,359.62,345.72,25.61,34.01
732,362.91,23.41,359.34,357.73,359.47,359.74,359.43,361.23,360.03,361.01,359.69,345.8,25.61,34.01
733,362.92,23.42,359.31,357.72,359.5,359.74,359.41,361.23,360.01,360.98,359.74,345.87,25.62,34.02
734,362.93,23.41,359.28,357.71,359.53,359.74,359.41,361.23,360,360.94,359.79,345.93,25.62,34.02
735,362.93,23.41,359.22,357.7,359.53,359.73,359.41,361.22,360.03,360.91,359.84,345.99,25.62,34.01
736,362.92,23.42,359.15,357.67,359.52,359.72,359.4,361.21,360.07,360.93,359.89,346.03,25.62,34.01
737,362.92,23.42,359.11,357.63,359.51,359.7,359.4,361.21,360.09,360.95,359.89,346.07,25.62,34.01
738,362.92,23.43,359.1,357.61,359.53,359.71,359.41,361.22,360.11,360.99,359.88,346.12,25.62,34.02
739,362.92,23.42,359.08,357.59,359.51,359.73,359.39,361.24,360.15,361.02,359.9,346.17,25.63,34.03
740,362.9,23.41,359.08,357.57,359.49,359.73,359.39,361.23,360.15,361.04,359.93,346.19,25.63,34.01
741,362.92,23.4,359.08,357.57,359.47,359.74,359.39,361.22,360.16,361.06,359.97,346.23,25.62,34.02
742,362.91,23.38,359.11,357.58,359.46,359.74,359.41,361.21,360.16,361.06,359.97,346.23,25.62,34.03
743,362.92,23.37,359.12,357.59,359.45,359.74,359.42,361.18,360.14,361.04,359.99,346.25,25.62,34.02
744,362.93,23.35,359.15,357.61,359.43,359.74,359.43,361.14,360.13,361,360.01,346.29,25.62,34.01
745,362.95,23.35,359.19,357.62,359.44,359.74,359.45,361.12,360.15,360.95,359.99,346.32,25.61,34.01
746,362.97,23.37,359.19,357.63,359.44,359.75,359.47,361.09,360.18,360.93,359.93,346.32,25.62,34.03
747,362.99,23.34,359.15,357.64,359.45,359.75,359.47,361.07,360.19,360.92,359.86,346.32,25.62,34.02
748,363.01,23.32,359.1,357.62,359.46,359.73,359.47,361.05,360.2,360.92,359.8,346.32,25.61,34.01
749,363.03,23.32,359.06,357.63,359.47,359.7,359.46,361.03,360.23,360.93,359.74,346.34,25.61,34.02
750,363.04,23.32,359.03,357.64,359.5,359.63,359.44,361,360.24,360.9,359.68,346.38,25.61,34.02
751,363.05,23.32,359.01,357.65,359.53,359.57,359.4,360.97,360.23,360.84,359.62,346.4,25.62,34.02
752,363.06,23.33,358.99,357.62,359.52,359.51,359.35,360.95,360.21,360.84,359.55,346.4,25.62,34.03
753,363.07,23.33,359.05,357.61,359.52,359.46,359.31,360.93,360.22,360.88,359.51,346.42,25.61,34.02
754,363.09,23.32,359.19,357.62,359.51,359.42,359.24,360.91,360.29,360.9,359.47,346.42,25.61,34.02
755,363.1,23.31,359.32,357.63,359.47,359.34,359.17,360.89,360.34,360.89,359.38,346.4,25.61,34.02
756,363.09,23.31,359.38,357.62,359.44,359.25,359.12,360.9,360.34,360.81,359.29,346.37,25.62,34.02
757,363.08,23.33,359.37,357.6,359.4,359.17,359.06,360.92,360.33,360.66,359.25,346.34,25.61,34.03
758,363.09,23.33,359.34,357.59,359.38,359.11,359,360.93,360.32,360.48,359.22,346.29,25.62,34.04
759,363.09,23.33,359.33,357.56,359.36,359.06,358.97,360.92,360.31,360.38,359.21,346.25,25.61,34.04
760,363.1,23.33,359.34,357.54,359.33,359.04,358.94,360.92,360.23,360.37,359.2,346.25,25.62,34.03
761,363.1,23.33,359.4,357.56,359.31,359.04,358.93,360.92,360.11,360.35,359.2,346.25,25.6,34.03
762,363.09,23.34,359.51,357.59,359.27,359.05,358.91,360.96,359.9,360.32,359.16,346.23,25.61,34.03
763,363.09,23.33,359.64,357.6,359.22,359.06,358.93,361,359.76,360.32,359.07,346.23,25.61,34.02
764,363.09,23.33,359.71,357.6,359.2,359.1,358.94,361.03,359.76,360.41,359.03,346.21,25.61,34.03
765,363.11,23.33,359.77,357.58,359.18,359.13,358.97,361.07,359.84,360.56,359.06,346.23,25.61,34.03
766,363.1,23.32,359.81,357.56,359.18,359.19,358.99,361.08,359.91,360.66,359.1,346.24,25.61,34.02
767,363.1,23.34,359.81,357.54,359.18,359.23,359,361.08,359.99,360.73,359.15,346.25,25.61,34.02
768,363.1,23.33,359.79,357.53,359.18,359.25,359.02,361.08,360.03,360.72,359.18,346.25,25.6,34.02
769,363.1,23.34,359.78,357.53,359.2,359.3,359.03,361.08,360.08,360.66,359.21,346.24,25.6,34
770,363.09,23.35,359.79,357.52,359.23,359.34,359.04,361.08,360.11,360.6,359.24,346.24,25.6,34
771,363.09,23.35,359.79,357.48,359.24,359.37,359.06,361.07,360.17,360.58,359.29,346.25,25.6,33.99
772,363.1,23.38,359.78,357.42,359.24,359.42,359.09,361.08,360.19,360.59,359.36,346.26,25.61,34
773,363.11,23.38,359.76,357.37,359.2,359.45,359.11,361.09,360.21,360.61,359.38,346.25,25.6,34
774,363.12,23.38,359.69,357.3,359.14,359.48,359.12,361.09,360.22,360.62,359.37,346.26,25.6,34
775,363.12,23.4,359.61,357.22,359.08,359.51,359.13,361.08,360.23,360.6,359.34,346.28,25.6,34.01
776,363.14,23.4,359.55,357.14,359.04,359.52,359.14,361.08,360.24,360.56,359.35,346.31,25.6,34.01
777,363.15,23.41,359.5,357.1,359.01,359.51,359.14,361.07,360.26,360.54,359.37,346.33,25.6,34.01
778,363.16,23.42,359.45,357.05,358.98,359.52,359.12,361.03,360.26,360.52,359.38,346.37,25.6,34.01
779,363.18,23.42,359.37,357.02,358.95,359.51,359.11,361.02,360.25,360.56,359.38,346.42,25.6,34.01
780,363.2,23.42,359.22,357,358.91,359.47,359.09,361.01,360.24,360.65,359.41,346.48,25.61,34.02
781,363.23,23.43,359.06,357,358.88,359.44,359.08,361.03,360.25,360.74,359.46,346.54,25.62,34.03
782,363.24,23.42,359,357.01,358.86,359.42,359.07,361.02,360.25,360.75,359.51,346.57,25.6,34.03
783,363.25,23.4,358.95,357.02,358.83,359.38,359.06,361.03,360.26,360.76,359.54,346.58,25.6,34.03
784,363.25,23.38,358.91,356.99,358.8,359.36,359.04,361.02,360.28,360.78,359.55,346.57,25.61,34.03
785,363.25,23.38,358.86,356.95,358.79,359.34,359.03,361.01,360.3,360.81,359.49,346.53,25.6,34.03
786,363.26,23.37,358.81,356.92,358.78,359.32,359.02,360.99,360.32,360.83,359.41,346.5,25.61,34.03
787,363.26,23.37,358.75,356.88,358.77,359.32,359.01,360.96,360.33,360.83,359.32,346.48,25.61,34.05
788,363.27,23.38,358.73,356.88,358.79,359.32,359,360.92,360.26,360.81,359.23,346.47,25.62,34.05
789,363.27,23.39,358.73,356.92,358.84,359.31,358.96,360.89,360.19,360.79,359.12,346.49,25.62,34.04
790,363.28,23.4,358.74,356.96,358.91,359.33,358.93,360.86,360.2,360.76,359.05,346.54,25.61,34.05
791,363.28,23.4,358.76,356.96,358.96,359.32,358.91,360.83,360.23,360.74,359.04,346.59,25.61,34.05
792,363.27,23.39,358.76,356.98,358.99,359.29,358.9,360.81,360.27,360.74,359.08,346.62,25.61,34.05
793,363.27,23.39,358.76,356.99,359.01,359.26,358.89,360.79,360.29,360.77,359.13,346.62,25.61,34.05
794,363.28,23.39,358.77,357.01,359.03,359.26,358.89,360.78,360.32,360.8,359.21,346.61,25.61,34.05
795,363.28,23.4,358.79,357.05,359.01,359.26,358.9,360.76,360.34,360.81,359.27,346.58,25.62,34.05
796,363.27,23.4,358.83,357.04,358.99,359.27,358.91,360.75,360.37,360.81,359.33,346.55,25.61,34.05
797,363.29,23.37,358.9,356.98,359,359.28,358.93,360.75,360.38,360.81,359.36,346.54,25.6,34.05
798,363.29,23.36,359.04,356.91,359.01,359.29,358.97,360.76,360.41,360.8,359.39,346.54,25.62,34.05
799,363.31,23.38,359.19,356.88,359.03,359.31,359.02,360.78,360.43,360.75,359.31,346.57,25.61,34.05
800,363.31,23.38,359.23,356.89,359.05,359.32,359.04,360.79,360.44,360.71,359.2,346.56,25.62,34.05
801,363.31,23.39,359.22,356.89,359.07,359.34,359.04,360.82,360.44,360.72,359.07,346.56,25.63,34.06
802,363.3,23.39,359.17,356.92,359.09,359.36,359.05,360.84,360.44,360.73,358.93,346.54,25.62,34.05
803,363.31,23.39,359.12,356.93,359.09,359.38,359.05,360.86,360.4,360.75,358.79,346.54,25.61,34.05
804,363.3,23.41,359.09,356.97,359.09,359.43,359.07,360.88,360.35,360.77,358.7,346.52,25.62,34.05
805,363.28,23.42,359.06,357,359.1,359.47,359.07,360.92,360.3,360.78,358.62,346.5,25.61,34.04
806,363.28,23.41,359.09,357.03,359.09,359.51,359.07,360.95,360.26,360.76,358.53,346.49,25.61,34.05
807,363.26,23.43,359.14,357.05,359.08,359.55,359.08,360.98,360.25,360.74,358.49,346.47,25.62,34.05
808,363.23,23.43,359.11,357.01,359.07,359.56,359.08,361.02,360.23,360.68,358.55,346.44,25.62,34.05
809,363.23,23.42,359.06,356.97,359.08,359.58,359.08,361.04,360.22,360.62,358.61,346.42,25.62,34.05
810,363.24,23.42,358.99,356.93,359.1,359.59,359.1,361.06,360.22,360.59,358.63,346.41,25.62,34.05
811,363.24,23.41,358.94,356.93,359.11,359.58,359.12,361.07,360.23,360.54,358.68,346.4,25.62,34.05
812,363.24,23.41,358.93,356.92,359.11,359.58,359.12,361.08,360.24,360.51,358.73,346.41,25.63,34.06
813,363.24,23.4,358.96,356.93,359.1,359.58,359.13,361.07,360.23,360.43,358.75,346.41,25.62,34.05
814,363.25,23.4,358.99,356.95,359.09,359.57,359.15,361.05,360.24,360.34,358.71,346.4,25.61,34.06
815,363.25,23.4,359,356.97,359.04,359.57,359.13,361.03,360.22,360.3,358.61,346.36,25.61,34.06
816,363.27,23.37,359,356.99,358.97,359.57,359.12,361.01,360.2,360.27,358.45,346.32,25.61,34.05
817,363.29,23.37,358.98,356.97,358.89,359.57,359.11,360.98,360.21,360.28,358.32,346.32,25.62,34.06
818,363.29,23.38,358.97,356.95,358.84,359.58,359.11,360.94,360.2,360.37,358.28,346.33,25.62,34.06
819,363.31,23.37,358.95,356.93,358.77,359.57,359.08,360.91,360.19,360.51,358.24,346.35,25.61,34.07
820,363.32,23.37,358.9,356.9,358.69,359.56,359.06,360.87,360.19,360.56,358.12,346.37,25.62,34.06
821,363.34,23.38,358.87,356.87,358.63,359.56,359.02,360.85,360.18,360.54,358,346.41,25.61,34.07
822,363.34,23.38,358.84,356.87,358.6,359.56,358.97,360.84,360.18,360.49,357.94,346.44,25.62,34.07
823,363.35,23.39,358.82,356.86,358.6,359.54,358.93,360.82,360.16,360.4,357.92,346.48,25.62,34.09
824,363.35,23.39,358.78,356.87,358.62,359.52,358.89,360.81,360.15,360.28,357.93,346.52,25.63,34.08
825,363.36,23.39,358.78,356.88,358.66,359.47,358.87,360.77,360.14,360.2,357.93,346.57,25.63,34.08
826,363.36,23.39,358.79,356.91,358.74,359.44,358.86,360.76,360.06,360.19,357.97,346.62,25.62,34.08
827,363.36,23.39,358.83,356.91,358.81,359.38,358.84,360.71,359.96,360.23,358.03,346.65,25.62,34.08
828,363.37,23.39,358.87,356.93,358.87,359.34,358.85,360.68,359.93,360.3,358.06,346.65,25.62,34.07
829,363.37,23.4,358.89,356.97,358.91,359.32,358.86,360.65,359.89,360.41,358.08,346.65,25.63,34.07
830,363.38,23.39,358.91,357.01,358.96,359.26,358.86,360.63,359.87,360.49,358.09,346.65,25.62,34.08
831,363.39,23.38,358.92,357.06,359,359.21,358.86,360.61,359.85,360.51,358.15,346.67,25.63,34.07
832,363.41,23.37,358.94,357.12,359.04,359.15,358.86,360.6,359.85,360.52,358.22,346.7,25.62,34.07
833,363.42,23.36,358.97,357.15,359.06,359.1,358.84,360.58,359.87,360.51,358.29,346.71,25.62,34.07
834,363.44,23.36,359.06,357.19,359.08,359.04,358.8,360.58,359.9,360.53,358.38,346.69,25.61,34.07
835,363.46,23.37,359.13,357.18,359.06,358.99,358.75,360.57,359.92,360.57,358.5,346.66,25.62,34.06
836,363.47,23.38,359.17,357.15,359.05,358.97,358.71,360.57,359.93,360.62,358.62,346.65,25.62,34.06
837,363.49,23.39,359.2,357.09,359.04,358.97,358.68,360.55,359.94,360.66,358.74,346.62,25.61,34.07
838,363.5,23.39,359.22,357.08,359.04,358.98,358.65,360.56,359.93,360.66,358.85,346.59,25.62,34.07
839,363.51,23.38,359.21,357.03,359.03,359,358.62,360.55,359.92,360.65,358.97,346.56,25.62,34.07
840,363.52,23.38,359.18,357.01,359.03,359.02,358.61,360.55,359.93,360.65,359.1,346.54,25.61,34.06
841,363.54,23.39,359.11,357.01,359.03,359.06,358.61,360.54,359.97,360.69,359.24,346.5,25.62,34.07
842,363.54,23.38,359.06,357.02,359.02,359.09,358.62,360.54,360.03,360.72,359.36,346.49,25.61,34.06
843,363.55,23.39,359.07,357.05,359,359.12,358.68,360.56,360.13,360.78,359.52,346.5,25.61,34.07
844,363.55,23.39,359.12,357.09,358.98,359.14,358.75,360.59,360.21,360.83,359.67,346.53,25.61,34.07
845,363.54,23.37,359.14,357.12,359,359.16,358.8,360.62,360.24,360.86,359.77,346.54,25.61,34.07
846,363.54,23.37,359.15,357.12,359.02,359.17,358.82,360.66,360.24,360.89,359.85,346.59,25.62,34.07
847,363.54,23.38,359.16,357.14,359.05,359.17,358.84,360.69,360.22,360.9,359.93,346.63,25.62,34.08
848,363.53,23.35,359.2,357.17,359.08,359.16,358.86,360.74,360.18,360.91,360.01,346.68,25.62,34.08
849,363.53,23.34,359.24,357.19,359.09,359.15,358.87,360.78,360.13,360.93,360.09,346.74,25.62,34.08
850,363.54,23.34,359.24,357.23,359.12,359.16,358.88,360.81,360.09,360.96,360.15,346.79,25.63,34.08
851,363.54,23.34,359.21,357.26,359.16,359.19,358.88,360.82,360.06,360.96,360.2,346.83,25.62,34.08
852,363.53,23.33,359.16,357.32,359.19,359.2,358.9,360.82,360.05,360.95,360.23,346.87,25.61,34.08
853,363.53,23.32,359.19,357.37,359.22,359.24,358.93,360.82,360.06,360.93,360.24,346.91,25.61,34.06
854,363.52,23.31,359.24,357.4,359.24,359.26,358.94,360.8,360.05,360.9,360.25,346.93,25.61,34.05
855,363.51,23.31,359.27,357.4,359.27,359.28,358.98,360.78,360.05,360.89,360.25,346.97,25.61,34.06
856,363.51,23.3,359.24,357.36,359.3,359.32,359.01,360.78,360.06,360.86,360.23,347.02,25.62,34.06
857,363.51,23.31,359.19,357.29,359.33,359.37,359.05,360.77,360.06,360.85,360.22,347.08,25.61,34.06
858,363.5,23.32,359.12,357.18,359.33,359.44,359.07,360.8,360.05,360.87,360.18,347.14,25.62,34.06
859,363.48,23.33,359.07,357.09,359.32,359.48,359.11,360.8,360.05,360.87,360.13,347.16,25.61,34.05
860,363.47,23.34,359.05,357.06,359.32,359.51,359.14,360.8,360.05,360.9,360.08,347.19,25.62,34.06
861,363.43,23.34,358.99,357.02,359.33,359.52,359.15,360.82,360.06,360.93,359.99,347.21,25.62,34.07
862,363.4,23.34,358.91,356.98,359.31,359.5,359.13,360.82,360.1,360.95,359.87,347.22,25.61,34.06
863,363.38,23.34,358.85,356.91,359.3,359.49,359.13,360.84,360.13,360.97,359.81,347.2,25.61,34.06
864,363.36,23.32,358.79,356.82,359.3,359.49,359.12,360.85,360.15,360.95,359.78,347.18,25.62,34.06
865,363.35,23.32,358.76,356.78,359.27,359.49,359.12,360.87,360.19,360.96,359.77,347.16,25.61,34.06
866,363.34,23.31,358.72,356.77,359.25,359.49,359.13,360.87,360.22,360.98,359.76,347.12,25.61,34.06
867,363.33,23.32,358.66,356.79,359.25,359.53,359.14,360.88,360.27,361.02,359.75,347.07,25.62,34.07
868,363.32,23.33,358.59,356.83,359.25,359.54,359.15,360.89,360.31,361.04,359.69,347,25.62,34.07
869,363.31,23.33,358.54,356.87,359.25,359.57,359.18,360.91,360.34,361.05,359.62,346.93,25.62,34.07
870,363.29,23.33,358.5,356.91,359.26,359.59,359.22,360.92,360.37,361.05,359.53,346.83,25.62,34.07
871,363.29,23.36,358.43,356.89,359.25,359.62,359.25,360.96,360.4,361.04,359.37,346.77,25.62,34.07
872,363.28,23.37,358.41,356.84,359.27,359.64,359.28,361,360.41,361.02,359.25,346.75,25.62,34.08
873,363.29,23.39,358.37,356.8,359.26,359.67,359.29,361.03,360.42,360.98,359.16,346.74,25.62,34.08
874,363.3,23.4,358.34,356.77,359.25,359.7,359.3,361.06,360.42,360.99,359.15,346.74,25.62,34.08
875,363.3,23.4,358.32,356.78,359.26,359.71,359.32,361.08,360.45,361.01,359.2,346.76,25.62,34.08
876,363.31,23.41,358.3,356.8,359.26,359.71,359.34,361.11,360.47,361.05,359.28,346.76,25.61,34.08
877,363.32,23.42,358.32,356.82,359.24,359.7,359.36,361.13,360.5,361.09,359.34,346.76,25.61,34.08
878,363.32,23.43,358.36,356.84,359.2,359.69,359.34,361.15,360.47,361.13,359.38,346.74,25.61,34.08
879,363.33,23.44,358.44,356.87,359.17,359.67,359.34,361.18,360.48,361.16,359.49,346.75,25.62,34.1
880,363.35,23.44,358.5,356.91,359.15,359.67,359.33,361.19,360.42,361.2,359.53,346.74,25.63,34.09
881,363.36,23.44,358.52,356.92,359.14,359.64,359.32,361.19,360.37,361.2,359.49,346.7,25.63,34.1
882,363.37,23.44,358.56,356.89,359.14,359.62,359.29,361.2,360.36,361.21,359.43,346.65,25.64,34.1
883,363.36,23.45,358.63,356.88,359.15,359.6,359.27,361.2,360.36,361.18,359.38,346.61,25.63,34.1
884,363.37,23.45,358.68,356.86,359.18,359.59,359.23,361.21,360.38,361.15,359.34,346.56,25.63,34.1
885,363.37,23.45,358.75,356.86,359.22,359.56,359.21,361.23,360.42,361.12,359.32,346.52,25.63,34.1
886,363.38,23.45,358.81,356.9,359.24,359.54,359.17,361.24,360.45,361.13,359.29,346.5,25.63,34.1
887,363.38,23.46,358.87,356.95,359.27,359.53,359.15,361.24,360.47,361.13,359.25,346.48,25.62,34.09
888,363.39,23.46,358.94,356.97,359.3,359.53,359.11,361.23,360.44,361.14,359.2,346.5,25.63,34.1
889,363.39,23.47,358.96,356.94,359.33,359.53,359.1,361.23,360.4,361.14,359.19,346.53,25.63,34.11
890,363.4,23.48,358.97,356.88,359.33,359.55,359.1,361.21,360.35,361.14,359.14,346.54,25.63,34.11
891,363.4,23.48,358.97,356.84,359.33,359.56,359.11,361.17,360.35,361.11,359.09,346.52,25.63,34.1
892,363.42,23.48,358.98,356.8,359.33,359.57,359.11,361.13,360.35,361.07,359.04,346.5,25.62,34.11
893,363.44,23.46,359.01,356.77,359.33,359.58,359.11,361.1,360.37,361.06,359.02,346.47,25.62,34.11
894,363.45,23.45,359.03,356.76,359.3,359.6,359.13,361.08,360.38,361.05,359.03,346.43,25.62,34.12
895,363.46,23.45,359.01,356.74,359.28,359.6,359.13,361.05,360.4,361.05,359.02,346.39,25.62,34.12
896,363.46,23.45,358.93,356.72,359.26,359.62,359.13,361.05,360.42,361.06,358.97,346.38,25.64,34.12
897,363.48,23.45,358.82,356.73,359.12,359.61,359.14,361.03,360.4,361.05,358.86,346.34,25.62,34.11
898,363.5,23.46,358.75,356.7,358.99,359.62,359.16,361.02,360.42,361.05,358.76,346.32,25.63,34.12
899,363.5,23.45,358.71,356.67,358.93,359.59,359.17,361.01,360.43,361.02,358.7,346.3,25.63,34.11
900,363.5,23.44,358.67,356.67,358.9,359.57,359.17,361.01,360.44,361.03,358.64,346.29,25.63,34.1
901,363.51,23.43,358.62,356.65,358.87,359.54,359.17,361.01,360.44,361.06,358.62,346.25,25.62,34.1
902,363.51,23.42,358.59,356.67,358.86,359.52,359.18,361.03,360.45,361.07,358.64,346.24,25.63,34.1
903,363.51,23.42,358.57,356.7,358.87,359.52,359.19,361.04,360.45,361.05,358.62,346.22,25.63,34.1
904,363.49,23.42,358.55,356.73,358.87,359.52,359.18,361.05,360.45,361,358.57,346.23,25.62,34.09
905,363.49,23.42,358.52,356.76,358.89,359.54,359.17,361.07,360.45,360.97,358.52,346.21,25.62,34.09
906,363.49,23.44,358.51,356.73,358.92,359.53,359.15,361.06,360.49,360.98,358.54,346.17,25.62,34.09
907,363.51,23.44,358.54,356.68,358.94,359.54,359.11,361.07,360.52,360.99,358.59,346.12,25.62,34.09
908,363.5,23.45,358.56,356.66,358.94,359.53,359.1,361.06,360.52,360.97,358.64,346.09,25.62,34.09
909,363.5,23.44,358.56,356.64,358.93,359.51,359.07,361.04,360.51,360.89,358.68,346.09,25.62,34.09
910,363.51,23.44,358.53,356.63,358.91,359.49,359.07,361.02,360.49,360.83,358.69,346.12,25.62,34.1
911,363.5,23.45,358.47,356.63,358.89,359.47,359.06,360.99,360.47,360.76,358.71,346.16,25.63,34.1
912,363.51,23.44,358.45,356.65,358.87,359.43,359.06,360.94,360.44,360.73,358.7,346.2,25.63,34.1
913,363.52,23.43,358.41,356.68,358.83,359.4,359.05,360.91,360.43,360.67,358.67,346.24,25.62,34.11
914,363.54,23.42,358.38,356.7,358.81,359.36,359.04,360.87,360.43,360.61,358.69,346.27,25.63,34.11
915,363.54,23.41,358.35,356.71,358.78,359.35,359.01,360.84,360.42,360.56,358.75,346.3,25.63,34.12
916,363.56,23.39,358.28,356.68,358.75,359.34,358.97,360.8,360.41,360.48,358.78,346.32,25.63,34.12
917,363.56,23.39,358.27,356.64,358.78,359.35,358.96,360.77,360.39,360.45,358.82,346.3,25.63,34.13
918,363.57,23.39,358.27,356.61,358.8,359.35,358.95,360.75,360.37,360.45,358.88,346.29,25.64,34.13
919,363.58,23.39,358.33,356.6,358.83,359.37,358.95,360.73,360.36,360.55,358.93,346.26,25.62,34.12
920,363.59,23.38,358.41,356.6,358.87,359.39,358.95,360.73,360.35,360.66,359,346.24,25.62,34.13
921,363.59,23.39,358.5,356.61,358.9,359.39,358.96,360.74,360.35,360.73,359.06,346.23,25.62,34.12
922,363.59,23.38,358.55,356.64,358.93,359.41,358.97,360.75,360.35,360.78,359.11,346.23,25.63,34.12
923,363.59,23.39,358.56,356.67,358.95,359.4,358.98,360.76,360.34,360.84,359.13,346.26,25.63,34.13
924,363.61,23.4,358.51,356.68,358.97,359.39,358.99,360.78,360.32,360.88,359.11,346.35,25.64,34.12
925,363.61,23.4,358.48,356.65,359,359.35,358.98,360.81,360.29,360.89,358.98,346.45,25.63,34.14
926,363.61,23.4,358.49,356.64,359,359.32,358.96,360.83,360.3,360.87,358.9,346.5,25.63,34.14
927,363.61,23.41,358.54,356.67,359.01,359.3,358.92,360.86,360.32,360.83,358.88,346.55,25.64,34.13
928,363.6,23.42,358.62,356.68,358.99,359.28,358.9,360.87,360.35,360.79,358.92,346.59,25.64,34.14
929,363.59,23.42,358.68,356.69,358.98,359.26,358.88,360.86,360.39,360.86,358.99,346.63,25.64,34.14
930,363.59,23.42,358.69,356.67,358.96,359.24,358.85,360.86,360.43,360.92,359.09,346.67,25.64,34.14
931,363.58,23.42,358.65,356.66,358.95,359.23,358.84,360.85,360.45,360.93,359.19,346.7,25.64,34.14
932,363.58,23.43,358.63,356.66,358.96,359.24,358.84,360.84,360.47,360.93,359.27,346.71,25.64,34.14
933,363.56,23.43,358.66,356.66,358.96,359.25,358.84,360.83,360.47,360.93,359.31,346.66,25.64,34.15
934,363.56,23.42,358.75,356.68,358.92,359.25,358.85,360.82,360.48,360.95,359.29,346.62,25.64,34.14
935,363.55,23.43,358.85,356.71,358.91,359.27,358.86,360.82,360.47,360.98,359.25,346.59,25.64,34.14
936,363.56,23.43,358.93,356.71,358.89,359.29,358.88,360.82,360.48,360.98,359.21,346.56,25.65,34.15
937,363.56,23.44,358.97,356.71,358.88,359.32,358.91,360.84,360.46,360.97,359.12,346.53,25.65,34.15
938,363.56,23.45,359,356.73,358.85,359.32,358.92,360.85,360.43,360.97,359.06,346.52,25.65,34.15
939,363.56,23.44,358.99,356.75,358.84,359.34,358.93,360.87,360.41,360.97,358.98,346.48,25.66,34.14
940,363.57,23.43,358.97,356.73,358.82,359.36,358.94,360.87,360.39,360.97,358.92,346.45,25.66,34.14
941,363.59,23.44,358.89,356.67,358.82,359.39,358.95,360.87,360.4,360.97,358.87,346.42,25.65,34.14
942,363.6,23.42,358.75,356.64,358.81,359.42,358.96,360.86,360.4,360.98,358.87,346.38,25.65,34.13
943,363.62,23.43,358.62,356.63,358.81,359.43,358.96,360.85,360.41,360.98,358.92,346.35,25.65,34.13
944,363.62,23.44,358.57,356.65,358.82,359.45,358.95,360.83,360.41,361.01,358.93,346.34,25.66,34.13
945,363.62,23.43,358.56,356.66,358.8,359.46,358.95,360.82,360.38,361.04,358.94,346.34,25.65,34.13
946,363.61,23.44,358.55,356.69,358.8,359.48,358.95,360.8,360.35,361.06,358.97,346.35,25.66,34.13
947,363.6,23.44,358.58,356.72,358.8,359.48,358.95,360.8,360.31,361.07,359.03,346.38,25.66,34.12
948,363.6,23.45,358.62,356.75,358.8,359.49,358.96,360.79,360.28,361.11,359.1,346.42,25.65,34.12
949,363.59,23.45,358.63,356.79,358.82,359.51,358.96,360.8,360.27,361.14,359.15,346.47,25.65,34.13
950,363.6,23.44,358.63,356.83,358.85,359.52,358.98,360.8,360.27,361.15,359.19,346.51,25.65,34.12
951,363.58,23.44,358.57,356.83,358.86,359.52,358.98,360.81,360.27,361.14,359.22,346.57,25.65,34.13
952,363.57,23.44,358.46,356.8,358.88,359.54,358.97,360.82,360.29,361.06,359.3,346.63,25.66,34.14
953,363.58,23.45,358.39,356.76,358.91,359.56,358.98,360.83,360.34,360.88,359.37,346.67,25.66,34.13
954,363.58,23.46,358.35,356.73,358.94,359.57,358.99,360.84,360.39,360.78,359.43,346.72,25.65,34.13
955,363.57,23.46,358.33,356.68,358.98,359.58,358.99,360.84,360.41,360.75,359.46,346.73,25.66,34.13
956,363.59,23.47,358.33,356.67,359.01,359.58,359,360.85,360.42,360.79,359.47,346.76,25.65,34.14
957,363.59,23.46,358.36,356.68,359.03,359.59,359.01,360.87,360.44,360.87,359.5,346.78,25.65,34.14
