Time,TC_Bottom_rec_groove,TC_botm_Ind,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC_wall_ins_ext,TC_bottom_ins_groove
718,362.67,357.92,358.6,356.79,358.67,359.29,358.83,360.67,359.9,360.62,357.56,343.44,25.06,32.72
719,362.67,357.93,358.6,356.77,358.67,359.27,358.84,360.68,359.86,360.6,357.37,343.46,25.07,32.72
720,362.67,357.94,358.65,356.71,358.65,359.26,358.86,360.7,359.81,360.59,357.07,343.49,25.08,32.73
721,362.68,357.95,358.71,356.72,358.63,359.25,358.86,360.71,359.78,360.57,356.8,343.51,25.07,32.72
722,362.68,357.97,358.73,356.75,358.62,359.22,358.84,360.72,359.77,360.54,356.63,343.53,25.07,32.72
723,362.67,358,358.75,356.79,358.61,359.2,358.83,360.74,359.76,360.49,356.49,343.53,25.07,32.72
724,362.67,358.05,358.7,356.82,358.62,359.18,358.8,360.75,359.74,360.28,356.39,343.52,25.07,32.73
725,362.66,358.09,358.65,356.85,358.63,359.17,358.77,360.77,359.73,360.1,356.35,343.53,25.08,32.73
726,362.67,358.13,358.62,356.88,358.65,359.16,358.76,360.78,359.73,360.13,356.35,343.53,25.07,32.73
727,362.67,358.16,358.57,356.91,358.66,359.15,358.74,360.79,359.7,360.16,356.36,343.54,25.07,32.73
728,362.66,358.16,358.54,356.92,358.66,359.14,358.71,360.78,359.69,360.16,356.39,343.54,25.07,32.73
729,362.67,358.11,358.46,356.93,358.68,359.15,358.65,360.78,359.52,360.14,356.48,343.57,25.07,32.74
730,362.67,358,358.39,356.94,358.71,359.14,358.61,360.74,359.34,360.04,356.55,343.62,25.07,32.73
731,362.68,357.93,358.33,356.93,358.68,359.13,358.59,360.71,359.31,359.92,356.62,343.68,25.07,32.74
732,362.68,357.92,358.32,356.94,358.66,359.13,358.59,360.68,359.33,359.86,356.75,343.77,25.07,32.74
733,362.68,357.93,358.31,356.93,358.62,359.1,358.56,360.64,359.41,359.85,356.86,343.86,25.07,32.74
734,362.68,357.95,358.29,356.93,358.6,359.08,358.56,360.6,359.53,359.87,357.01,343.95,25.07,32.74
735,362.69,357.96,358.25,356.91,358.56,359.04,358.54,360.57,359.63,359.93,357.15,344.02,25.07,32.75
736,362.69,357.98,358.21,356.9,358.53,359,358.52,360.55,359.69,359.99,357.26,344.06,25.08,32.74
737,362.7,357.96,358.16,356.87,358.53,358.98,358.5,360.54,359.74,360,357.38,344.09,25.07,32.74
738,362.72,358,358.09,356.85,358.53,358.95,358.47,360.51,359.79,360.03,357.57,344.1,25.07,32.75
739,362.71,358.06,358.12,356.83,358.54,358.94,358.43,360.49,359.82,360.09,357.75,344.11,25.09,32.76
740,362.73,358.02,358.16,356.81,358.56,358.95,358.42,360.48,359.84,360.15,357.87,344.13,25.08,32.75
741,362.74,357.96,358.22,356.79,358.57,358.95,358.4,360.47,359.85,360.18,357.99,344.18,25.07,32.75
742,362.74,357.95,358.29,356.77,358.59,358.96,358.41,360.46,359.88,360.22,358.1,344.23,25.07,32.75
743,362.75,357.97,358.33,356.73,358.61,358.98,358.41,360.45,359.9,360.26,358.21,344.28,25.06,32.75
744,362.76,358.03,358.36,356.71,358.61,358.99,358.42,360.46,359.94,360.27,358.33,344.34,25.07,32.75
745,362.76,358.08,358.4,356.74,358.62,358.99,358.44,360.45,359.96,360.29,358.42,344.38,25.07,32.76
746,362.75,358.09,358.42,356.76,358.63,358.99,358.46,360.45,359.96,360.26,358.48,344.42,25.06,32.75
747,362.74,358.07,358.48,356.75,358.63,359,358.52,360.45,359.98,360.25,358.57,344.46,25.07,32.76
748,362.72,358.05,358.51,356.75,358.64,359.01,358.57,360.46,359.98,360.23,358.65,344.51,25.08,32.76
749,362.72,358.04,358.51,356.77,358.66,359.02,358.61,360.47,359.97,360.25,358.68,344.55,25.07,32.76
750,362.7,358.06,358.51,356.81,358.67,359.04,358.63,360.48,359.93,360.27,358.7,344.6,25.08,32.77
751,362.68,358.09,358.48,356.84,358.69,359.04,358.65,360.51,359.87,360.29,358.69,344.65,25.08,32.77
752,362.67,358.07,358.47,356.88,358.69,359.05,358.66,360.53,359.89,360.29,358.64,344.7,25.07,32.77
753,362.66,358.05,358.49,356.91,358.7,359.07,358.68,360.55,359.92,360.3,358.57,344.71,25.07,32.76
754,362.65,358.04,358.54,356.93,358.72,359.08,358.68,360.57,359.94,360.31,358.51,344.68,25.07,32.77
755,362.64,358.02,358.57,356.95,358.75,359.08,358.7,360.58,359.97,360.31,358.44,344.64,25.08,32.77
756,362.64,358,358.56,356.93,358.76,359.07,358.65,360.58,359.97,360.29,358.32,344.56,25.08,32.78
757,362.63,358.03,358.48,356.89,358.78,359.04,358.61,360.55,359.96,360.28,358.11,344.52,25.08,32.77
758,362.63,358.07,358.47,356.89,358.8,359.02,358.61,360.54,359.95,360.26,357.92,344.51,25.08,32.77
759,362.63,358.12,358.45,356.89,358.82,359.02,358.58,360.52,359.9,360.25,357.77,344.49,25.08,32.77
760,362.63,358.14,358.43,356.87,358.81,359.02,358.57,360.51,359.82,360.23,357.63,344.47,25.07,32.78
761,362.63,358.18,358.42,356.86,358.82,359.03,358.57,360.5,359.77,360.22,357.55,344.43,25.07,32.77
762,362.62,358.18,358.43,356.8,358.79,359.04,358.57,360.47,359.71,360.21,357.5,344.38,25.08,32.77
763,362.62,358.18,358.44,356.74,358.76,359.05,358.57,360.47,359.68,360.17,357.47,344.33,25.07,32.77
764,362.62,358.16,358.44,356.72,358.75,359.08,358.58,360.49,359.66,360.1,357.4,344.31,25.08,32.77
765,362.62,358.17,358.42,356.71,358.72,359.09,358.61,360.49,359.66,360.01,357.26,344.28,25.08,32.77
766,362.62,358.18,358.42,356.73,358.71,359.1,358.64,360.52,359.71,359.92,357.1,344.29,25.08,32.77
767,362.64,358.19,358.41,356.77,358.71,359.12,358.66,360.55,359.77,359.85,357.03,344.35,25.08,32.78
768,362.65,358.16,358.35,356.8,358.68,359.13,358.68,360.57,359.79,359.82,356.97,344.39,25.09,32.78
769,362.66,358.16,358.28,356.79,358.67,359.12,358.69,360.58,359.8,359.88,356.98,344.45,25.09,32.79
770,362.68,358.15,358.23,356.78,358.66,359.12,358.69,360.6,359.8,359.97,357.04,344.52,25.08,32.79
771,362.69,358.13,358.19,356.73,358.66,359.12,358.69,360.62,359.82,360.08,357.15,344.58,25.08,32.78
772,362.72,358.1,358.14,356.68,358.66,359.13,358.69,360.65,359.84,360.16,357.27,344.64,25.08,32.78
773,362.72,358.08,358.07,356.63,358.65,359.13,358.68,360.66,359.85,360.18,357.37,344.67,25.08,32.78
774,362.74,358.03,358.06,356.59,358.64,359.15,358.65,360.68,359.88,360.19,357.51,344.75,25.09,32.79
775,362.75,357.98,358.13,356.57,358.62,359.16,358.63,360.69,359.94,360.19,357.69,344.84,25.08,32.79
776,362.77,357.97,358.19,356.57,358.63,359.16,358.61,360.71,359.97,360.22,357.81,344.9,25.08,32.78
777,362.78,357.96,358.25,356.56,358.62,359.17,358.61,360.7,360.01,360.26,357.91,344.93,25.08,32.78
778,362.79,357.97,358.27,356.55,358.63,359.18,358.6,360.68,360.01,360.31,357.98,344.98,25.09,32.78
779,362.79,357.98,358.27,356.54,358.63,359.19,358.6,360.66,360.02,360.34,358.02,345,25.09,32.77
780,362.81,357.99,358.27,356.56,358.64,359.2,358.59,360.63,360.03,360.39,358.03,345.01,25.09,32.77
781,362.81,358.03,358.3,356.59,358.65,359.23,358.61,360.6,360.05,360.47,358.04,345.03,25.09,32.77
782,362.82,358.05,358.36,356.62,358.65,359.24,358.61,360.56,360.05,360.53,358.04,345.04,25.08,32.76
783,362.84,358.06,358.41,356.64,358.66,359.25,358.63,360.53,360.06,360.55,357.93,345.01,25.08,32.75
784,362.86,358.08,358.42,356.66,358.68,359.23,358.66,360.5,360.07,360.54,357.71,344.97,25.08,32.74
785,362.87,358.13,358.43,356.65,358.7,359.22,358.66,360.49,360.07,360.55,357.51,344.96,25.08,32.75
786,362.88,358.19,358.42,356.64,358.72,359.21,358.67,360.46,360.07,360.53,357.28,344.95,25.08,32.75
787,362.88,358.26,358.43,356.61,358.73,359.22,358.67,360.45,360.04,360.49,357.07,344.96,25.08,32.76
788,362.9,358.33,358.43,356.6,358.73,359.25,358.66,360.42,359.98,360.45,356.92,344.99,25.08,32.76
789,362.91,358.36,358.45,356.6,358.74,359.28,358.68,360.42,359.93,360.38,356.8,344.99,25.09,32.75
790,362.92,358.36,358.5,356.61,358.76,359.3,358.69,360.43,359.85,360.36,356.71,344.96,25.09,32.76
791,362.92,358.37,358.56,356.62,358.77,359.3,358.71,360.44,359.76,360.36,356.63,344.9,25.08,32.76
792,362.93,358.4,358.67,356.63,358.78,359.31,358.74,360.44,359.72,360.33,356.53,344.75,25.09,32.76
793,362.95,358.4,358.74,356.64,358.79,359.33,358.76,360.44,359.69,360.26,356.44,344.56,25.08,32.76
794,362.96,358.34,358.74,356.63,358.8,359.32,358.79,360.43,359.67,360.18,356.4,344.44,25.09,32.76
795,362.96,358.27,358.75,356.62,358.82,359.32,358.78,360.43,359.64,360.1,356.4,344.37,25.1,32.77
796,362.96,358.24,358.77,356.59,358.83,359.33,358.78,360.43,359.6,360.05,356.41,344.32,25.09,32.77
797,362.97,358.24,358.78,356.58,358.83,359.34,358.79,360.45,359.57,360,356.42,344.28,25.1,32.77
798,362.98,358.27,358.79,356.59,358.83,359.34,358.79,360.46,359.52,359.95,356.44,344.25,25.09,32.77
799,362.98,358.33,358.79,356.59,358.84,359.34,358.8,360.49,359.52,359.92,356.5,344.22,25.09,32.77
800,362.98,358.34,358.8,356.62,358.84,359.35,358.81,360.52,359.51,359.9,356.55,344.17,25.09,32.77
801,362.98,358.33,358.73,356.6,358.83,359.36,358.85,360.55,359.49,359.9,356.57,344.15,25.09,32.78
802,362.97,358.3,358.64,356.59,358.81,359.37,358.88,360.57,359.54,359.86,356.54,344.11,25.09,32.77
803,362.96,358.31,358.62,356.6,358.81,359.38,358.89,360.6,359.6,359.81,356.46,344.1,25.09,32.77
804,362.95,358.35,358.57,356.61,358.81,359.39,358.91,360.63,359.65,359.74,356.39,344.06,25.09,32.77
805,362.94,358.41,358.49,356.63,358.81,359.4,358.92,360.65,359.71,359.74,356.35,344.03,25.09,32.77
806,362.93,358.47,358.4,356.65,358.82,359.4,358.94,360.67,359.76,359.79,356.32,344.01,25.1,32.78
807,362.92,358.48,358.34,356.65,358.83,359.39,358.96,360.69,359.8,359.81,356.35,344.03,25.09,32.77
808,362.91,358.43,358.28,356.64,358.82,359.38,358.96,360.72,359.82,359.84,356.42,344.07,25.1,32.78
809,362.91,358.37,358.2,356.65,358.82,359.37,358.98,360.73,359.86,359.89,356.53,344.14,25.1,32.77
810,362.91,358.27,358.12,356.64,358.83,359.37,358.96,360.75,359.88,359.95,356.68,344.21,25.09,32.77
811,362.9,358.22,358.1,356.61,358.83,359.35,358.94,360.76,359.89,360,356.8,344.22,25.09,32.76
812,362.9,358.24,358.15,356.58,358.82,359.35,358.93,360.77,359.92,360.02,356.88,344.2,25.1,32.77
813,362.89,358.15,358.19,356.55,358.82,359.35,358.91,360.76,359.94,360.07,357,344.19,25.09,32.77
814,362.9,358.11,358.25,356.48,358.8,359.36,358.89,360.75,359.94,360.15,357.14,344.18,25.09,32.77
815,362.9,358.11,358.33,356.46,358.78,359.36,358.86,360.74,359.94,360.26,357.3,344.17,25.09,32.77
816,362.9,358.11,358.36,356.42,358.73,359.37,358.82,360.72,359.92,360.34,357.47,344.15,25.1,32.78
817,362.91,358.13,358.37,356.41,358.7,359.36,358.79,360.68,359.92,360.38,357.64,344.11,25.1,32.77
818,362.91,358.13,358.35,356.42,358.65,359.35,358.76,360.64,359.94,360.38,357.8,344.07,25.09,32.78
819,362.92,358.14,358.27,356.43,358.6,359.33,358.73,360.62,359.94,360.39,358.03,344.05,25.1,32.79
820,362.92,358.16,358.21,356.46,358.57,359.3,358.71,360.58,359.94,360.4,358.23,344.05,25.09,32.78
821,362.91,358.17,358.19,356.48,358.55,359.29,358.7,360.57,359.94,360.4,358.31,344.04,25.1,32.78
822,362.9,358.18,358.19,356.5,358.55,359.25,358.69,360.54,359.94,360.38,358.38,344.06,25.1,32.79
823,362.9,358.17,358.23,356.5,358.54,359.22,358.69,360.5,359.9,360.37,358.41,344.1,25.09,32.78
824,362.9,358.19,358.25,356.51,358.56,359.21,358.69,360.47,359.89,360.33,358.41,344.14,25.09,32.78
825,362.89,358.2,358.27,356.53,358.57,359.2,358.69,360.46,359.87,360.28,358.41,344.18,25.08,32.78
826,362.88,358.22,358.29,356.54,358.59,359.19,358.68,360.45,359.86,360.28,358.38,344.2,25.08,32.79
827,362.88,358.28,358.32,356.57,358.6,359.17,358.69,360.45,359.85,360.29,358.33,344.21,25.09,32.79
828,362.89,358.32,358.44,356.63,358.63,359.16,358.7,360.44,359.86,360.3,358.27,344.26,25.1,32.79
829,362.89,358.34,358.51,356.67,358.64,359.17,358.7,360.44,359.83,360.29,358.27,344.31,25.1,32.79
830,362.9,358.33,358.51,356.67,358.67,359.18,358.7,360.45,359.75,360.24,358.28,344.33,25.09,32.8
831,362.9,358.33,358.48,356.69,358.68,359.19,358.71,360.45,359.73,360.2,358.27,344.35,25.09,32.79
832,362.92,358.31,358.48,356.68,358.71,359.2,358.73,360.48,359.77,360.17,358.21,344.35,25.1,32.8
833,362.91,358.33,358.51,356.68,358.72,359.21,358.74,360.5,359.82,360.16,358.1,344.33,25.1,32.8
834,362.92,358.35,358.53,356.64,358.75,359.22,358.76,360.52,359.87,360.22,358.04,344.32,25.1,32.81
835,362.93,358.36,358.52,356.61,358.77,359.22,358.76,360.54,359.95,360.25,358.01,344.3,25.09,32.81
836,362.93,358.39,358.45,356.6,358.79,359.22,358.77,360.57,359.98,360.24,357.98,344.25,25.1,32.8
837,362.93,358.4,358.34,356.6,358.8,359.22,358.77,360.61,360.02,360.19,357.97,344.2,25.1,32.81
838,362.94,358.43,358.28,356.61,358.81,359.22,358.78,360.63,360.09,360.1,357.98,344.15,25.1,32.81
839,362.94,358.46,358.29,356.61,358.82,359.2,358.79,360.64,360.12,360.07,357.96,344.11,25.09,32.81
840,362.93,358.46,358.31,356.62,358.83,359.21,358.8,360.67,360.15,360.06,357.94,344.07,25.1,32.81
841,362.94,358.4,358.33,356.6,358.85,359.21,358.82,360.69,360.16,360.05,357.92,344.05,25.1,32.82
842,362.94,358.36,358.34,356.57,358.86,359.22,358.83,360.71,360.16,360.05,357.91,344.05,25.1,32.83
843,362.94,358.34,358.38,356.52,358.85,359.23,358.84,360.73,360.16,360.1,357.9,344.08,25.1,32.83
844,362.93,358.33,358.4,356.48,358.85,359.25,358.86,360.75,360.14,360.18,357.86,344.11,25.1,32.81
845,362.93,358.34,358.38,356.44,358.83,359.27,358.86,360.74,360.11,360.29,357.8,344.16,25.11,32.81
846,362.94,358.37,358.28,356.43,358.82,359.31,358.86,360.73,360.02,360.41,357.69,344.25,25.11,32.81
847,362.97,358.4,358.19,356.45,358.8,359.33,358.86,360.71,359.93,360.46,357.68,344.33,25.1,32.81
848,362.98,358.4,358.17,356.49,358.79,359.34,358.85,360.68,359.88,360.5,357.74,344.39,25.1,32.79
849,362.99,358.39,358.16,356.52,358.78,359.34,358.86,360.65,359.83,360.47,357.84,344.41,25.1,32.8
850,362.99,358.37,358.16,356.51,358.77,359.34,358.85,360.63,359.84,360.45,357.93,344.43,25.1,32.79
851,363.02,358.35,358.22,356.46,358.77,359.34,358.84,360.6,359.89,360.39,358.04,344.47,25.1,32.78
852,363.01,358.31,358.26,356.44,358.76,359.34,358.81,360.59,359.95,360.34,358.17,344.51,25.1,32.79
853,363.01,358.26,358.28,356.44,358.76,359.35,358.81,360.58,359.98,360.33,358.3,344.57,25.1,32.79
854,363.02,358.23,358.3,356.47,358.77,359.35,358.81,360.57,360.01,360.33,358.42,344.62,25.1,32.79
855,363.02,358.21,358.34,356.52,358.78,359.35,358.82,360.58,360.03,360.33,358.51,344.66,25.1,32.8
856,363.02,358.23,358.42,356.53,358.8,359.36,358.83,360.59,360,360.33,358.62,344.67,25.1,32.79
857,363.02,358.26,358.45,356.52,358.81,359.35,358.82,360.59,359.97,360.33,358.69,344.66,25.1,32.8
858,363.02,358.28,358.49,356.53,358.81,359.35,358.82,360.6,359.93,360.37,358.76,344.65,25.1,32.8
859,363.03,358.31,358.53,356.54,358.8,359.35,358.81,360.6,359.89,360.41,358.8,344.63,25.1,32.8
860,363.03,358.35,358.55,356.58,358.8,359.35,358.78,360.59,359.9,360.45,358.82,344.62,25.1,32.8
861,363.03,358.41,358.52,356.62,358.81,359.36,358.78,360.58,359.93,360.46,358.82,344.62,25.1,32.8
862,363.03,358.47,358.49,356.66,358.81,359.37,358.77,360.57,359.97,360.5,358.81,344.6,25.11,32.8
863,363.03,358.51,358.44,356.71,358.79,359.38,358.76,360.55,360.02,360.52,358.8,344.63,25.1,32.8
864,363.03,358.59,358.45,356.8,358.79,359.38,358.78,360.53,360.08,360.54,358.79,344.67,25.1,32.8
865,363.03,358.65,358.49,356.85,358.79,359.38,358.8,360.49,360.11,360.52,358.73,344.71,25.11,32.8
866,363.03,358.68,358.5,356.84,358.79,359.38,358.82,360.46,360.12,360.48,358.6,344.7,25.1,32.8
867,363.03,358.7,358.49,356.78,358.79,359.38,358.84,360.42,360.12,360.47,358.44,344.69,25.09,32.8
868,363.04,358.74,358.5,356.76,358.81,359.38,358.85,360.41,360.12,360.51,358.3,344.64,25.1,32.8
869,363.04,358.75,358.49,356.74,358.82,359.4,358.87,360.41,360.1,360.53,358.16,344.57,25.1,32.8
870,363.05,358.73,358.45,356.73,358.84,359.42,358.88,360.42,360.1,360.55,358.03,344.49,25.1,32.8
871,363.04,358.66,358.41,356.71,358.86,359.42,358.87,360.44,360.07,360.5,357.9,344.4,25.1,32.8
872,363.04,358.58,358.38,356.67,358.88,359.43,358.87,360.44,360.07,360.44,357.76,344.34,25.1,32.8
873,363.05,358.54,358.35,356.63,358.88,359.43,358.85,360.45,360.05,360.44,357.59,344.29,25.1,32.81
874,363.04,358.55,358.32,356.61,358.86,359.44,358.84,360.44,360,360.43,357.53,344.24,25.1,32.81
875,363.04,358.57,358.31,356.6,358.85,359.44,358.85,360.45,359.98,360.4,357.55,344.21,25.11,32.81
876,363.04,358.59,358.3,356.6,358.85,359.45,358.85,360.48,359.99,360.34,357.57,344.15,25.11,32.81
877,363.03,358.61,358.28,356.58,358.83,359.45,358.84,360.51,360,360.3,357.59,344.1,25.11,32.81
878,363.04,358.63,358.29,356.59,358.83,359.45,358.87,360.52,360.03,360.32,357.64,344.08,25.11,32.81
879,363.04,358.64,358.32,356.58,358.83,359.45,358.88,360.54,360.05,360.34,357.71,344.05,25.11,32.81
880,363.05,358.67,358.37,356.59,358.83,359.46,358.9,360.56,360.09,360.41,357.77,344.04,25.11,32.81
881,363.05,358.68,358.43,356.6,358.81,359.46,358.9,360.57,360.1,360.49,357.86,344.03,25.1,32.81
882,363.06,358.7,358.49,356.6,358.77,359.46,358.89,360.58,360.14,360.52,358.04,344.04,25.1,32.81
883,363.08,358.76,358.49,356.56,358.75,359.46,358.92,360.58,360.15,360.56,358.27,344.04,25.09,32.8
884,363.08,358.81,358.43,356.54,358.73,359.46,358.93,360.58,360.13,360.58,358.41,344.05,25.09,32.81
885,363.08,358.82,358.37,356.55,358.72,359.46,358.94,360.59,360.1,360.6,358.52,344.06,25.1,32.81
886,363.09,358.78,358.34,356.58,358.72,359.45,358.96,360.6,360.08,360.61,358.6,344.05,25.09,32.81
887,363.1,358.69,358.31,356.61,358.72,359.43,358.98,360.63,360.05,360.63,358.61,344.04,25.1,32.82
888,363.1,358.64,358.28,356.62,358.75,359.42,358.99,360.65,360.01,360.62,358.6,344.03,25.1,32.83
889,363.1,358.62,358.27,356.62,358.76,359.42,358.99,360.66,360.03,360.59,358.52,344.01,25.1,32.83
890,363.08,358.61,358.25,356.63,358.76,359.4,358.99,360.66,360.07,360.58,358.44,344.01,25.1,32.83
891,363.07,358.55,358.21,356.59,358.77,359.38,358.98,360.66,360.11,360.61,358.39,344.04,25.1,32.84
892,363.07,358.51,358.19,356.55,358.77,359.36,358.98,360.65,360.15,360.64,358.41,344.07,25.1,32.83
893,363.07,358.52,358.17,356.5,358.77,359.35,358.98,360.64,360.17,360.65,358.43,344.1,25.1,32.83
894,363.05,358.57,358.17,356.49,358.77,359.35,358.96,360.62,360.16,360.63,358.48,344.13,25.11,32.83
895,363.05,358.6,358.18,356.47,358.77,359.35,358.94,360.6,360.16,360.58,358.55,344.17,25.11,32.83
896,363.05,358.6,358.2,356.47,358.75,359.36,358.93,360.59,360.15,360.51,358.62,344.2,25.1,32.83
897,363.05,358.61,358.22,356.44,358.73,359.37,358.9,360.57,360.14,360.47,358.67,344.21,25.1,32.82
898,363.06,358.62,358.21,356.44,358.72,359.36,358.88,360.58,360.12,360.47,358.7,344.22,25.1,32.82
899,363.07,358.61,358.2,356.42,358.72,359.36,358.87,360.6,360.12,360.52,358.72,344.25,25.11,32.82
900,363.09,358.6,358.17,356.4,358.7,359.34,358.83,360.63,360.08,360.55,358.74,344.26,25.11,32.83
901,363.1,358.58,358.17,356.39,358.69,359.31,358.8,360.65,360.02,360.56,358.76,344.26,25.11,32.82
902,363.11,358.57,358.21,356.4,358.69,359.27,358.8,360.67,360.01,360.57,358.79,344.27,25.11,32.83
903,363.11,358.59,358.25,356.42,358.68,359.23,358.78,360.68,359.99,360.58,358.82,344.24,25.1,32.83
904,363.1,358.61,358.26,356.46,358.65,359.21,358.76,360.69,359.98,360.6,358.86,344.18,25.1,32.82
905,363.1,358.62,358.27,356.48,358.66,359.19,358.76,360.69,359.98,360.62,358.89,344.12,25.1,32.83
906,363.09,358.62,358.27,356.51,358.67,359.18,358.74,360.69,359.97,360.65,358.89,344.05,25.1,32.84
907,363.09,358.6,358.27,356.52,358.66,359.17,358.74,360.69,359.95,360.68,358.88,344.02,25.1,32.84
908,363.09,358.59,358.28,356.53,358.67,359.17,358.73,360.68,359.93,360.7,358.85,344.02,25.11,32.84
909,363.09,358.59,358.35,356.55,358.68,359.15,358.74,360.69,359.93,360.68,358.82,344.07,25.1,32.84
910,363.1,358.6,358.41,356.54,358.68,359.13,358.74,360.68,359.93,360.64,358.82,344.08,25.09,32.84
911,363.09,358.63,358.42,356.52,358.69,359.12,358.75,360.68,359.92,360.62,358.81,344.07,25.11,32.85
912,363.11,358.66,358.42,356.48,358.68,359.12,358.74,360.69,359.9,360.61,358.76,344.06,25.1,32.85
913,363.1,358.72,358.4,356.45,358.68,359.1,358.73,360.7,359.87,360.62,358.65,344.05,25.11,32.85
914,363.12,358.79,358.37,356.44,358.68,359.08,358.7,360.7,359.84,360.63,358.46,344.05,25.11,32.86
915,363.12,358.83,358.36,356.46,358.7,359.07,358.68,360.68,359.8,360.57,358.18,344.05,25.1,32.85
916,363.13,358.87,358.36,356.46,358.7,359.05,358.66,360.66,359.8,360.42,357.94,344.08,25.11,32.85
917,363.14,358.9,358.38,356.46,358.7,359.04,358.64,360.62,359.83,360.22,357.74,344.12,25.1,32.85
918,363.14,358.9,358.39,356.5,358.68,359.02,358.61,360.57,359.88,360.18,357.56,344.19,25.1,32.86
919,363.14,358.88,358.3,356.57,358.68,359.01,358.57,360.55,359.92,360.22,357.44,344.26,25.11,32.85
920,363.14,358.83,358.22,356.62,358.66,358.99,358.56,360.51,359.95,360.29,357.4,344.3,25.11,32.86
921,363.14,358.75,358.17,356.64,358.66,358.98,358.55,360.48,359.97,360.34,357.36,344.32,25.1,32.85
922,363.15,358.66,358.15,356.66,358.67,358.98,358.56,360.47,359.99,360.35,357.33,344.35,25.1,32.86
923,363.17,358.61,358.14,356.66,358.68,358.97,358.57,360.46,360,360.38,357.32,344.38,25.1,32.86
924,363.16,358.61,358.16,356.64,358.69,358.96,358.58,360.45,360.01,360.38,357.33,344.39,25.1,32.84
925,363.17,358.61,358.17,356.62,358.7,358.97,358.59,360.44,360,360.38,357.36,344.39,25.1,32.86
926,363.18,358.61,358.19,356.61,358.69,358.99,358.59,360.45,359.97,360.39,357.45,344.39,25.1,32.87
927,363.2,358.62,358.23,356.63,358.69,359,358.6,360.45,359.94,360.34,357.69,344.38,25.1,32.87
928,363.21,358.61,358.25,356.63,358.68,359.01,358.6,360.45,359.9,360.31,357.97,344.37,25.11,32.87
929,363.22,358.58,358.26,356.63,358.69,359.01,358.6,360.47,359.88,360.3,358.14,344.37,25.11,32.86
930,363.23,358.56,358.31,356.64,358.69,358.97,358.6,360.46,359.83,360.3,358.29,344.36,25.12,32.88
931,363.24,358.61,358.38,356.65,358.71,358.95,358.61,360.45,359.77,360.31,358.42,344.35,25.1,32.86
932,363.24,358.64,358.44,356.64,358.74,358.93,358.62,360.44,359.71,360.35,358.52,344.32,25.11,32.85
933,363.26,358.65,358.48,356.65,358.75,358.94,358.62,360.43,359.67,360.37,358.6,344.31,25.1,32.85
934,363.26,358.65,358.51,356.66,358.76,358.93,358.63,360.41,359.65,360.36,358.66,344.3,25.1,32.84
935,363.27,358.66,358.53,356.6,358.75,358.93,358.64,360.4,359.7,360.34,358.73,344.28,25.11,32.84
936,363.27,358.67,358.56,356.51,358.77,358.94,358.65,360.39,359.82,360.28,358.77,344.22,25.1,32.83
937,363.27,358.68,358.56,356.49,358.77,358.95,358.64,360.4,359.89,360.26,358.73,344.15,25.09,32.83
938,363.28,358.69,358.52,356.52,358.78,358.95,358.64,360.4,359.93,360.31,358.7,344.13,25.1,32.84
939,363.28,358.7,358.46,356.52,358.77,358.96,358.63,360.4,359.95,360.35,358.67,344.09,25.09,32.83
940,363.28,358.69,358.41,356.51,358.78,358.96,358.61,360.4,359.98,360.36,358.69,344.05,25.09,32.83
941,363.28,358.67,358.37,356.51,358.77,358.98,358.59,360.41,360.01,360.37,358.71,344.03,25.1,32.85
942,363.28,358.68,358.38,356.5,358.75,358.99,358.58,360.4,360.02,360.41,358.74,344.01,25.1,32.84
943,363.28,358.74,358.42,356.45,358.75,359.01,358.57,360.4,360.01,360.43,358.76,343.97,25.1,32.85
944,363.27,358.77,358.46,356.43,358.75,359.02,358.57,360.41,359.99,360.39,358.74,343.94,25.1,32.85
945,363.25,358.78,358.45,356.46,358.74,359.02,358.57,360.42,359.99,360.35,358.69,343.86,25.09,32.85
946,363.25,358.83,358.36,356.53,358.71,359.02,358.59,360.45,360.04,360.33,358.64,343.77,25.1,32.84
947,363.23,358.88,358.31,356.56,358.71,359.04,358.61,360.48,360.06,360.32,358.57,343.71,25.1,32.85
948,363.23,358.92,358.29,356.59,358.7,359.05,358.63,360.51,360.09,360.36,358.51,343.66,25.1,32.86
949,363.23,358.97,358.29,356.62,358.7,359.08,358.64,360.52,360.1,360.44,358.45,343.59,25.1,32.85
950,363.22,359,358.33,356.64,358.69,359.09,358.65,360.53,360.08,360.48,358.38,343.53,25.11,32.86
951,363.21,359,358.38,356.66,358.68,359.11,358.66,360.54,360.06,360.49,358.36,343.48,25.1,32.86
952,363.22,358.94,358.44,356.64,358.67,359.12,358.67,360.54,360.01,360.49,358.37,343.43,25.1,32.85
953,363.22,358.88,358.51,356.59,358.66,359.12,358.68,360.54,359.95,360.47,358.36,343.38,25.09,32.86
954,363.22,358.84,358.52,356.53,358.65,359.14,358.68,360.55,359.84,360.44,358.19,343.36,25.09,32.85
955,363.23,358.78,358.48,356.49,358.61,359.15,358.69,360.55,359.74,360.31,357.88,343.34,25.09,32.86
956,363.24,358.76,358.46,356.48,358.62,359.16,358.72,360.55,359.69,360.15,357.65,343.33,25.1,32.86
957,363.25,358.78,358.44,356.49,358.63,359.17,358.73,360.54,359.67,360.05,357.46,343.31,25.09,32.86
