Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9.5,TC10,h,flux,abs,surf
1810,328.51,331.86,339.99,347.99,353.43,366.36,374.16,386.94,414.62,438.27,416.08,0.1575,25900,100,0.98
1811,328.51,331.85,339.99,347.98,353.42,366.36,374.16,386.95,414.62,438.26,416.08,0.1575,25900,100,0.98
1812,328.5,331.85,339.99,347.99,353.43,366.37,374.17,386.96,414.64,438.28,416.06,0.1575,25900,100,0.98
1813,328.5,331.85,339.99,347.99,353.43,366.38,374.19,386.97,414.65,438.29,416.04,0.1575,25900,100,0.98
1814,328.49,331.84,339.98,347.99,353.44,366.38,374.19,386.98,414.65,438.24,416.0,0.1575,25900,100,0.98
1815,328.48,331.83,339.98,347.98,353.43,366.39,374.2,386.99,414.64,438.2,415.93,0.1575,25900,100,0.98
1816,328.46,331.81,339.96,347.99,353.43,366.39,374.21,386.99,414.64,438.15,415.9,0.1575,25900,100,0.98
1817,328.45,331.81,339.96,347.98,353.43,366.39,374.22,387.01,414.65,438.1,415.89,0.1575,25900,100,0.98
1818,328.45,331.81,339.96,347.98,353.44,366.41,374.23,387.02,414.66,438.05,415.89,0.1575,25900,100,0.98
1819,328.43,331.79,339.96,347.97,353.44,366.41,374.22,387.02,414.66,438.03,415.88,0.1575,25900,100,0.98
1820,328.43,331.78,339.95,347.97,353.45,366.41,374.23,387.03,414.67,438.04,415.9,0.1575,25900,100,0.98
1821,328.42,331.78,339.94,347.97,353.44,366.43,374.23,387.04,414.67,438.06,415.92,0.1575,25900,100,0.98
1822,328.41,331.78,339.94,347.97,353.45,366.44,374.24,387.05,414.69,438.09,415.95,0.1575,25900,100,0.98
1823,328.4,331.76,339.93,347.97,353.44,366.45,374.24,387.06,414.69,438.11,415.98,0.1575,25900,100,0.98
1824,328.39,331.76,339.94,347.96,353.46,366.45,374.26,387.06,414.71,438.14,416.02,0.1575,25900,100,0.98
1825,328.36,331.75,339.92,347.96,353.45,366.46,374.25,387.08,414.73,438.18,416.06,0.1575,25900,100,0.98
1826,328.36,331.75,339.93,347.96,353.47,366.46,374.27,387.09,414.75,438.16,416.09,0.1575,25900,100,0.98
1827,328.35,331.74,339.93,347.96,353.47,366.48,374.26,387.1,414.76,438.16,416.11,0.1575,25900,100,0.98
1828,328.35,331.74,339.92,347.96,353.47,366.48,374.26,387.11,414.76,438.14,416.14,0.1575,25900,100,0.98
1829,328.35,331.74,339.92,347.95,353.48,366.49,374.28,387.12,414.78,438.07,416.16,0.1575,25900,100,0.98
1830,328.35,331.74,339.91,347.95,353.48,366.49,374.29,387.13,414.79,438.01,416.18,0.1575,25900,100,0.98
1831,328.34,331.73,339.92,347.95,353.48,366.5,374.3,387.13,414.8,438.0,416.22,0.1575,25900,100,0.98
1832,328.33,331.72,339.92,347.94,353.49,366.5,374.31,387.15,414.81,437.98,416.26,0.1575,25900,100,0.98
1833,328.32,331.72,339.91,347.96,353.49,366.52,374.32,387.16,414.82,438.03,416.3,0.1575,25900,100,0.98
1834,328.31,331.7,339.9,347.95,353.49,366.53,374.33,387.17,414.83,438.08,416.29,0.1575,25900,100,0.98
1835,328.3,331.69,339.9,347.95,353.49,366.53,374.34,387.17,414.83,438.12,416.26,0.1575,25900,100,0.98
1836,328.3,331.68,339.88,347.94,353.49,366.54,374.34,387.18,414.84,438.15,416.22,0.1575,25900,100,0.98
1837,328.29,331.67,339.89,347.94,353.49,366.54,374.35,387.18,414.85,438.19,416.21,0.1575,25900,100,0.98
1838,328.28,331.67,339.88,347.93,353.49,366.54,374.36,387.19,414.86,438.19,416.21,0.1575,25900,100,0.98
1839,328.28,331.67,339.88,347.93,353.5,366.54,374.38,387.19,414.87,438.17,416.2,0.1575,25900,100,0.98
1840,328.28,331.67,339.88,347.93,353.5,366.55,374.39,387.21,414.87,438.15,416.18,0.1575,25900,100,0.98
1841,328.27,331.65,339.88,347.92,353.5,366.55,374.4,387.21,414.89,438.13,416.19,0.1575,25900,100,0.98
1842,328.25,331.65,339.86,347.92,353.5,366.57,374.39,387.22,414.88,438.15,416.21,0.1575,25900,100,0.98
1843,328.24,331.63,339.85,347.91,353.5,366.57,374.41,387.23,414.89,438.13,416.24,0.1575,25900,100,0.98
1844,328.24,331.63,339.84,347.91,353.5,366.56,374.42,387.24,414.9,438.09,416.28,0.1575,25900,100,0.98
1845,328.23,331.63,339.85,347.92,353.5,366.58,374.42,387.25,414.91,438.09,416.32,0.1575,25900,100,0.98
1846,328.22,331.63,339.84,347.91,353.51,366.59,374.44,387.27,414.92,438.08,416.38,0.1575,25900,100,0.98
1847,328.22,331.62,339.85,347.92,353.52,366.59,374.45,387.28,414.93,438.09,416.43,0.1575,25900,100,0.98
1848,328.22,331.61,339.83,347.92,353.52,366.6,374.45,387.27,414.94,438.06,416.44,0.1575,25900,100,0.98
1849,328.21,331.6,339.83,347.92,353.52,366.6,374.46,387.3,414.95,438.09,416.45,0.1575,25900,100,0.98
1850,328.2,331.6,339.83,347.91,353.52,366.61,374.47,387.3,414.96,438.14,416.43,0.1575,25900,100,0.98
1851,328.19,331.59,339.82,347.92,353.53,366.62,374.47,387.31,414.96,438.17,416.36,0.1575,25900,100,0.98
1852,328.18,331.58,339.81,347.91,353.52,366.62,374.48,387.32,414.98,438.18,416.25,0.1575,25900,100,0.98
1853,328.17,331.58,339.81,347.91,353.53,366.62,374.48,387.33,414.98,438.19,416.18,0.1575,25900,100,0.98
1854,328.17,331.56,339.82,347.91,353.53,366.63,374.5,387.34,414.98,438.21,416.12,0.1575,25900,100,0.98
1855,328.16,331.56,339.81,347.91,353.53,366.64,374.5,387.36,414.97,438.21,416.07,0.1575,25900,100,0.98
1856,328.15,331.55,339.8,347.91,353.53,366.64,374.51,387.37,414.97,438.21,416.04,0.1575,25900,100,0.98
1857,328.14,331.55,339.8,347.91,353.54,366.65,374.52,387.38,414.96,438.25,415.99,0.1575,25900,100,0.98
1858,328.14,331.54,339.79,347.91,353.53,366.66,374.52,387.39,414.96,438.27,415.91,0.1575,25900,100,0.98
1859,328.13,331.54,339.79,347.91,353.54,366.66,374.54,387.39,414.96,438.28,415.83,0.1575,25900,100,0.98
1860,328.12,331.53,339.79,347.9,353.53,366.67,374.54,387.4,414.96,438.24,415.73,0.1575,25900,100,0.98
1861,328.11,331.51,339.77,347.89,353.55,366.67,374.56,387.41,414.96,438.21,415.66,0.1575,25900,100,0.98
1862,328.11,331.52,339.78,347.89,353.54,366.66,374.58,387.42,414.97,438.19,415.6,0.1575,25900,100,0.98
1863,328.11,331.52,339.78,347.89,353.55,366.68,374.58,387.43,414.97,438.2,415.51,0.1575,25900,100,0.98
1864,328.1,331.51,339.76,347.89,353.55,366.68,374.58,387.45,414.97,438.21,415.42,0.1575,25900,100,0.98
1865,328.1,331.51,339.76,347.9,353.55,366.7,374.59,387.46,414.98,438.26,415.36,0.1575,25900,100,0.98
1866,328.09,331.5,339.76,347.89,353.55,366.7,374.61,387.47,414.98,438.28,415.27,0.1575,25900,100,0.98
1867,328.09,331.5,339.76,347.88,353.56,366.7,374.62,387.48,414.97,438.3,415.17,0.1575,25900,100,0.98
1868,328.08,331.49,339.74,347.9,353.56,366.71,374.62,387.49,414.97,438.31,415.09,0.1575,25900,100,0.98
1869,328.07,331.48,339.74,347.89,353.56,366.71,374.64,387.51,414.97,438.34,414.97,0.1575,25900,100,0.98
1870,328.06,331.47,339.73,347.89,353.56,366.72,374.65,387.52,414.97,438.34,414.9,0.1575,25900,100,0.98
1871,328.05,331.48,339.74,347.9,353.57,366.74,374.67,387.54,414.97,438.36,414.87,0.1575,25900,100,0.98
1872,328.05,331.46,339.73,347.9,353.57,366.74,374.68,387.54,414.97,438.38,414.84,0.1575,25900,100,0.98
1873,328.04,331.46,339.72,347.89,353.57,366.74,374.68,387.55,414.96,438.35,414.81,0.1575,25900,100,0.98
1874,328.03,331.44,339.71,347.89,353.57,366.74,374.69,387.55,414.96,438.34,414.81,0.1575,25900,100,0.98
1875,328.03,331.44,339.71,347.89,353.57,366.76,374.69,387.57,414.97,438.32,414.84,0.1575,25900,100,0.98
1876,328.03,331.44,339.71,347.9,353.57,366.76,374.71,387.58,414.99,438.31,414.88,0.1575,25900,100,0.98
1877,328.02,331.44,339.71,347.91,353.59,366.77,374.72,387.59,414.99,438.33,414.9,0.1575,25900,100,0.98
1878,328.01,331.43,339.7,347.91,353.58,366.78,374.73,387.61,415.01,438.35,414.92,0.1575,25900,100,0.98
1879,327.99,331.41,339.69,347.91,353.58,366.78,374.75,387.6,415.02,438.32,414.95,0.1575,25900,100,0.98
1880,327.99,331.42,339.69,347.9,353.59,366.79,374.76,387.62,415.03,438.3,414.99,0.1575,25900,100,0.98
1881,327.99,331.41,339.68,347.9,353.58,366.79,374.76,387.63,415.04,438.24,415.06,0.1575,25900,100,0.98
1882,327.97,331.4,339.67,347.9,353.58,366.8,374.76,387.64,415.05,438.21,415.12,0.1575,25900,100,0.98
1883,327.97,331.39,339.66,347.91,353.58,366.8,374.77,387.65,415.06,438.2,415.15,0.1575,25900,100,0.98
1884,327.96,331.39,339.66,347.91,353.59,366.8,374.79,387.67,415.08,438.23,415.18,0.1575,25900,100,0.98
1885,327.95,331.39,339.66,347.91,353.6,366.82,374.79,387.68,415.09,438.25,415.18,0.1575,25900,100,0.98
1886,327.95,331.38,339.66,347.91,353.6,366.82,374.8,387.68,415.1,438.28,415.19,0.1575,25900,100,0.98
1887,327.95,331.37,339.66,347.9,353.6,366.83,374.81,387.7,415.11,438.28,415.19,0.1575,25900,100,0.98
1888,327.94,331.36,339.65,347.91,353.6,366.82,374.82,387.7,415.12,438.3,415.21,0.1575,25900,100,0.98
1889,327.94,331.35,339.65,347.91,353.62,366.84,374.84,387.71,415.14,438.28,415.23,0.1575,25900,100,0.98
1890,327.93,331.36,339.65,347.92,353.62,366.85,374.85,387.72,415.13,438.27,415.26,0.1575,25900,100,0.98
1891,327.91,331.35,339.64,347.91,353.61,366.85,374.85,387.74,415.13,438.28,415.26,0.1575,25900,100,0.98
1892,327.91,331.34,339.64,347.91,353.62,366.86,374.86,387.74,415.14,438.29,415.26,0.1575,25900,100,0.98
1893,327.9,331.33,339.64,347.9,353.62,366.87,374.87,387.75,415.14,438.31,415.26,0.1575,25900,100,0.98
1894,327.9,331.33,339.63,347.91,353.62,366.86,374.88,387.76,415.15,438.3,415.25,0.1575,25900,100,0.98
1895,327.89,331.32,339.63,347.9,353.62,366.87,374.88,387.76,415.15,438.3,415.27,0.1575,25900,100,0.98
1896,327.87,331.31,339.62,347.9,353.62,366.88,374.89,387.77,415.15,438.29,415.34,0.1575,25900,100,0.98
1897,327.86,331.3,339.61,347.91,353.62,366.89,374.9,387.79,415.17,438.3,415.41,0.1575,25900,100,0.98
1898,327.85,331.29,339.61,347.9,353.63,366.89,374.91,387.8,415.17,438.34,415.42,0.1575,25900,100,0.98
1899,327.85,331.29,339.61,347.9,353.63,366.9,374.93,387.81,415.18,438.34,415.43,0.1575,25900,100,0.98
1900,327.85,331.29,339.61,347.9,353.64,366.9,374.93,387.81,415.19,438.35,415.44,0.1575,25900,100,0.98
1901,327.84,331.28,339.61,347.9,353.63,366.91,374.94,387.83,415.2,438.38,415.45,0.1575,25900,100,0.98
1902,327.84,331.28,339.6,347.89,353.64,366.91,374.95,387.83,415.21,438.38,415.46,0.1575,25900,100,0.98
1903,327.82,331.27,339.59,347.89,353.63,366.92,374.94,387.84,415.21,438.4,415.46,0.1575,25900,100,0.98
1904,327.81,331.27,339.59,347.89,353.64,366.92,374.94,387.85,415.21,438.4,415.45,0.1575,25900,100,0.98
1905,327.79,331.25,339.58,347.89,353.64,366.94,374.96,387.87,415.21,438.42,415.41,0.1575,25900,100,0.98
1906,327.79,331.26,339.57,347.89,353.64,366.95,374.97,387.88,415.21,438.43,415.35,0.1575,25900,100,0.98
1907,327.78,331.24,339.57,347.89,353.64,366.95,374.97,387.89,415.22,438.43,415.34,0.1575,25900,100,0.98
1908,327.77,331.23,339.56,347.9,353.64,366.97,374.98,387.89,415.21,438.43,415.33,0.1575,25900,100,0.98
1909,327.76,331.23,339.56,347.89,353.64,366.98,374.99,387.91,415.23,438.44,415.35,0.1575,25900,100,0.98
1910,327.76,331.23,339.57,347.88,353.65,366.98,374.99,387.91,415.23,438.46,415.34,0.1575,25900,100,0.98
1911,327.75,331.22,339.55,347.89,353.65,366.99,375.0,387.92,415.23,438.48,415.32,0.1575,25900,100,0.98
1912,327.74,331.21,339.55,347.89,353.65,367.0,375.0,387.93,415.24,438.51,415.32,0.1575,25900,100,0.98
1913,327.74,331.21,339.55,347.89,353.65,367.0,375.01,387.94,415.24,438.54,415.31,0.1575,25900,100,0.98
1914,327.72,331.2,339.54,347.9,353.65,367.01,375.02,387.95,415.25,438.55,415.33,0.1575,25900,100,0.98
1915,327.72,331.21,339.53,347.88,353.65,367.01,375.03,387.94,415.26,438.53,415.36,0.1575,25900,100,0.98
1916,327.71,331.19,339.53,347.88,353.65,367.01,375.04,387.96,415.27,438.51,415.4,0.1575,25900,100,0.98
1917,327.7,331.18,339.51,347.89,353.65,367.02,375.04,387.97,415.27,438.48,415.43,0.1575,25900,100,0.98
1918,327.69,331.18,339.52,347.89,353.64,367.04,375.04,388.0,415.27,438.45,415.44,0.1575,25900,100,0.98
1919,327.68,331.17,339.52,347.89,353.64,367.04,375.05,387.99,415.29,438.47,415.43,0.1575,25900,100,0.98
1920,327.68,331.17,339.51,347.88,353.65,367.04,375.05,388.0,415.3,438.46,415.41,0.1575,25900,100,0.98
1921,327.67,331.17,339.52,347.88,353.66,367.06,375.06,388.02,415.31,438.44,415.41,0.1575,25900,100,0.98
1922,327.67,331.17,339.5,347.89,353.66,367.07,375.07,388.03,415.31,438.42,415.44,0.1575,25900,100,0.98
1923,327.66,331.16,339.5,347.89,353.65,367.07,375.07,388.04,415.33,438.43,415.5,0.1575,25900,100,0.98
1924,327.66,331.16,339.5,347.87,353.66,367.07,375.08,388.04,415.35,438.4,415.57,0.1575,25900,100,0.98
1925,327.65,331.15,339.5,347.88,353.66,367.08,375.09,388.05,415.35,438.38,415.64,0.1575,25900,100,0.98
1926,327.65,331.15,339.5,347.88,353.68,367.09,375.1,388.07,415.37,438.35,415.71,0.1575,25900,100,0.98
1927,327.65,331.15,339.5,347.88,353.68,367.1,375.11,388.07,415.39,438.34,415.79,0.1575,25900,100,0.98
1928,327.64,331.14,339.5,347.88,353.68,367.1,375.1,388.08,415.39,438.32,415.86,0.1575,25900,100,0.98
1929,327.63,331.13,339.49,347.87,353.68,367.1,375.12,388.08,415.4,438.33,415.91,0.1575,25900,100,0.98
1930,327.63,331.12,339.48,347.87,353.67,367.1,375.12,388.1,415.41,438.34,415.95,0.1575,25900,100,0.98
1931,327.61,331.11,339.47,347.85,353.68,367.1,375.12,388.09,415.42,438.35,415.98,0.1575,25900,100,0.98
1932,327.6,331.1,339.47,347.86,353.68,367.11,375.13,388.1,415.44,438.37,415.97,0.1575,25900,100,0.98
1933,327.59,331.08,339.47,347.86,353.69,367.11,375.15,388.11,415.46,438.43,415.94,0.1575,25900,100,0.98
1934,327.59,331.08,339.46,347.84,353.69,367.11,375.15,388.12,415.46,438.46,415.92,0.1575,25900,100,0.98
1935,327.59,331.08,339.45,347.85,353.68,367.12,375.16,388.13,415.47,438.48,415.93,0.1575,25900,100,0.98
1936,327.58,331.07,339.44,347.85,353.68,367.14,375.16,388.15,415.47,438.49,415.95,0.1575,25900,100,0.98
1937,327.56,331.06,339.44,347.85,353.69,367.14,375.18,388.15,415.49,438.5,416.0,0.1575,25900,100,0.98
1938,327.56,331.05,339.45,347.85,353.69,367.15,375.19,388.16,415.5,438.5,416.05,0.1575,25900,100,0.98
1939,327.55,331.05,339.44,347.85,353.69,367.16,375.19,388.17,415.51,438.5,416.09,0.1575,25900,100,0.98
1940,327.55,331.03,339.43,347.85,353.69,367.17,375.19,388.19,415.51,438.49,416.11,0.1575,25900,100,0.98
1941,327.54,331.02,339.43,347.85,353.7,367.18,375.21,388.2,415.52,438.49,416.1,0.1575,25900,100,0.98
1942,327.52,331.02,339.41,347.85,353.69,367.18,375.21,388.21,415.53,438.48,416.1,0.1575,25900,100,0.98
1943,327.52,331.01,339.42,347.85,353.7,367.18,375.23,388.21,415.55,438.48,416.1,0.1575,25900,100,0.98
1944,327.52,331.01,339.41,347.84,353.71,367.18,375.23,388.22,415.55,438.49,416.08,0.1575,25900,100,0.98
1945,327.51,331.0,339.41,347.84,353.71,367.19,375.25,388.23,415.57,438.53,416.05,0.1575,25900,100,0.98
1946,327.5,331.0,339.42,347.83,353.71,367.2,375.26,388.24,415.55,438.56,415.97,0.1575,25900,100,0.98
1947,327.5,330.99,339.4,347.84,353.71,367.2,375.26,388.25,415.56,438.58,415.89,0.1575,25900,100,0.98
1948,327.5,330.99,339.4,347.85,353.72,367.21,375.28,388.26,415.56,438.63,415.8,0.1575,25900,100,0.98
1949,327.49,330.98,339.4,347.85,353.71,367.22,375.27,388.27,415.56,438.65,415.72,0.1575,25900,100,0.98
1950,327.48,330.98,339.39,347.84,353.71,367.22,375.28,388.27,415.56,438.68,415.59,0.1575,25900,100,0.98
1951,327.48,330.97,339.38,347.84,353.72,367.23,375.29,388.29,415.55,438.68,415.46,0.1575,25900,100,0.98
1952,327.46,330.96,339.38,347.83,353.72,367.23,375.3,388.28,415.55,438.66,415.39,0.1575,25900,100,0.98
1953,327.45,330.95,339.36,347.83,353.71,367.23,375.31,388.3,415.54,438.61,415.34,0.1575,25900,100,0.98
1954,327.44,330.95,339.37,347.83,353.72,367.24,375.32,388.31,415.55,438.55,415.33,0.1575,25900,100,0.98
1955,327.45,330.95,339.37,347.82,353.72,367.24,375.32,388.32,415.54,438.51,415.36,0.1575,25900,100,0.98
1956,327.43,330.93,339.36,347.83,353.72,367.25,375.32,388.32,415.54,438.47,415.4,0.1575,25900,100,0.98
1957,327.43,330.93,339.36,347.83,353.72,367.26,375.34,388.34,415.56,438.41,415.47,0.1575,25900,100,0.98
1958,327.44,330.94,339.36,347.83,353.73,367.27,375.35,388.35,415.58,438.35,415.56,0.1575,25900,100,0.98
1959,327.42,330.93,339.35,347.82,353.73,367.27,375.36,388.35,415.59,438.32,415.69,0.1575,25900,100,0.98
1960,327.41,330.91,339.34,347.83,353.73,367.28,375.36,388.36,415.61,438.31,415.81,0.1575,25900,100,0.98
1961,327.41,330.92,339.34,347.82,353.75,367.29,375.38,388.37,415.62,438.3,415.88,0.1575,25900,100,0.98
1962,327.4,330.91,339.33,347.83,353.73,367.29,375.37,388.38,415.63,438.3,415.91,0.1575,25900,100,0.98
1963,327.4,330.9,339.33,347.83,353.74,367.29,375.38,388.38,415.64,438.3,415.97,0.1575,25900,100,0.98
1964,327.39,330.91,339.33,347.83,353.75,367.3,375.4,388.39,415.66,438.28,416.02,0.1575,25900,100,0.98
1965,327.38,330.9,339.32,347.83,353.75,367.31,375.4,388.41,415.66,438.26,416.1,0.1575,25900,100,0.98
1966,327.38,330.89,339.32,347.83,353.75,367.31,375.41,388.43,415.68,438.24,416.17,0.1575,25900,100,0.98
1967,327.38,330.89,339.32,347.83,353.75,367.33,375.42,388.43,415.69,438.27,416.24,0.1575,25900,100,0.98
1968,327.36,330.89,339.32,347.83,353.76,367.33,375.43,388.44,415.69,438.3,416.27,0.1575,25900,100,0.98
1969,327.36,330.87,339.31,347.83,353.76,367.34,375.43,388.45,415.7,438.34,416.23,0.1575,25900,100,0.98
1970,327.34,330.87,339.31,347.82,353.77,367.34,375.45,388.45,415.71,438.37,416.19,0.1575,25900,100,0.98
1971,327.34,330.87,339.31,347.82,353.77,367.34,375.46,388.46,415.71,438.4,416.17,0.1575,25900,100,0.98
1972,327.34,330.87,339.3,347.82,353.77,367.35,375.46,388.47,415.72,438.43,416.13,0.1575,25900,100,0.98
1973,327.34,330.87,339.3,347.82,353.78,367.36,375.48,388.48,415.72,438.5,416.09,0.1575,25900,100,0.98
1974,327.33,330.86,339.3,347.82,353.78,367.36,375.48,388.49,415.72,438.55,416.07,0.1575,25900,100,0.98
1975,327.32,330.84,339.29,347.81,353.78,367.37,375.49,388.49,415.72,438.57,416.05,0.1575,25900,100,0.98
1976,327.32,330.85,339.29,347.81,353.78,367.37,375.5,388.49,415.72,438.58,416.08,0.1575,25900,100,0.98
1977,327.32,330.84,339.29,347.81,353.79,367.37,375.51,388.51,415.73,438.56,416.13,0.1575,25900,100,0.98
1978,327.31,330.83,339.27,347.82,353.78,367.38,375.51,388.52,415.74,438.56,416.21,0.1575,25900,100,0.98
1979,327.3,330.81,339.27,347.82,353.78,367.39,375.53,388.53,415.73,438.56,416.28,0.1575,25900,100,0.98
1980,327.29,330.82,339.26,347.81,353.78,367.39,375.52,388.54,415.74,438.57,416.35,0.1575,25900,100,0.98
1981,327.27,330.8,339.25,347.81,353.78,367.4,375.52,388.55,415.75,438.57,416.41,0.1575,25900,100,0.98
1982,327.27,330.8,339.25,347.81,353.79,367.4,375.55,388.55,415.77,438.6,416.48,0.1575,25900,100,0.98
1983,327.27,330.8,339.25,347.81,353.79,367.41,375.55,388.56,415.78,438.63,416.52,0.1575,25900,100,0.98
1984,327.27,330.8,339.24,347.8,353.8,367.41,375.57,388.57,415.8,438.64,416.57,0.1575,25900,100,0.98
1985,327.25,330.79,339.23,347.81,353.79,367.42,375.56,388.59,415.8,438.63,416.6,0.1575,25900,100,0.98
1986,327.25,330.78,339.22,347.81,353.8,367.42,375.57,388.61,415.81,438.58,416.69,0.1575,25900,100,0.98
1987,327.24,330.78,339.23,347.81,353.81,367.43,375.59,388.61,415.83,438.57,416.76,0.1575,25900,100,0.98
1988,327.23,330.77,339.21,347.81,353.8,367.43,375.59,388.62,415.84,438.56,416.77,0.1575,25900,100,0.98
1989,327.23,330.76,339.22,347.81,353.81,367.44,375.6,388.63,415.85,438.6,416.76,0.1575,25900,100,0.98
1990,327.22,330.76,339.21,347.8,353.82,367.44,375.61,388.65,415.86,438.63,416.76,0.1575,25900,100,0.98
1991,327.22,330.75,339.21,347.81,353.82,367.45,375.62,388.64,415.87,438.66,416.77,0.1575,25900,100,0.98
1992,327.2,330.74,339.19,347.8,353.8,367.45,375.62,388.65,415.87,438.68,416.77,0.1575,25900,100,0.98
1993,327.2,330.74,339.18,347.81,353.81,367.46,375.64,388.66,415.88,438.72,416.78,0.1575,25900,100,0.98
1994,327.2,330.74,339.19,347.81,353.82,367.47,375.64,388.68,415.87,438.76,416.76,0.1575,25900,100,0.98
1995,327.2,330.73,339.19,347.82,353.82,367.47,375.66,388.69,415.89,438.79,416.72,0.1575,25900,100,0.98
1996,327.18,330.73,339.18,347.82,353.83,367.48,375.67,388.69,415.9,438.81,416.69,0.1575,25900,100,0.98
1997,327.18,330.72,339.17,347.81,353.82,367.48,375.68,388.7,415.91,438.82,416.68,0.1575,25900,100,0.98
1998,327.17,330.71,339.17,347.8,353.84,367.48,375.69,388.7,415.91,438.85,416.7,0.1575,25900,100,0.98
1999,327.17,330.71,339.17,347.81,353.83,367.48,375.7,388.71,415.91,438.84,416.73,0.1575,25900,100,0.98
2000,327.17,330.72,339.17,347.81,353.84,367.48,375.72,388.72,415.92,438.84,416.78,0.1575,25900,100,0.98
2001,327.17,330.71,339.17,347.82,353.84,367.49,375.72,388.73,415.92,438.86,416.82,0.1575,25900,100,0.98
2002,327.17,330.71,339.17,347.82,353.84,367.5,375.74,388.74,415.93,438.89,416.85,0.1575,25900,100,0.98
2003,327.16,330.71,339.16,347.82,353.84,367.5,375.74,388.75,415.93,438.9,416.88,0.1575,25900,100,0.98
2004,327.14,330.69,339.16,347.82,353.84,367.51,375.74,388.75,415.93,438.93,416.94,0.1575,25900,100,0.98
2005,327.15,330.7,339.16,347.82,353.85,367.52,375.77,388.77,415.96,438.9,417.01,0.1575,25900,100,0.98
2006,327.13,330.68,339.14,347.83,353.85,367.52,375.76,388.78,415.96,438.87,417.06,0.1575,25900,100,0.98
2007,327.12,330.67,339.13,347.81,353.84,367.53,375.76,388.79,415.97,438.87,417.11,0.1575,25900,100,0.98
2008,327.11,330.68,339.13,347.82,353.85,367.53,375.77,388.79,415.98,438.87,417.14,0.1575,25900,100,0.98
2009,327.11,330.67,339.13,347.82,353.85,367.54,375.78,388.8,415.99,438.88,417.17,0.1575,25900,100,0.98
2010,327.1,330.66,339.13,347.81,353.85,367.55,375.78,388.81,415.99,438.89,417.2,0.1575,25900,100,0.98
2011,327.09,330.66,339.12,347.81,353.85,367.55,375.78,388.8,415.99,438.87,417.2,0.1575,25900,100,0.98
2012,327.08,330.65,339.11,347.8,353.85,367.55,375.78,388.82,416.0,438.89,417.18,0.1575,25900,100,0.98
2013,327.07,330.65,339.11,347.8,353.86,367.57,375.8,388.83,416.01,438.88,417.18,0.1575,25900,100,0.98
2014,327.06,330.64,339.11,347.8,353.86,367.57,375.8,388.84,416.02,438.86,417.19,0.1575,25900,100,0.98
2015,327.06,330.63,339.1,347.8,353.87,367.58,375.81,388.85,416.02,438.84,417.18,0.1575,25900,100,0.98
2016,327.04,330.62,339.1,347.8,353.87,367.58,375.81,388.87,416.02,438.83,417.2,0.1575,25900,100,0.98
2017,327.03,330.62,339.09,347.8,353.87,367.6,375.81,388.87,416.03,438.84,417.18,0.1575,25900,100,0.98
2018,327.03,330.63,339.1,347.8,353.87,367.61,375.82,388.89,416.04,438.9,417.17,0.1575,25900,100,0.98
2019,327.02,330.61,339.09,347.79,353.88,367.61,375.82,388.88,416.05,438.9,417.12,0.1575,25900,100,0.98
