Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9.5,TC10,h,flux,abs,surf
463,345.26,347.11,351.42,353.95,354.31,357.89,357.89,363.7,388.84,387.54,387.08,0.1575,25900,100,0.98
464,345.24,347.09,351.4,353.94,354.3,357.88,357.89,363.7,388.87,387.58,387.11,0.1575,25900,100,0.98
465,345.22,347.07,351.38,353.93,354.29,357.9,357.9,363.73,388.9,387.62,387.15,0.1575,25900,100,0.98
466,345.21,347.05,351.37,353.93,354.29,357.89,357.9,363.75,388.94,387.65,387.19,0.1575,25900,100,0.98
467,345.19,347.04,351.37,353.92,354.3,357.9,357.93,363.77,388.97,387.68,387.22,0.1575,25900,100,0.98
468,345.16,347.02,351.36,353.91,354.29,357.9,357.93,363.79,389.02,387.72,387.24,0.1575,25900,100,0.98
469,345.14,347.01,351.34,353.9,354.28,357.89,357.94,363.82,389.05,387.76,387.29,0.1575,25900,100,0.98
470,345.12,346.99,351.32,353.89,354.27,357.9,357.96,363.85,389.1,387.84,387.36,0.1575,25900,100,0.98
471,345.1,346.97,351.3,353.89,354.27,357.9,357.97,363.89,389.16,387.92,387.42,0.1575,25900,100,0.98
472,345.08,346.95,351.3,353.88,354.25,357.91,357.98,363.91,389.2,387.98,387.46,0.1575,25900,100,0.98
473,345.05,346.93,351.28,353.86,354.25,357.91,358.0,363.93,389.22,388.04,387.5,0.1575,25900,100,0.98
474,345.04,346.92,351.27,353.85,354.24,357.91,358.0,363.96,389.26,388.11,387.54,0.1575,25900,100,0.98
475,345.02,346.9,351.25,353.85,354.24,357.9,358.0,363.97,389.29,388.15,387.58,0.1575,25900,100,0.98
476,345.01,346.9,351.25,353.83,354.24,357.9,358.03,363.99,389.34,388.2,387.6,0.1575,25900,100,0.98
477,344.99,346.88,351.23,353.82,354.23,357.9,358.03,364.01,389.37,388.24,387.64,0.1575,25900,100,0.98
478,344.97,346.87,351.22,353.81,354.22,357.92,358.04,364.03,389.4,388.3,387.66,0.1575,25900,100,0.98
479,344.95,346.84,351.2,353.8,354.22,357.9,358.06,364.07,389.46,388.38,387.72,0.1575,25900,100,0.98
480,344.93,346.82,351.19,353.78,354.22,357.9,358.08,364.1,389.51,388.46,387.77,0.1575,25900,100,0.98
481,344.92,346.81,351.18,353.78,354.21,357.91,358.09,364.13,389.56,388.52,387.78,0.1575,25900,100,0.98
482,344.89,346.79,351.17,353.77,354.2,357.91,358.09,364.14,389.59,388.58,387.79,0.1575,25900,100,0.98
483,344.88,346.78,351.15,353.75,354.2,357.9,358.11,364.17,389.61,388.61,387.79,0.1575,25900,100,0.98
484,344.85,346.75,351.13,353.75,354.19,357.9,358.11,364.18,389.66,388.67,387.8,0.1575,25900,100,0.98
485,344.83,346.74,351.12,353.74,354.17,357.91,358.12,364.21,389.69,388.72,387.82,0.1575,25900,100,0.98
486,344.82,346.72,351.11,353.73,354.17,357.91,358.13,364.23,389.71,388.78,387.83,0.1575,25900,100,0.98
487,344.8,346.71,351.08,353.73,354.16,357.91,358.13,364.26,389.75,388.83,387.85,0.1575,25900,100,0.98
488,344.77,346.68,351.06,353.71,354.15,357.92,358.15,364.29,389.79,388.91,387.89,0.1575,25900,100,0.98
489,344.75,346.65,351.05,353.7,354.15,357.91,358.16,364.32,389.84,389.0,387.95,0.1575,25900,100,0.98
490,344.72,346.63,351.03,353.69,354.12,357.92,358.17,364.35,389.86,389.06,387.97,0.1575,25900,100,0.98
491,344.7,346.61,351.01,353.68,354.12,357.92,358.18,364.36,389.9,389.12,388.0,0.1575,25900,100,0.98
492,344.68,346.61,351.0,353.67,354.13,357.92,358.2,364.39,389.93,389.2,388.03,0.1575,25900,100,0.98
493,344.67,346.59,350.99,353.67,354.12,357.93,358.2,364.42,389.96,389.28,388.06,0.1575,25900,100,0.98
494,344.67,346.58,350.99,353.66,354.12,357.93,358.22,364.43,390.0,389.34,388.08,0.1575,25900,100,0.98
495,344.64,346.57,350.98,353.65,354.11,357.93,358.23,364.46,390.03,389.4,388.1,0.1575,25900,100,0.98
496,344.62,346.55,350.96,353.63,354.1,357.92,358.24,364.47,390.08,389.45,388.13,0.1575,25900,100,0.98
497,344.6,346.53,350.94,353.63,354.09,357.93,358.27,364.5,390.14,389.53,388.15,0.1575,25900,100,0.98
498,344.58,346.51,350.93,353.61,354.1,357.93,358.29,364.53,390.16,389.59,388.18,0.1575,25900,100,0.98
499,344.56,346.49,350.91,353.61,354.08,357.93,358.28,364.56,390.18,389.63,388.19,0.1575,25900,100,0.98
500,344.54,346.47,350.9,353.59,354.07,357.93,358.28,364.58,390.22,389.69,388.21,0.1575,25900,100,0.98
501,344.51,346.46,350.89,353.59,354.07,357.93,358.3,364.6,390.25,389.75,388.23,0.1575,25900,100,0.98
502,344.51,346.44,350.87,353.57,354.07,357.93,358.31,364.62,390.28,389.82,388.26,0.1575,25900,100,0.98
503,344.5,346.44,350.86,353.57,354.06,357.94,358.32,364.66,390.31,389.88,388.28,0.1575,25900,100,0.98
504,344.48,346.42,350.85,353.55,354.06,357.93,358.34,364.66,390.34,389.92,388.3,0.1575,25900,100,0.98
505,344.45,346.4,350.83,353.55,354.04,357.94,358.35,364.7,390.39,389.99,388.35,0.1575,25900,100,0.98
506,344.43,346.37,350.82,353.53,354.04,357.94,358.37,364.74,390.42,390.05,388.38,0.1575,25900,100,0.98
507,344.41,346.35,350.8,353.52,354.03,357.95,358.37,364.76,390.39,390.06,388.32,0.1575,25900,100,0.98
508,344.38,346.34,350.79,353.53,354.02,357.95,358.39,364.78,390.33,389.99,388.17,0.1575,25900,100,0.98
509,344.38,346.33,350.78,353.51,354.03,357.96,358.41,364.8,390.27,389.84,387.95,0.1575,25900,100,0.98
510,344.36,346.32,350.78,353.51,354.03,357.95,358.42,364.82,390.2,389.6,387.65,0.1575,25900,100,0.98
511,344.34,346.3,350.76,353.5,354.02,357.95,358.43,364.84,390.1,389.29,387.27,0.1575,25900,100,0.98
512,344.33,346.28,350.75,353.49,354.03,357.96,358.44,364.86,389.99,388.92,386.85,0.1575,25900,100,0.98
513,344.31,346.26,350.74,353.48,354.02,357.96,358.44,364.88,389.85,388.49,386.35,0.1575,25900,100,0.98
