Time	TC1_tip	TC_9.5	TC3	TC5	TC7	TC9	TC10	TC_Bottom_rec_groove	TC4	TC6	TC8	TC_wall_ins_ext	TC_bottom_ins_groove	TC2
Seconds	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C
														
189	378.93	24.23	380.52	377.08	195.53	82.24	69.16	370.37	381.67	284.85	137.2	25.11	24.86	379.44
190	378.87	24.32	380.57	377.09	195.27	82.24	69.14	370.43	381.6	284.91	137.34	25.12	24.86	379.41
191	378.87	24.36	380.61	377.09	195.01	82.3	69.12	370.49	381.56	285.01	137.32	25.12	24.86	379.37
192	378.88	24.41	380.65	377.05	194.79	82.31	69.12	370.53	381.51	285.11	137.21	25.13	24.87	379.36
193	378.87	24.26	380.68	376.97	194.53	82.26	69.09	370.56	381.49	285.19	137.09	25.12	24.87	379.38
194	378.86	24.28	380.73	376.87	194.15	82.22	69.08	370.61	381.44	285.32	137.07	25.12	24.86	379.44
195	378.85	24.27	380.77	376.79	193.72	82.15	69.04	370.65	381.4	285.44	137.04	25.13	24.87	379.53
196	378.78	24.28	380.76	376.72	193.41	82.1	69.02	370.68	381.37	285.52	137	25.12	24.87	379.55
197	378.72	24.23	380.78	376.7	193.22	82.07	69.01	370.69	381.32	285.6	137.03	25.12	24.87	379.58
198	378.66	24.23	380.78	376.68	193.19	82.1	69	370.72	381.27	285.7	137.16	25.12	24.86	379.61
199	378.59	24.35	380.79	376.68	193.53	82.2	69	370.73	381.22	285.73	137.3	25.12	24.86	379.62
200	378.51	24.28	380.78	376.68	193.98	82.32	69.01	370.75	381.19	285.72	137.39	25.13	24.86	379.63
201	378.42	24.31	380.79	376.7	194.47	82.4	69.02	370.75	381.15	285.72	137.45	25.12	24.87	379.62
202	378.29	24.21	380.79	376.71	195	82.47	69.05	370.78	381.12	285.7	137.43	25.12	24.86	379.55
203	378.15	24.24	380.78	376.73	195.24	82.49	69.06	370.79	381.09	285.6	137.35	25.13	24.87	379.47
204	378.05	24.16	380.78	376.77	195.3	82.49	69.07	370.79	381.06	285.45	137.24	25.13	24.86	379.42
205	377.93	24.23	380.77	376.81	195.31	82.51	69.07	370.79	381.05	285.38	137.33	25.12	24.87	379.36
206	377.83	24.22	380.76	376.84	195.08	82.55	69.07	370.78	381.04	285.39	137.42	25.12	24.86	379.33
207	377.74	24.09	380.74	376.86	194.92	82.52	69.07	370.79	381.04	285.4	137.28	25.12	24.86	379.33
208	377.68	24.19	380.74	376.91	194.74	82.52	69.07	370.79	381.04	285.5	137.27	25.12	24.87	379.33
209	377.61	24.23	380.72	376.96	194.47	82.47	69.07	370.78	381.06	285.67	137.22	25.13	24.87	379.34
210	377.55	24.16	380.71	377.02	194.38	82.39	69.06	370.76	381.07	285.83	136.98	25.12	24.87	379.34
211	377.46	24.17	380.68	377.14	194.5	82.22	69.05	370.76	381.08	285.92	136.76	25.12	24.86	379.34
212	377.38	24.17	380.68	377.28	194.45	82.09	69.03	370.76	381.09	285.99	136.75	25.12	24.86	379.33
213	377.34	24.13	380.67	377.36	194.65	82.03	69.01	370.75	381.09	286.09	136.78	25.12	24.86	379.3
214	377.29	24.18	380.66	377.45	194.93	81.99	69	370.73	381.09	286.09	136.79	25.12	24.86	379.28
215	377.26	24.21	380.66	377.52	195.24	81.97	68.98	370.72	381.09	286.08	136.8	25.12	24.86	379.26
216	377.22	24.08	380.64	377.59	195.52	81.95	68.96	370.71	381.09	286.04	136.81	25.11	24.86	379.22
217	377.19	24.14	380.64	377.65	195.58	81.9	68.94	370.71	381.09	285.95	136.6	25.12	24.86	379.2
218	377.16	24.29	380.62	377.71	195.56	81.83	68.92	370.7	381.09	285.92	136.52	25.13	24.86	379.17
219	377.13	24.36	380.62	377.75	195.47	81.78	68.88	370.69	381.1	285.97	136.34	25.12	24.87	379.13
220	377.09	24.34	380.59	377.81	195.08	81.72	68.85	370.68	381.11	286.1	136.18	25.12	24.87	379.09
221	377.04	24.31	380.57	377.88	194.9	81.75	68.8	370.66	381.12	286.25	136.32	25.12	24.86	379.05
222	377	24.29	380.56	377.91	194.85	81.83	68.78	370.66	381.11	286.46	136.53	25.11	24.86	379.02
223	376.95	24.36	380.54	377.94	194.65	81.91	68.77	370.63	381.12	286.62	136.59	25.12	24.86	378.99
224	376.9	24.49	380.53	377.97	194.43	81.95	68.77	370.63	381.11	286.8	136.69	25.12	24.87	378.97
225	376.85	24.41	380.52	378.01	194.24	81.98	68.76	370.61	381.12	287.01	136.74	25.12	24.87	378.96
226	376.8	24.3	380.5	378.07	194.05	81.98	68.76	370.59	381.14	287.23	136.87	25.12	24.86	378.94
227	376.75	24.33	380.49	378.11	194.02	81.99	68.74	370.58	381.15	287.41	137.07	25.12	24.86	378.91
228	376.69	24.33	380.47	378.16	194.27	82.06	68.76	370.57	381.16	287.44	137.18	25.12	24.86	378.89
229	376.64	24.43	380.46	378.25	194.63	82.12	68.77	370.55	381.18	287.4	137	25.12	24.87	378.87
230	376.57	24.52	380.44	378.34	194.87	82.12	68.78	370.54	381.2	287.29	136.82	25.12	24.87	378.85
231	376.55	24.45	380.44	378.39	194.9	82.05	68.78	370.52	381.2	287.2	136.61	25.12	24.87	378.83
